pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Nikola VucevicOrlC,Bkn,L 115-117,33,17,6,0,1,16,4.36,97.8,-1.4,1,95,2019-01-18
G,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,95,2019-01-18
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,95,2019-01-18
G,"D'Angelo RussellBknPG, SG",@Orl,W 117-115,33,2,7,1,0,40,6.30,98.6,+0.2,1,95,2019-01-18
F,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,95,2019-01-18
F,"Serge IbakaOKCPF, C",,,,,,,,,3.34,85.3,-3.2,1,95,2019-01-18
F,Empty,,,,,,,,,,,,1,95,2019-01-18
UTIL,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,95,2019-01-18
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,95,2019-01-18
UTIL,DeMarcus CousinsGSC,@LAC,W 112-94,15,6,3,1,1,14,8.77,90.4,-3.7,1,95,2019-01-18
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,95,2019-01-18
Bench,Ricky RubioOUtahPG,Cle,W 115-99,,,,,,,-0.97,80.4,-4.9,1,95,2019-01-18
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,95,2019-01-18
Bench,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,1,95,2019-01-18
C,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,95,2019-01-18
G,Stephen CurryGSPG,@LAC,W 112-94,33,5,4,1,1,28,8.07,99.8,-0.1,2,95,2019-01-18
G,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,95,2019-01-18
G,Klay ThompsonGSSG,@LAC,W 112-94,34,4,2,2,1,12,1.34,97.9,-1.5,2,95,2019-01-18
F,"Kevin DurantGSSF, PF",@LAC,W 112-94,35,7,5,2,2,24,7.33,99.9,0.0,2,95,2019-01-18
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,95,2019-01-18
F,"Montrezl HarrellLACC, PF",GS,L 94-112,27,9,1,1,2,4,3.59,89.7,-1.4,2,95,2019-01-18
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,95,2019-01-18
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,95,2019-01-18
UTIL,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,95,2019-01-18
Bench,Andre DrummondDetC,Mia,W 98-93,7,3,0,0,1,0,18.90,99.7,0.0,2,95,2019-01-18
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,95,2019-01-18
Bench,Robert CovingtonOMinSF,SA,L 113-116,,,,,,,,25.4,-1.4,2,95,2019-01-18
C,Rudy GobertDTDUtahC,Cle,W 115-99,27,15,5,2,2,19,11.36,97.7,-1.2,3,95,2019-01-18
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,95,2019-01-18
