pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Nikola VucevicOrlC,@Mil,W 103-83,26,17,5,0,1,15,4.36,97.8,-1.4,1,117,2019-02-09
G,Eric BledsoeMilPG,Orl,L 83-103,29,11,5,0,0,19,3.63,96.5,0.0,1,117,2019-02-09
G,Kris DunnOChiPG,Wsh,L 125-134,33,4,8,3,0,6,-5.20,50.8,-1.1,1,117,2019-02-09
G,Empty,,,,,,,,,,,,1,117,2019-02-09
F,"Giannis AntetokounmpoMilPF, SF",Orl,L 83-103,,,,,,,4.84,99.8,-0.1,1,117,2019-02-09
F,"Jerami GrantOKCSF, PF",@Hou,W 117-112,35,8,1,2,2,8,4.03,71.8,+1.9,1,117,2019-02-09
F,PJ TuckerHouSF,OKC,L 112-117,36,7,2,1,2,0,0.81,6.4,-1.6,1,117,2019-02-09
UTIL,"Jonathan IsaacOrlPF, SF",@Mil,W 103-83,31,6,0,0,2,17,2.45,12.7,-5.0,1,117,2019-02-09
UTIL,Empty,,,,,,,,,,,,1,117,2019-02-09
UTIL,Empty,,,,,,,,,,,,1,117,2019-02-09
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,117,2019-02-09
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,117,2019-02-09
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,117,2019-02-09
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,117,2019-02-09
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,117,2019-02-09
Bench,Clint CapelaDTDHouC,OKC,L 112-117,,,,,,,7.18,96.8,-2.1,1,117,2019-02-09
C,Empty,,,,,,,,,,,,2,117,2019-02-09
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,117,2019-02-09
G,Kemba WalkerChaPG,@Atl,W 129-120,37,1,7,1,0,37,7.08,99.9,0.0,2,117,2019-02-09
G,"Tomas SatoranskyWshSG, PG",@Chi,W 134-125,29,7,11,0,0,7,2.09,31.6,-12.4,2,117,2019-02-09
F,Paul GeorgeDTDOKCSF,@Hou,W 117-112,41,11,3,1,0,45,8.72,99.8,-0.1,2,117,2019-02-09
F,Lauri MarkkanenChiPF,Wsh,L 125-134,32,11,4,0,0,20,,69.4,-1.4,2,117,2019-02-09
F,"Thaddeus YoungIndPF, SF",Cle,W 105-90,34,4,2,2,1,8,2.59,69.4,-3.6,2,117,2019-02-09
UTIL,Myles TurnerIndC,Cle,W 105-90,22,8,0,0,3,14,6.53,88.1,-3.3,2,117,2019-02-09
UTIL,Al HorfordDTDBosC,LAC,L 112-123,32,7,5,1,1,6,3.25,89.6,-3.4,2,117,2019-02-09
UTIL,"Montrezl HarrellLACC, PF",@Bos,W 123-112,29,6,2,1,1,21,3.59,89.7,-1.4,2,117,2019-02-09
Bench,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,117,2019-02-09
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,117,2019-02-09
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,117,2019-02-09
