pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,157,2019-03-21
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,157,2019-03-21
G,Empty,,,,,,,,,,,,1,157,2019-03-21
G,Empty,,,,,,,,,,,,1,157,2019-03-21
F,Empty,,,,,,,,,,,,1,157,2019-03-21
F,Empty,,,,,,,,,,,,1,157,2019-03-21
F,Empty,,,,,,,,,,,,1,157,2019-03-21
UTIL,"Nikola JokicDenC, PF",@Wsh,W 113-108,35,6,11,0,0,15,10.34,99.9,0.0,1,157,2019-03-21
UTIL,De'Aaron FoxSacPG,Dal,W 116-100,33,3,9,1,4,15,8.07,97.3,-1.0,1,157,2019-03-21
UTIL,"Derrick FavorsUtahPF, C",@Atl,L 114-117,27,15,1,2,1,15,-2.56,71.6,-4.8,1,157,2019-03-21
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,157,2019-03-21
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,157,2019-03-21
Bench,DeMarcus CousinsGSC,Ind,W 112-89,26,11,4,0,2,19,8.77,90.4,-3.7,1,157,2019-03-21
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,157,2019-03-21
Bench,Kelly Oubre Jr.OPhxSF,Det,L 98-118,,,,,,,,18.0,-2.7,1,157,2019-03-21
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,157,2019-03-21
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,157,2019-03-21
Bench,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,157,2019-03-21
Bench,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,1,157,2019-03-21
C,Empty,,,,,,,,,,,,2,157,2019-03-21
G,Empty,,,,,,,,,,,,2,157,2019-03-21
G,Empty,,,,,,,,,,,,2,157,2019-03-21
G,Empty,,,,,,,,,,,,2,157,2019-03-21
F,Empty,,,,,,,,,,,,2,157,2019-03-21
F,Empty,,,,,,,,,,,,2,157,2019-03-21
F,Empty,,,,,,,,,,,,2,157,2019-03-21
UTIL,"Kevin DurantGSSF, PF",Ind,W 112-89,28,3,6,1,3,15,7.33,99.9,0.0,2,157,2019-03-21
UTIL,Andre DrummondDetC,@Phx,W 118-98,32,19,1,3,1,16,18.90,99.7,0.0,2,157,2019-03-21
UTIL,Myles TurnerIndC,@GS,L 89-112,24,6,0,0,0,4,6.53,88.1,-3.3,2,157,2019-03-21
Bench,Stephen CurryGSPG,Ind,W 112-89,29,4,7,1,0,15,8.07,99.8,-0.1,2,157,2019-03-21
