pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,7,2018-10-22
G,John WallOWshPG,@Por,W 125-124,41,4,9,1,1,16,,55.3,+2.2,1,7,2018-10-22
G,Ricky RubioOUtahPG,Mem,L 84-92,29,3,5,1,1,6,-0.97,80.4,-4.9,1,7,2018-10-22
G,Eric BledsoeMilPG,NY,W 124-113,32,4,13,2,1,16,3.63,96.5,0.0,1,7,2018-10-22
F,"Giannis AntetokounmpoMilPF, SF",NY,W 124-113,37,15,4,0,2,31,4.84,99.8,-0.1,1,7,2018-10-22
F,"Draymond GreenDTDGSPF, C",Phx,W 123-103,28,5,8,4,0,5,10.19,95.3,-1.2,1,7,2018-10-22
F,"Serge IbakaTorPF, C",Cha,W 127-106,24,8,1,0,1,15,3.34,85.3,-3.2,1,7,2018-10-22
UTIL,Lonzo BallOLALPG,SA,L 142-143,33,6,6,1,0,14,,63.0,+0.7,1,7,2018-10-22
UTIL,Nikola VucevicOrlC,@Bos,W 93-90,33,12,1,3,0,24,4.36,97.8,-1.4,1,7,2018-10-22
UTIL,Dennis Smith Jr.NYPG,@Mil,L 113-124,31,1,3,0,0,7,-1.61,67.0,+1.2,1,7,2018-10-22
Bench,"Kevin LoveClePF, C",,,,,,,,,-3.61,82.2,-9.3,1,7,2018-10-22
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,7,2018-10-22
Bench,Nikola MiroticOMilPF,NY,W 124-113,,,,,,,-5.20,57.3,-1.0,1,7,2018-10-22
C,Deandre AytonOPhxC,@GS,L 103-123,31,14,5,1,0,20,-2.35,84.9,-7.1,2,7,2018-10-22
G,Stephen CurryGSPG,Phx,W 123-103,30,4,8,2,0,29,8.07,99.8,-0.1,2,7,2018-10-22
G,Kemba WalkerChaPG,@Tor,L 106-127,34,5,5,1,0,26,7.08,99.9,0.0,2,7,2018-10-22
G,"Devin BookerOPhxSG, PG",@GS,L 103-123,38,5,6,2,0,28,1.12,84.7,-14.3,2,7,2018-10-22
F,"Kevin DurantGSSF, PF",Phx,W 123-103,26,4,3,1,0,22,7.33,99.9,0.0,2,7,2018-10-22
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,7,2018-10-22
F,Otto Porter Jr.OChiSF,@Dal,L 109-115,44,10,0,2,1,16,,67.8,-1.7,2,7,2018-10-22
UTIL,Klay ThompsonGSSG,Phx,W 123-103,25,3,4,0,2,16,1.34,97.9,-1.5,2,7,2018-10-22
UTIL,"Luka DoncicDalSG, PF",Chi,W 115-109,36,3,6,1,0,19,0.92,98.5,-0.2,2,7,2018-10-22
UTIL,Myles TurnerFAC,,,26,3,1,1,1,16,6.53,88.1,-3.3,2,7,2018-10-22
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,7,2018-10-22
Bench,Dwight HowardOWshC,@Por,W 125-124,,,,,,,,54.1,+1.2,2,7,2018-10-22
Bench,Gary HarrisDenSG,,,,,,,,,2.16,55.4,-0.6,2,7,2018-10-22
C,Karl-Anthony TownsMinC,Ind,W 101-91,33,15,0,0,2,17,5.61,99.8,-0.1,3,7,2018-10-22
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,7,2018-10-22
G,Bradley BealWshSG,@Por,W 125-124,43,8,7,0,1,25,4.70,98.1,-1.7,3,7,2018-10-22
G,Mike ConleyOMemPG,@Utah,W 92-84,35,7,4,3,0,23,-2.26,87.3,-9.2,3,7,2018-10-22
F,"LaMarcus AldridgeSAPF, C",@LAL,W 143-142,40,10,5,1,1,37,6.85,99.7,-0.1,3,7,2018-10-22
F,"Khris MiddletonMilSF, SG",NY,W 124-113,35,7,2,1,0,30,1.81,98.9,+0.5,3,7,2018-10-22
F,"Gordon HaywardBosSF, SG",Orl,L 90-93,25,4,3,1,0,11,1.91,84.4,-1.1,3,7,2018-10-22
UTIL,Rudy GobertDTDUtahC,Mem,L 84-92,33,12,1,1,2,11,11.36,97.7,-1.2,3,7,2018-10-22
UTIL,Zach LaVineOChiSG,@Dal,L 109-115,37,3,2,2,1,34,,80.6,-4.6,3,7,2018-10-22
UTIL,Aaron GordonOrlPF,@Bos,W 93-90,39,3,3,0,0,13,5.90,95.8,+0.1,3,7,2018-10-22
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,7,2018-10-22
Bench,"Kyle KuzmaOLALPF, SF",SA,L 142-143,45,8,3,0,0,37,-3.39,84.4,-7.3,3,7,2018-10-22
Bench,"Caris LeVertBknSF, SG",,,,,,,,,3.12,39.7,+3.6,3,7,2018-10-22
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,7,2018-10-22
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,7,2018-10-22
G,Victor OladipoOIndSG,@Min,L 91-101,34,7,3,0,1,20,,53.3,+2.0,4,7,2018-10-22
G,Kyle LowryTorPG,Cha,W 127-106,32,2,14,2,1,16,4.23,97.1,-1.6,4,7,2018-10-22
F,"DeMar DeRozanSASG, SF",@LAL,W 143-142,45,8,14,1,0,32,5.87,99.7,-0.1,4,7,2018-10-22
F,"Jayson TatumBosSF, PF",Orl,L 90-93,34,10,4,0,0,7,1.38,93.8,-4.2,4,7,2018-10-22
F,Marvin WilliamsChaPF,@Tor,L 106-127,21,2,1,1,0,4,-1.89,4.6,-2.2,4,7,2018-10-22
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,7,2018-10-22
UTIL,Kris DunnOChiPG,@Dal,L 109-115,30,4,7,0,0,9,-5.20,50.8,-1.1,4,7,2018-10-22
UTIL,"Jaylen BrownBosSG, SF",Orl,L 90-93,31,5,3,0,1,5,-1.14,63.4,-1.8,4,7,2018-10-22
Bench,Lauri MarkkanenChiPF,@Dal,L 109-115,,,,,,,,69.4,-1.4,4,7,2018-10-22
Bench,Kristaps PorzingisODalPF,Chi,W 115-109,,,,,,,,18.2,-0.5,4,7,2018-10-22
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,7,2018-10-22
C,Al HorfordDTDBosC,Orl,L 90-93,32,6,4,0,1,15,3.25,89.6,-3.4,5,7,2018-10-22
G,Damian LillardPorPG,Wsh,L 124-125,41,8,8,1,0,29,7.24,99.8,-0.1,5,7,2018-10-22
G,Kyrie IrvingBosPG,Orl,L 90-93,34,8,5,2,1,22,2.31,96.0,-3.5,5,7,2018-10-22
G,"Donovan MitchellDTDUtahSG, PG",Mem,L 84-92,37,3,4,2,0,14,6.01,98.5,-0.5,5,7,2018-10-22
F,Kawhi LeonardSASF,@LAL,W 143-142,31,4,3,2,0,22,1.20,98.8,-0.6,5,7,2018-10-22
F,"Brandon IngramOLALSF, SG",SA,L 142-143,,,,,,,,65.5,+0.7,5,7,2018-10-22
F,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,5,7,2018-10-22
UTIL,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,7,2018-10-22
UTIL,Marc GasolTorC,Cha,W 127-106,34,13,4,1,0,18,3.00,94.0,-1.5,5,7,2018-10-22
UTIL,Rajon RondoLALPG,SA,L 142-143,,,,,,,6.19,45.0,-13.6,5,7,2018-10-22
Bench,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,7,2018-10-22
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,7,2018-10-22
Bench,Goran DragicMiaPG,,,,,,,,,7.23,76.8,+2.4,5,7,2018-10-22
C,Enes KanterPorC,Wsh,L 124-125,32,13,2,0,0,14,6.60,92.0,+2.7,6,7,2018-10-22
G,"Jimmy ButlerPhiSG, SF",,,37,3,3,1,2,20,-0.19,97.7,-1.7,6,7,2018-10-22
G,CJ McCollumPorSG,Wsh,L 124-125,38,4,4,1,0,13,-3.19,89.1,+4.0,6,7,2018-10-22
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,7,2018-10-22
F,"LeBron JamesOCleSF, PF",,,43,8,14,1,1,32,-3.82,85.5,-2.8,6,7,2018-10-22
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,7,2018-10-22
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,7,2018-10-22
UTIL,DeAndre JordanNYC,@Mil,L 113-124,32,16,0,0,1,18,-4.50,86.6,-3.8,6,7,2018-10-22
UTIL,"Andrew WigginsMinSF, SG",Ind,W 101-91,8,0,1,0,0,2,5.65,92.1,+1.6,6,7,2018-10-22
UTIL,"Nicolas BatumChaSG, SF",@Tor,L 106-127,36,5,1,0,0,13,-2.03,64.4,+0.4,6,7,2018-10-22
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,7,2018-10-22
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,7,2018-10-22
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,7,2018-10-22
