pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,DeMarcus CousinsGSC,@Phx,W 117-107,27,5,4,2,1,18,8.77,90.4,-3.7,1,116,2019-02-08
G,Eric BledsoeMilPG,@Dal,W 122-107,27,3,5,0,1,18,3.63,96.5,0.0,1,116,2019-02-08
G,De'Aaron FoxSacPG,Mia,W 102-96,30,2,3,4,0,12,8.07,97.3,-1.0,1,116,2019-02-08
G,"D'Angelo RussellBknPG, SG",Chi,L 106-125,32,1,6,2,0,23,6.30,98.6,+0.2,1,116,2019-02-08
F,"Giannis AntetokounmpoMilPF, SF",@Dal,W 122-107,31,16,5,0,1,29,4.84,99.8,-0.1,1,116,2019-02-08
F,"Nikola JokicDenC, PF",@Phi,L 110-117,35,10,10,3,0,27,10.34,99.9,0.0,1,116,2019-02-08
F,Kelly Oubre Jr.OPhxSF,GS,L 107-117,34,12,4,3,0,25,,18.0,-2.7,1,116,2019-02-08
UTIL,Kris DunnOChiPG,@Bkn,W 125-106,30,5,9,0,1,14,-5.20,50.8,-1.1,1,116,2019-02-08
UTIL,Empty,,,,,,,,,,,,1,116,2019-02-08
UTIL,Empty,,,,,,,,,,,,1,116,2019-02-08
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,116,2019-02-08
Bench,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,1,116,2019-02-08
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,116,2019-02-08
Bench,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,116,2019-02-08
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,116,2019-02-08
C,Empty,,,,,,,,,,,,2,116,2019-02-08
G,Stephen CurryGSPG,@Phx,W 117-107,36,7,7,1,1,20,8.07,99.8,-0.1,2,116,2019-02-08
G,"Devin BookerOPhxSG, PG",GS,L 107-117,,,,,,,1.12,84.7,-14.3,2,116,2019-02-08
G,"Luka DoncicDalSG, PF",Mil,L 107-122,27,3,2,0,0,20,0.92,98.5,-0.2,2,116,2019-02-08
F,"Kevin DurantGSSF, PF",@Phx,W 117-107,34,8,3,0,0,21,7.33,99.9,0.0,2,116,2019-02-08
F,Lauri MarkkanenChiPF,@Bkn,W 125-106,38,18,0,0,2,31,,69.4,-1.4,2,116,2019-02-08
F,Josh JacksonPhxSF,GS,L 107-117,33,8,5,1,0,19,4.71,39.7,+2.9,2,116,2019-02-08
UTIL,Andre DrummondDetC,NY,W 120-103,33,20,2,1,3,29,18.90,99.7,0.0,2,116,2019-02-08
UTIL,"Thaddeus YoungIndPF, SF",,,,,,,,,2.59,69.4,-3.6,2,116,2019-02-08
UTIL,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,2,116,2019-02-08
Bench,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,116,2019-02-08
