pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@Hou,L 113-125,28,13,4,2,1,24,10.34,99.9,0.0,1,84,2019-01-07
G,Ricky RubioOUtahPG,@Mil,L 102-114,5,0,1,1,0,9,-0.97,80.4,-4.9,1,84,2019-01-07
G,Eric BledsoeMilPG,Utah,W 114-102,28,4,6,3,0,6,3.63,96.5,0.0,1,84,2019-01-07
G,De'Aaron FoxSacPG,Orl,W 111-95,23,3,2,5,0,20,8.07,97.3,-1.0,1,84,2019-01-07
F,"Giannis AntetokounmpoMilPF, SF",Utah,W 114-102,35,10,2,1,2,30,4.84,99.8,-0.1,1,84,2019-01-07
F,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,84,2019-01-07
F,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,84,2019-01-07
UTIL,Nikola VucevicOrlC,@Sac,L 95-111,25,13,3,1,1,18,4.36,97.8,-1.4,1,84,2019-01-07
UTIL,JaVale McGeeLALC,@Dal,W 107-97,23,10,0,0,0,8,7.27,70.8,-6.5,1,84,2019-01-07
UTIL,"Larry Nance Jr.ClePF, C",,,,,,,,,7.44,48.4,+1.9,1,84,2019-01-07
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,84,2019-01-07
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,84,2019-01-07
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,84,2019-01-07
C,Andre DrummondDetC,SA,L 107-119,37,14,2,3,1,19,18.90,99.7,0.0,2,84,2019-01-07
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,84,2019-01-07
G,"Luka DoncicDalSG, PF",LAL,L 97-107,35,8,2,1,1,27,0.92,98.5,-0.2,2,84,2019-01-07
G,"D'Angelo RussellBknPG, SG",@Bos,L 95-116,23,1,5,0,0,5,6.30,98.6,+0.2,2,84,2019-01-07
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,84,2019-01-07
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,84,2019-01-07
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,84,2019-01-07
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,84,2019-01-07
UTIL,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,84,2019-01-07
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,84,2019-01-07
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,84,2019-01-07
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,84,2019-01-07
Bench,Robert CovingtonOMinSF,,,,,,,,,,25.4,-1.4,2,84,2019-01-07
C,Rudy GobertDTDUtahC,@Mil,L 102-114,39,15,3,2,1,14,11.36,97.7,-1.2,3,84,2019-01-07
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,84,2019-01-07
G,"Khris MiddletonMilSF, SG",Utah,W 114-102,33,7,5,1,0,14,1.81,98.9,+0.5,3,84,2019-01-07
G,Lonzo BallOLALPG,@Dal,W 107-97,37,7,5,2,0,21,,63.0,+0.7,3,84,2019-01-07
F,"LaMarcus AldridgeSAPF, C",@Det,W 119-107,28,6,2,0,1,25,6.85,99.7,-0.1,3,84,2019-01-07
F,Aaron GordonOrlPF,@Sac,L 95-111,34,9,1,1,0,10,5.90,95.8,+0.1,3,84,2019-01-07
F,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,84,2019-01-07
UTIL,Chris PaulHouPG,Den,W 125-113,,,,,,,7.78,97.8,-1.2,3,84,2019-01-07
UTIL,Mike ConleyOMemPG,@NO,L 95-114,33,2,10,2,0,22,-2.26,87.3,-9.2,3,84,2019-01-07
UTIL,Brook LopezMilC,Utah,W 114-102,31,8,1,0,3,15,4.02,64.2,-4.3,3,84,2019-01-07
Bench,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,84,2019-01-07
Bench,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,84,2019-01-07
Bench,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,84,2019-01-07
C,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,84,2019-01-07
G,"James HardenHouSG, PG",Den,W 125-113,40,5,14,1,1,32,9.59,99.8,-0.1,4,84,2019-01-07
G,Victor OladipoOIndSG,,,,,,,,,,53.3,+2.0,4,84,2019-01-07
G,Jeff TeagueOMinPG,,,,,,,,,,56.1,-0.5,4,84,2019-01-07
F,"Jayson TatumBosSF, PF",Bkn,W 116-95,27,4,4,2,0,16,1.38,93.8,-4.2,4,84,2019-01-07
F,Paul MillsapDenPF,@Hou,L 113-125,22,3,2,0,1,6,2.58,88.4,-2.0,4,84,2019-01-07
F,"Domantas SabonisIndPF, C",,,,,,,,,3.36,91.8,-1.5,4,84,2019-01-07
UTIL,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,84,2019-01-07
UTIL,Jarrett AllenBknC,@Bos,L 95-116,24,8,2,1,1,6,2.16,81.5,+1.5,4,84,2019-01-07
UTIL,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,4,84,2019-01-07
Bench,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,84,2019-01-07
Bench,"DeMar DeRozanSASG, SF",@Det,W 119-107,34,7,9,2,2,26,5.87,99.7,-0.1,4,84,2019-01-07
Bench,Jusuf NurkicOPorC,NY,W 111-101,19,8,0,0,0,20,,65.9,-1.1,4,84,2019-01-07
C,"Anthony DavisONOPF, C",Mem,W 114-95,35,13,3,2,3,36,-5.20,91.0,-6.3,5,84,2019-01-07
G,Damian LillardPorPG,NY,W 111-101,32,4,9,1,0,17,7.24,99.8,-0.1,5,84,2019-01-07
G,Kyrie IrvingBosPG,Bkn,W 116-95,28,2,6,3,0,17,2.31,96.0,-3.5,5,84,2019-01-07
G,"Donovan MitchellDTDUtahSG, PG",@Mil,L 102-114,40,3,1,1,0,26,6.01,98.5,-0.5,5,84,2019-01-07
F,Kawhi LeonardSASF,@Det,W 119-107,,,,,,,1.20,98.8,-0.6,5,84,2019-01-07
F,"Kyle KuzmaOLALPF, SF",@Dal,W 107-97,37,5,3,0,0,13,-3.39,84.4,-7.3,5,84,2019-01-07
F,Harrison BarnesSacPF,Orl,W 111-95,34,4,0,2,0,11,0.36,84.9,-0.7,5,84,2019-01-07
UTIL,Clint CapelaDTDHouC,Den,W 125-113,37,9,2,2,0,31,7.18,96.8,-2.1,5,84,2019-01-07
UTIL,Marc GasolTorC,,,29,5,4,0,1,7,3.00,94.0,-1.5,5,84,2019-01-07
UTIL,Willie Cauley-SteinSacC,Orl,W 111-95,18,11,2,0,0,11,2.06,87.7,-1.8,5,84,2019-01-07
Bench,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,84,2019-01-07
Bench,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,84,2019-01-07
Bench,"Danilo GallinariLACSF, PF",,,,,,,,,2.41,92.5,-3.1,5,84,2019-01-07
C,Enes KanterPorC,NY,W 111-101,29,14,2,0,0,18,6.60,92.0,+2.7,6,84,2019-01-07
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,84,2019-01-07
G,CJ McCollumPorSG,NY,W 111-101,37,3,2,1,1,17,-3.19,89.1,+4.0,6,84,2019-01-07
G,"Jamal MurrayDenPG, SG",@Hou,L 113-125,29,2,4,0,0,13,7.01,95.6,-0.1,6,84,2019-01-07
F,"LeBron JamesOCleSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,84,2019-01-07
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,84,2019-01-07
F,Blake GriffinDTDDetPF,SA,L 107-119,37,2,8,0,0,34,0.18,97.2,-1.3,6,84,2019-01-07
UTIL,DeAndre JordanNYC,@Por,L 101-111,33,19,0,2,3,10,-4.50,86.6,-3.8,6,84,2019-01-07
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,84,2019-01-07
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,84,2019-01-07
Bench,"Jrue HolidayONOPG, SG",Mem,W 114-95,33,4,6,4,0,13,,75.9,-1.0,6,84,2019-01-07
Bench,"Julius RandleLALPF, C",@Dal,W 107-97,33,9,2,0,0,15,1.38,95.3,-3.6,6,84,2019-01-07
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,84,2019-01-07
