pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,177,2019-04-10
G,Empty,,,,,,,,,,,,1,177,2019-04-10
G,Empty,,,,,,,,,,,,1,177,2019-04-10
G,Empty,,,,,,,,,,,,1,177,2019-04-10
F,"Giannis AntetokounmpoMilPF, SF",OKC,L 116-127,,,,,,,4.84,99.8,-0.1,1,177,2019-04-10
F,Empty,,,,,,,,,,,,1,177,2019-04-10
F,Empty,,,,,,,,,,,,1,177,2019-04-10
UTIL,Empty,,,,,,,,,,,,1,177,2019-04-10
UTIL,Empty,,,,,,,,,,,,1,177,2019-04-10
UTIL,Empty,,,,,,,,,,,,1,177,2019-04-10
Bench,"Nikola JokicDenC, PF",Min,W 99-95,37,14,2,3,0,29,10.34,99.9,0.0,1,177,2019-04-10
Bench,Nikola VucevicOrlC,@Cha,W 122-114,,,,,,,4.36,97.8,-1.4,1,177,2019-04-10
Bench,De'Aaron FoxSacPG,@Por,L 131-136,17,1,9,0,0,17,8.07,97.3,-1.0,1,177,2019-04-10
Bench,DeMarcus CousinsGSC,@Mem,L 117-132,,,,,,,8.77,90.4,-3.7,1,177,2019-04-10
Bench,Kris DunnOChiPG,@Phi,L 109-125,,,,,,,-5.20,50.8,-1.1,1,177,2019-04-10
Bench,"D'Angelo RussellBknPG, SG",Mia,W 113-94,20,7,5,1,0,21,6.30,98.6,+0.2,1,177,2019-04-10
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,177,2019-04-10
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,177,2019-04-10
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,177,2019-04-10
Bench,"Jonathan IsaacOrlPF, SF",@Cha,W 122-114,,,,,,,2.45,12.7,-5.0,1,177,2019-04-10
Bench,"Derrick FavorsUtahPF, C",@LAC,L 137-143,,,,,,,-2.56,71.6,-4.8,1,177,2019-04-10
Bench,Otto Porter Jr.OChiSF,@Phi,L 109-125,,,,,,,,67.8,-1.7,1,177,2019-04-10
C,Empty,,,,,,,,,,,,2,177,2019-04-10
G,Empty,,,,,,,,,,,,2,177,2019-04-10
G,Empty,,,,,,,,,,,,2,177,2019-04-10
G,Empty,,,,,,,,,,,,2,177,2019-04-10
F,Empty,,,,,,,,,,,,2,177,2019-04-10
F,Empty,,,,,,,,,,,,2,177,2019-04-10
F,Empty,,,,,,,,,,,,2,177,2019-04-10
UTIL,Andre DrummondDetC,@NY,W 115-89,28,18,3,2,0,20,18.90,99.7,0.0,2,177,2019-04-10
UTIL,Mitchell RobinsonNYC,Det,L 89-115,23,2,0,1,0,11,10.35,45.8,+8.7,2,177,2019-04-10
UTIL,JaKarr SampsonChiPF,@Phi,L 109-125,,,,,,,0.44,28.7,+26.6,2,177,2019-04-10
Bench,"Kevin DurantGSSF, PF",@Mem,L 117-132,18,0,6,1,0,21,7.33,99.9,0.0,2,177,2019-04-10
Bench,Stephen CurryGSPG,@Mem,L 117-132,,,,,,,8.07,99.8,-0.1,2,177,2019-04-10
Bench,Paul GeorgeDTDOKCSF,@Mil,W 127-116,,,,,,,8.72,99.8,-0.1,2,177,2019-04-10
Bench,Kemba WalkerChaPG,Orl,L 114-122,40,2,5,0,2,43,7.08,99.9,0.0,2,177,2019-04-10
Bench,"Luka DoncicDalSG, PF",@SA,L 94-105,,,,,,,0.92,98.5,-0.2,2,177,2019-04-10
Bench,Myles TurnerIndC,@Atl,W 135-134,,,,,,,6.53,88.1,-3.3,2,177,2019-04-10
Bench,Lauri MarkkanenChiPF,@Phi,L 109-125,,,,,,,,69.4,-1.4,2,177,2019-04-10
