pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@OKC,W 105-98,27,6,5,0,1,16,10.34,99.9,0.0,1,40,2018-11-24
G,John WallOWshPG,NO,W 124-114,34,7,8,1,0,22,,55.3,+2.2,1,40,2018-11-24
G,Eric BledsoeMilPG,SA,W 135-129,35,4,10,2,0,20,3.63,96.5,0.0,1,40,2018-11-24
G,De'Aaron FoxSacPG,@GS,L 116-117,34,2,9,0,1,9,8.07,97.3,-1.0,1,40,2018-11-24
F,"Giannis AntetokounmpoMilPF, SF",SA,W 135-129,39,18,8,2,1,34,4.84,99.8,-0.1,1,40,2018-11-24
F,Nikola MiroticOMilPF,SA,W 135-129,40,9,1,1,0,24,-5.20,57.3,-1.0,1,40,2018-11-24
F,"Wendell Carter Jr.OChiPF, C",@Min,L 96-111,32,8,1,1,0,12,-5.20,48.4,+1.0,1,40,2018-11-24
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,40,2018-11-24
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,40,2018-11-24
UTIL,"Gordon HaywardBosSF, SG",@Dal,L 104-113,,,,,,,1.91,84.4,-1.1,1,40,2018-11-24
Bench,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,40,2018-11-24
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,40,2018-11-24
Bench,"Serge IbakaOKCPF, C",Den,L 98-105,,,,,,,3.34,85.3,-3.2,1,40,2018-11-24
C,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,40,2018-11-24
G,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,40,2018-11-24
G,Klay ThompsonGSSG,Sac,W 117-116,36,4,0,0,0,31,1.34,97.9,-1.5,2,40,2018-11-24
G,Gary HarrisDenSG,@OKC,W 105-98,,,,,,,2.16,55.4,-0.6,2,40,2018-11-24
F,"Kevin DurantGSSF, PF",Sac,W 117-116,40,13,7,0,2,44,7.33,99.9,0.0,2,40,2018-11-24
F,Paul GeorgeDTDOKCSF,Den,L 98-105,40,11,3,2,3,24,8.72,99.8,-0.1,2,40,2018-11-24
F,Robert CovingtonOMinSF,Chi,W 111-96,35,6,1,3,3,4,,25.4,-1.4,2,40,2018-11-24
UTIL,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,40,2018-11-24
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,40,2018-11-24
UTIL,"Luka DoncicDalSG, PF",Bos,W 113-104,31,0,8,3,1,15,0.92,98.5,-0.2,2,40,2018-11-24
Bench,Stephen CurryGSPG,Sac,W 117-116,,,,,,,8.07,99.8,-0.1,2,40,2018-11-24
Bench,Dwight HowardOWshC,NO,W 124-114,,,,,,,,54.1,+1.2,2,40,2018-11-24
Bench,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,40,2018-11-24
C,Karl-Anthony TownsMinC,Chi,W 111-96,37,23,6,0,0,35,5.61,99.8,-0.1,3,40,2018-11-24
G,Russell WestbrookOKCPG,Den,L 98-105,39,10,12,1,0,16,15.16,99.9,0.0,3,40,2018-11-24
G,Chris PaulHouPG,@Cle,L 108-117,,,,,,,7.78,97.8,-1.2,3,40,2018-11-24
G,Bradley BealWshSG,NO,W 124-114,45,6,8,1,3,18,4.70,98.1,-1.7,3,40,2018-11-24
F,"LaMarcus AldridgeSAPF, C",@Mil,L 129-135,31,3,3,1,0,15,6.85,99.7,-0.1,3,40,2018-11-24
F,"Khris MiddletonMilSF, SG",SA,W 135-129,35,4,2,1,0,21,1.81,98.9,+0.5,3,40,2018-11-24
F,"Draymond GreenDTDGSPF, C",Sac,W 117-116,,,,,,,10.19,95.3,-1.2,3,40,2018-11-24
UTIL,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,40,2018-11-24
UTIL,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,40,2018-11-24
UTIL,Zach LaVineOChiSG,@Min,L 96-111,38,8,4,0,0,28,,80.6,-4.6,3,40,2018-11-24
Bench,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,3,40,2018-11-24
Bench,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,40,2018-11-24
Bench,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,3,40,2018-11-24
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,40,2018-11-24
