pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,143,2019-03-07
G,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,143,2019-03-07
G,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,143,2019-03-07
G,Empty,,,,,,,,,,,,1,143,2019-03-07
F,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,143,2019-03-07
F,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,143,2019-03-07
F,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,143,2019-03-07
UTIL,"Giannis AntetokounmpoMilPF, SF",Ind,W 117-98,33,12,5,0,1,29,4.84,99.8,-0.1,1,143,2019-03-07
UTIL,Eric BledsoeMilPG,Ind,W 117-98,26,5,4,1,0,12,3.63,96.5,0.0,1,143,2019-03-07
UTIL,"Jerami GrantOKCSF, PF",@Por,W 129-121,26,6,0,1,1,14,4.03,71.8,+1.9,1,143,2019-03-07
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,143,2019-03-07
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,143,2019-03-07
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,143,2019-03-07
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,143,2019-03-07
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,143,2019-03-07
C,Empty,,,,,,,,,,,,2,143,2019-03-07
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,143,2019-03-07
G,Kemba WalkerFAPG,,,,,,,,,7.08,99.9,0.0,2,143,2019-03-07
G,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,143,2019-03-07
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,143,2019-03-07
F,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,2,143,2019-03-07
F,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,2,143,2019-03-07
UTIL,Paul GeorgeDTDOKCSF,@Por,W 129-121,43,14,6,3,0,32,8.72,99.8,-0.1,2,143,2019-03-07
UTIL,Myles TurnerIndC,@Mil,L 98-117,35,17,3,1,3,22,6.53,88.1,-3.3,2,143,2019-03-07
UTIL,"Thaddeus YoungIndPF, SF",@Mil,L 98-117,33,2,4,2,2,10,2.59,69.4,-3.6,2,143,2019-03-07
Bench,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,143,2019-03-07
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,143,2019-03-07
Bench,Mitchell RobinsonNYC,,,,,,,,,10.35,45.8,+8.7,2,143,2019-03-07
Bench,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,2,143,2019-03-07
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,143,2019-03-07
G,Russell WestbrookOKCPG,@Por,W 129-121,40,7,3,0,0,37,15.16,99.9,0.0,3,143,2019-03-07
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,143,2019-03-07
G,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,143,2019-03-07
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,143,2019-03-07
F,"Khris MiddletonMilSF, SG",Ind,W 117-98,32,2,4,3,0,27,1.81,98.9,+0.5,3,143,2019-03-07
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,143,2019-03-07
UTIL,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,143,2019-03-07
UTIL,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,143,2019-03-07
UTIL,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,3,143,2019-03-07
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,143,2019-03-07
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,143,2019-03-07
Bench,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,143,2019-03-07
C,Empty,,,,,,,,,,,,4,143,2019-03-07
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,143,2019-03-07
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,143,2019-03-07
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,4,143,2019-03-07
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,143,2019-03-07
