pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,61,2018-12-15
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,61,2018-12-15
G,Ricky RubioOUtahPG,@Orl,L 89-96,32,4,4,2,0,15,-0.97,80.4,-4.9,1,61,2018-12-15
G,"Gordon HaywardBosSF, SG",@Det,L 104-113,28,2,2,1,0,6,1.91,84.4,-1.1,1,61,2018-12-15
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,61,2018-12-15
F,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,61,2018-12-15
F,"Wendell Carter Jr.OChiPF, C",@SA,W 98-93,21,2,0,0,2,8,-5.20,48.4,+1.0,1,61,2018-12-15
UTIL,Nikola VucevicOrlC,Utah,W 96-89,30,19,5,0,2,15,4.36,97.8,-1.4,1,61,2018-12-15
UTIL,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,61,2018-12-15
UTIL,Empty,,,,,,,,,,,,1,61,2018-12-15
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,61,2018-12-15
Bench,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,1,61,2018-12-15
Bench,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,61,2018-12-15
Bench,JaVale McGeeLALC,@Cha,W 128-100,18,6,0,1,3,19,7.27,70.8,-6.5,1,61,2018-12-15
C,Andre DrummondDetC,Bos,W 113-104,33,20,1,3,5,19,18.90,99.7,0.0,2,61,2018-12-15
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,61,2018-12-15
G,Kemba WalkerChaPG,LAL,L 100-128,25,1,3,0,0,4,7.08,99.9,0.0,2,61,2018-12-15
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,61,2018-12-15
F,Paul GeorgeDTDOKCSF,LAC,W 110-104,37,7,6,1,1,33,8.72,99.8,-0.1,2,61,2018-12-15
F,Robert CovingtonOMinSF,@Phx,L 99-107,25,3,1,2,1,4,,25.4,-1.4,2,61,2018-12-15
F,Lauri MarkkanenChiPF,@SA,W 98-93,37,7,1,2,2,23,,69.4,-1.4,2,61,2018-12-15
UTIL,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,61,2018-12-15
UTIL,Deandre AytonOPhxC,Min,W 107-99,26,12,2,0,1,18,-2.35,84.9,-7.1,2,61,2018-12-15
UTIL,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,2,61,2018-12-15
Bench,"Devin BookerOPhxSG, PG",Min,W 107-99,36,7,7,0,0,28,1.12,84.7,-14.3,2,61,2018-12-15
Bench,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,61,2018-12-15
Bench,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,61,2018-12-15
C,Karl-Anthony TownsMinC,@Phx,L 99-107,38,12,4,2,2,28,5.61,99.8,-0.1,3,61,2018-12-15
G,Russell WestbrookOKCPG,LAC,W 110-104,36,9,12,6,0,13,15.16,99.9,0.0,3,61,2018-12-15
G,Chris PaulHouPG,@Mem,W 105-97,36,1,10,2,0,10,7.78,97.8,-1.2,3,61,2018-12-15
G,Zach LaVineOChiSG,@SA,W 98-93,,,,,,,,80.6,-4.6,3,61,2018-12-15
F,"LaMarcus AldridgeSAPF, C",Chi,L 93-98,37,12,1,0,1,29,6.85,99.7,-0.1,3,61,2018-12-15
F,Aaron GordonOrlPF,Utah,W 96-89,28,2,3,1,0,8,5.90,95.8,+0.1,3,61,2018-12-15
F,"Montrezl HarrellLACC, PF",@OKC,L 104-110,26,6,3,0,1,21,3.59,89.7,-1.4,3,61,2018-12-15
UTIL,Rudy GobertDTDUtahC,@Orl,L 89-96,33,13,2,2,2,6,11.36,97.7,-1.2,3,61,2018-12-15
