pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
UTIL,Clint CapelaDTDHouC,@Por,L 101-110,34,21,2,0,2,13,7.18,96.8,-2.1,5,82,2019-01-05
UTIL,Marc GasolTorC,@Mil,W 123-116,25,11,6,1,1,6,3.00,94.0,-1.5,5,82,2019-01-05
UTIL,Willie Cauley-SteinSacC,GS,L 123-127,32,13,6,2,0,14,2.06,87.7,-1.8,5,82,2019-01-05
Bench,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,82,2019-01-05
Bench,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,82,2019-01-05
Bench,"Danilo GallinariLACSF, PF",,,,,,,,,2.41,92.5,-3.1,5,82,2019-01-05
C,Enes KanterPorC,Hou,W 110-101,,,,,,,6.60,92.0,+2.7,6,82,2019-01-05
G,"Jimmy ButlerPhiSG, SF",Dal,W 106-100,,,,,,,-0.19,97.7,-1.7,6,82,2019-01-05
G,CJ McCollumPorSG,Hou,W 110-101,40,4,4,1,0,24,-3.19,89.1,+4.0,6,82,2019-01-05
G,"Jamal MurrayDenPG, SG",Cha,W 123-110,32,6,7,0,0,8,7.01,95.6,-0.1,6,82,2019-01-05
F,"LeBron JamesOCleSF, PF",NO,L 98-133,,,,,,,-3.82,85.5,-2.8,6,82,2019-01-05
F,"Ben SimmonsDTDPhiPG, SF",Dal,W 106-100,36,13,11,0,0,20,8.18,98.4,-1.4,6,82,2019-01-05
F,Blake GriffinDTDDetPF,Utah,L 105-110,39,10,5,2,0,34,0.18,97.2,-1.3,6,82,2019-01-05
UTIL,DeAndre JordanNYC,,,31,8,5,0,0,8,-4.50,86.6,-3.8,6,82,2019-01-05
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,82,2019-01-05
UTIL,"Nicolas BatumChaSG, SF",@Den,L 110-123,34,7,3,2,1,11,-2.03,64.4,+0.4,6,82,2019-01-05
Bench,"Jrue HolidayONOPG, SG",@Cle,W 133-98,27,5,3,2,1,22,,75.9,-1.0,6,82,2019-01-05
Bench,"Julius RandleLALPF, C",,,33,12,8,1,0,22,1.38,95.3,-3.6,6,82,2019-01-05
Bench,"Tobias HarrisPhiPF, SF",Dal,W 106-100,,,,,,,2.47,97.4,-2.0,6,82,2019-01-05
