pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,164,2019-03-28
G,Empty,,,,,,,,,,,,1,164,2019-03-28
G,Empty,,,,,,,,,,,,1,164,2019-03-28
G,Empty,,,,,,,,,,,,1,164,2019-03-28
F,Empty,,,,,,,,,,,,1,164,2019-03-28
F,Empty,,,,,,,,,,,,1,164,2019-03-28
F,Empty,,,,,,,,,,,,1,164,2019-03-28
UTIL,"Giannis AntetokounmpoMilPF, SF",LAC,W 128-118,32,9,5,1,1,34,4.84,99.8,-0.1,1,164,2019-03-28
UTIL,Empty,,,,,,,,,,,,1,164,2019-03-28
UTIL,Empty,,,,,,,,,,,,1,164,2019-03-28
Bench,"Nikola JokicDenC, PF",@Hou,L 85-112,25,8,6,0,2,16,10.34,99.9,0.0,1,164,2019-03-28
Bench,Nikola VucevicOrlC,@Det,L 98-115,33,12,4,1,0,12,4.36,97.8,-1.4,1,164,2019-03-28
Bench,De'Aaron FoxSacPG,@NO,L 118-121,37,5,12,3,1,25,8.07,97.3,-1.0,1,164,2019-03-28
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,164,2019-03-28
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,164,2019-03-28
Bench,"D'Angelo RussellBknPG, SG",@Phi,L 110-123,28,4,8,1,0,13,6.30,98.6,+0.2,1,164,2019-03-28
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,164,2019-03-28
Bench,PJ TuckerHouSF,Den,W 112-85,26,5,0,1,0,3,0.81,6.4,-1.6,1,164,2019-03-28
Bench,Clint CapelaDTDHouC,Den,W 112-85,29,15,1,1,1,17,7.18,96.8,-2.1,1,164,2019-03-28
Bench,"Jonathan IsaacOrlPF, SF",@Det,L 98-115,29,8,0,1,0,10,2.45,12.7,-5.0,1,164,2019-03-28
Bench,"Derrick FavorsUtahPF, C",,,,,,,,,-2.56,71.6,-4.8,1,164,2019-03-28
Bench,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,1,164,2019-03-28
C,Empty,,,,,,,,,,,,2,164,2019-03-28
G,Empty,,,,,,,,,,,,2,164,2019-03-28
