pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,156,2019-03-20
G,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,156,2019-03-20
G,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,156,2019-03-20
G,Empty,,,,,,,,,,,,1,156,2019-03-20
F,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,156,2019-03-20
F,Empty,,,,,,,,,,,,1,156,2019-03-20
F,Empty,,,,,,,,,,,,1,156,2019-03-20
UTIL,Nikola VucevicOrlC,NO,W 119-96,26,17,3,0,3,15,4.36,97.8,-1.4,1,156,2019-03-20
UTIL,PJ TuckerHouSF,@Mem,L 125-126,39,8,0,2,1,9,0.81,6.4,-1.6,1,156,2019-03-20
UTIL,"Derrick FavorsUtahPF, C",@NY,W 137-116,26,5,1,0,2,10,-2.56,71.6,-4.8,1,156,2019-03-20
Bench,"Giannis AntetokounmpoMilPF, SF",@Cle,L 102-107,,,,,,,4.84,99.8,-0.1,1,156,2019-03-20
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,156,2019-03-20
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,156,2019-03-20
Bench,Kris DunnOChiPG,Wsh,W 126-120,39,6,13,2,0,26,-5.20,50.8,-1.1,1,156,2019-03-20
Bench,Clint CapelaDTDHouC,@Mem,L 125-126,43,10,3,1,0,14,7.18,96.8,-2.1,1,156,2019-03-20
Bench,"Jonathan IsaacOrlPF, SF",NO,W 119-96,29,10,4,0,4,8,2.45,12.7,-5.0,1,156,2019-03-20
Bench,Otto Porter Jr.OChiSF,Wsh,W 126-120,,,,,,,,67.8,-1.7,1,156,2019-03-20
C,Empty,,,,,,,,,,,,2,156,2019-03-20
G,Empty,,,,,,,,,,,,2,156,2019-03-20
G,Empty,,,,,,,,,,,,2,156,2019-03-20
G,Empty,,,,,,,,,,,,2,156,2019-03-20
F,Empty,,,,,,,,,,,,2,156,2019-03-20
F,Empty,,,,,,,,,,,,2,156,2019-03-20
F,Empty,,,,,,,,,,,,2,156,2019-03-20
UTIL,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,156,2019-03-20
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,156,2019-03-20
UTIL,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,2,156,2019-03-20
Bench,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,156,2019-03-20
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,156,2019-03-20
Bench,Paul GeorgeDTDOKCSF,Tor,L 114-123,35,5,6,1,0,19,8.72,99.8,-0.1,2,156,2019-03-20
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,156,2019-03-20
Bench,"Luka DoncicDalSG, PF",@Por,L 118-126,29,5,6,0,0,24,0.92,98.5,-0.2,2,156,2019-03-20
Bench,Lauri MarkkanenChiPF,Wsh,W 126-120,38,13,5,0,1,32,,69.4,-1.4,2,156,2019-03-20
Bench,Pascal SiakamTorPF,@OKC,W 123-114,43,13,6,2,1,33,1.39,91.4,-3.7,2,156,2019-03-20
Bench,Mitchell RobinsonNYC,Utah,L 116-137,30,12,1,1,3,14,10.35,45.8,+8.7,2,156,2019-03-20
Bench,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,2,156,2019-03-20
Bench,"Thaddeus YoungIndPF, SF",,,,,,,,,2.59,69.4,-3.6,2,156,2019-03-20
C,Empty,,,,,,,,,,,,3,156,2019-03-20
G,Russell WestbrookOKCPG,Tor,L 114-123,44,11,6,1,0,42,15.16,99.9,0.0,3,156,2019-03-20
G,Chris PaulHouPG,@Mem,L 125-126,41,7,7,1,0,18,7.78,97.8,-1.2,3,156,2019-03-20
G,Bradley BealWshSG,@Chi,L 120-126,44,7,7,3,2,27,4.70,98.1,-1.7,3,156,2019-03-20
F,"LaMarcus AldridgeSAPF, C",Mia,L 105-110,39,8,1,0,1,17,6.85,99.7,-0.1,3,156,2019-03-20
F,"Khris MiddletonMilSF, SG",@Cle,L 102-107,37,12,1,1,1,26,1.81,98.9,+0.5,3,156,2019-03-20
F,Aaron GordonOrlPF,NO,W 119-96,30,7,6,2,1,20,5.90,95.8,+0.1,3,156,2019-03-20
UTIL,Rudy GobertDTDUtahC,@NY,W 137-116,26,9,2,1,0,18,11.36,97.7,-1.2,3,156,2019-03-20
UTIL,Al HorfordDTDBosC,@Phi,L 115-118,35,6,5,1,0,22,3.25,89.6,-3.4,3,156,2019-03-20
UTIL,Empty,,,,,,,,,,,,3,156,2019-03-20
Bench,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,156,2019-03-20
Bench,Mike ConleyOMemPG,Hou,W 126-125,42,5,8,0,0,35,-2.26,87.3,-9.2,3,156,2019-03-20
Bench,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,156,2019-03-20
Bench,"Josh RichardsonOMiaSF, SG",@SA,W 110-105,39,5,4,1,2,15,-4.30,65.7,-4.6,3,156,2019-03-20
Bench,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,156,2019-03-20
C,Empty,,,,,,,,,,,,4,156,2019-03-20
