pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",Hou,L 99-109,33,12,7,2,0,14,10.34,99.9,0.0,1,29,2018-11-13
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,29,2018-11-13
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,29,2018-11-13
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,29,2018-11-13
F,"Draymond GreenDTDGSPF, C",Atl,W 110-103,,,,,,,10.19,95.3,-1.2,1,29,2018-11-13
F,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,1,29,2018-11-13
F,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,29,2018-11-13
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,29,2018-11-13
UTIL,"Serge IbakaOKCPF, C",,,,,,,,,3.34,85.3,-3.2,1,29,2018-11-13
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,29,2018-11-13
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,29,2018-11-13
Bench,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,1,29,2018-11-13
Bench,John CollinsAtlPF,@GS,L 103-110,,,,,,,3.81,95.9,-1.3,1,29,2018-11-13
C,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,29,2018-11-13
G,Kemba WalkerChaPG,@Cle,L 89-113,36,4,6,2,1,7,7.08,99.9,0.0,2,29,2018-11-13
G,Klay ThompsonGSSG,Atl,W 110-103,38,5,4,3,0,24,1.34,97.9,-1.5,2,29,2018-11-13
G,Gary HarrisDenSG,Hou,L 99-109,36,2,1,4,0,15,2.16,55.4,-0.6,2,29,2018-11-13
F,"Kevin DurantGSSF, PF",Atl,W 110-103,37,6,3,2,1,29,7.33,99.9,0.0,2,29,2018-11-13
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,29,2018-11-13
F,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,29,2018-11-13
UTIL,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,29,2018-11-13
UTIL,Dwight HowardOOrlC,,,,,,,,,,54.1,+1.2,2,29,2018-11-13
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,29,2018-11-13
Bench,Stephen CurryGSPG,Atl,W 110-103,,,,,,,8.07,99.8,-0.1,2,29,2018-11-13
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,29,2018-11-13
Bench,Robert CovingtonOMinSF,,,,,,,,,,25.4,-1.4,2,29,2018-11-13
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,29,2018-11-13
G,Chris PaulHouPG,@Den,W 109-99,32,5,4,2,0,21,7.78,97.8,-1.2,3,29,2018-11-13
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,29,2018-11-13
G,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,29,2018-11-13
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,29,2018-11-13
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,29,2018-11-13
F,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,3,29,2018-11-13
UTIL,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,29,2018-11-13
UTIL,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,3,29,2018-11-13
UTIL,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,29,2018-11-13
Bench,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,29,2018-11-13
Bench,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,3,29,2018-11-13
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,3,29,2018-11-13
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,29,2018-11-13
G,"James HardenHouSG, PG",@Den,W 109-99,37,5,11,3,1,22,9.59,99.8,-0.1,4,29,2018-11-13
G,Victor OladipoOIndSG,,,,,,,,,,53.3,+2.0,4,29,2018-11-13
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,29,2018-11-13
F,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,29,2018-11-13
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,29,2018-11-13
F,Paul MillsapDenPF,Hou,L 99-109,26,0,1,2,0,13,2.58,88.4,-2.0,4,29,2018-11-13
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,29,2018-11-13
UTIL,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,29,2018-11-13
UTIL,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,29,2018-11-13
Bench,"Caris LeVertBknSF, SG",,,,,,,,,3.12,39.7,+3.6,4,29,2018-11-13
Bench,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,4,29,2018-11-13
Bench,"Derrick RoseOMinPG, SG",,,,,,,,,,49.3,-1.7,4,29,2018-11-13
C,Clint CapelaDTDHouC,@Den,W 109-99,36,9,2,0,1,24,7.18,96.8,-2.1,5,29,2018-11-13
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,29,2018-11-13
G,Trae YoungAtlPG,@GS,L 103-110,28,5,9,3,0,4,6.33,97.0,-0.6,5,29,2018-11-13
G,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,5,29,2018-11-13
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,29,2018-11-13
F,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,29,2018-11-13
F,"Joe InglesUtahSF, SG",,,,,,,,,5.45,85.1,+4.0,5,29,2018-11-13
UTIL,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,29,2018-11-13
UTIL,Goran DragicMiaPG,,,,,,,,,7.23,76.8,+2.4,5,29,2018-11-13
UTIL,Marc GasolTorC,,,,,,,,,3.00,94.0,-1.5,5,29,2018-11-13
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,29,2018-11-13
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,29,2018-11-13
Bench,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,29,2018-11-13
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,29,2018-11-13
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,29,2018-11-13
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,29,2018-11-13
G,"Jamal MurrayDenPG, SG",Hou,L 99-109,35,1,5,1,0,15,7.01,95.6,-0.1,6,29,2018-11-13
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,29,2018-11-13
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,29,2018-11-13
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,29,2018-11-13
UTIL,DeAndre JordanNYC,,,,,,,,,-4.50,86.6,-3.8,6,29,2018-11-13
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,29,2018-11-13
UTIL,"Nicolas BatumChaSG, SF",@Cle,L 89-113,29,5,3,0,0,11,-2.03,64.4,+0.4,6,29,2018-11-13
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,29,2018-11-13
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,29,2018-11-13
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,29,2018-11-13
