pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
UTIL,Klay ThompsonGSSG,@Det,L 102-111,36,8,1,2,0,21,1.34,97.9,-1.5,2,47,2018-12-01
UTIL,Myles TurnerIndC,@Sac,L 110-111,32,12,4,0,3,14,6.53,88.1,-3.3,2,47,2018-12-01
Bench,Stephen CurryGSPG,@Det,L 102-111,37,5,3,2,0,27,8.07,99.8,-0.1,2,47,2018-12-01
Bench,Gary HarrisDenSG,,,,,,,,,2.16,55.4,-0.6,2,47,2018-12-01
Bench,Lauri MarkkanenChiPF,@Hou,L 105-121,26,4,0,1,1,10,,69.4,-1.4,2,47,2018-12-01
C,Karl-Anthony TownsMinC,Bos,L 109-118,38,9,1,1,1,20,5.61,99.8,-0.1,3,47,2018-12-01
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,47,2018-12-01
G,Bradley BealWshSG,Bkn,W 102-88,43,3,0,0,1,22,4.70,98.1,-1.7,3,47,2018-12-01
G,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,47,2018-12-01
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,47,2018-12-01
F,"Khris MiddletonMilSF, SG",@NY,L 134-136,19,4,2,1,0,10,1.81,98.9,+0.5,3,47,2018-12-01
F,"Draymond GreenDTDGSPF, C",@Det,L 102-111,,,,,,,10.19,95.3,-1.2,3,47,2018-12-01
UTIL,Chris PaulHouPG,Chi,W 121-105,31,3,13,2,1,12,7.78,97.8,-1.2,3,47,2018-12-01
UTIL,Zach LaVineOChiSG,@Hou,L 105-121,35,4,3,2,2,29,,80.6,-4.6,3,47,2018-12-01
UTIL,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,3,47,2018-12-01
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,47,2018-12-01
Bench,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,47,2018-12-01
Bench,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,3,47,2018-12-01
C,Jarrett AllenBknC,@Wsh,L 88-102,25,8,0,0,0,6,2.16,81.5,+1.5,4,47,2018-12-01
G,"James HardenHouSG, PG",Chi,W 121-105,30,6,7,1,1,30,9.59,99.8,-0.1,4,47,2018-12-01
G,Kyle LowryTorPG,@Cle,W 106-95,,,,,,,4.23,97.1,-1.6,4,47,2018-12-01
G,Jeff TeagueOMinPG,Bos,L 109-118,33,4,6,0,0,11,,56.1,-0.5,4,47,2018-12-01
F,"Jayson TatumBosSF, PF",@Min,W 118-109,35,9,2,1,0,19,1.38,93.8,-4.2,4,47,2018-12-01
F,"Jaren Jackson Jr.OMemPF, C",,,,,,,,,,38.3,-0.9,4,47,2018-12-01
F,"Jabari ParkerOWshPF, SF",Bkn,W 102-88,32,12,2,1,1,21,0.18,72.9,-8.8,4,47,2018-12-01
UTIL,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,47,2018-12-01
UTIL,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,47,2018-12-01
UTIL,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,4,47,2018-12-01
Bench,Victor OladipoOIndSG,@Sac,L 110-111,,,,,,,,53.3,+2.0,4,47,2018-12-01
Bench,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,47,2018-12-01
Bench,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,47,2018-12-01
C,Marc GasolTorC,@Cle,W 106-95,,,,,,,3.00,94.0,-1.5,5,47,2018-12-01
G,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,47,2018-12-01
G,Kyrie IrvingBosPG,@Min,W 118-109,35,3,9,0,0,21,2.31,96.0,-3.5,5,47,2018-12-01
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,47,2018-12-01
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,47,2018-12-01
F,Kawhi LeonardTorSF,@Cle,W 106-95,37,9,2,1,2,34,1.20,98.8,-0.6,5,47,2018-12-01
F,"Domantas SabonisIndPF, C",@Sac,L 110-111,24,7,5,0,2,6,3.36,91.8,-1.5,5,47,2018-12-01
UTIL,Clint CapelaDTDHouC,Chi,W 121-105,33,15,0,0,1,18,7.18,96.8,-2.1,5,47,2018-12-01
UTIL,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,47,2018-12-01
UTIL,Al HorfordDTDBosC,@Min,W 118-109,32,3,2,0,1,15,3.25,89.6,-3.4,5,47,2018-12-01
Bench,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,47,2018-12-01
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,5,47,2018-12-01
Bench,"Brandon IngramOLALSF, SG",,,,,,,,,,65.5,+0.7,5,47,2018-12-01
C,Enes KanterPorC,,,27,7,2,0,0,8,6.60,92.0,+2.7,6,47,2018-12-01
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,47,2018-12-01
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,47,2018-12-01
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,47,2018-12-01
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,47,2018-12-01
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,47,2018-12-01
F,Blake GriffinDTDDetPF,GS,W 111-102,34,6,5,0,0,26,0.18,97.2,-1.3,6,47,2018-12-01
UTIL,DeAndre JordanLACC,,,,,,,,,-4.50,86.6,-3.8,6,47,2018-12-01
UTIL,"Andrew WigginsMinSF, SG",Bos,L 109-118,33,2,3,0,0,17,5.65,92.1,+1.6,6,47,2018-12-01
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,47,2018-12-01
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,47,2018-12-01
Bench,"Julius RandleLALPF, C",,,,,,,,,1.38,95.3,-3.6,6,47,2018-12-01
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,47,2018-12-01
