pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,32,2018-11-16
G,John WallOWshPG,Bkn,L 104-115,38,1,7,1,1,16,,55.3,+2.2,1,32,2018-11-16
G,Ricky RubioOUtahPG,@Phi,L 107-113,31,3,4,1,0,13,-0.97,80.4,-4.9,1,32,2018-11-16
G,Eric BledsoeMilPG,Chi,W 123-104,30,4,6,3,1,25,3.63,96.5,0.0,1,32,2018-11-16
F,"Giannis AntetokounmpoMilPF, SF",Chi,W 123-104,32,13,4,0,3,23,4.84,99.8,-0.1,1,32,2018-11-16
F,Nikola MiroticOMilPF,Chi,W 123-104,27,10,1,0,1,12,-5.20,57.3,-1.0,1,32,2018-11-16
F,"Wendell Carter Jr.OChiPF, C",@Mil,L 104-123,25,4,4,1,1,12,-5.20,48.4,+1.0,1,32,2018-11-16
UTIL,"Serge IbakaOKCPF, C",,,34,4,0,1,1,21,3.34,85.3,-3.2,1,32,2018-11-16
UTIL,De'Aaron FoxSacPG,@Mem,L 104-112,36,4,10,2,0,23,8.07,97.3,-1.0,1,32,2018-11-16
UTIL,"Gordon HaywardBosSF, SG",Tor,W 123-116,39,5,5,4,0,15,1.91,84.4,-1.1,1,32,2018-11-16
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,32,2018-11-16
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,32,2018-11-16
Bench,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,32,2018-11-16
C,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,32,2018-11-16
G,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,32,2018-11-16
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,32,2018-11-16
G,Gary HarrisDenSG,,,,,,,,,2.16,55.4,-0.6,2,32,2018-11-16
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,32,2018-11-16
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,32,2018-11-16
F,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,32,2018-11-16
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,32,2018-11-16
