pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Nikola VucevicOrlC,Mia,L 91-115,29,7,0,0,1,8,4.36,97.8,-1.4,1,69,2018-12-23
G,John WallOWshPG,@Ind,L 89-105,28,5,5,1,0,7,,55.3,+2.2,1,69,2018-12-23
G,De'Aaron FoxSacPG,NO,W 122-117,34,1,11,2,1,19,8.07,97.3,-1.0,1,69,2018-12-23
G,Kent BazemoreAtlSG,@Det,W 98-95,35,4,1,2,3,13,-0.04,13.7,-1.5,1,69,2018-12-23
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,69,2018-12-23
F,John CollinsAtlPF,@Det,W 98-95,,,,,,,3.81,95.9,-1.3,1,69,2018-12-23
F,"Wendell Carter Jr.OChiPF, C",@Cle,W 112-92,19,7,2,0,0,5,-5.20,48.4,+1.0,1,69,2018-12-23
UTIL,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,69,2018-12-23
UTIL,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,69,2018-12-23
UTIL,JaVale McGeeLALC,Mem,L 99-107,,,,,,,7.27,70.8,-6.5,1,69,2018-12-23
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,69,2018-12-23
Bench,Ricky RubioOMinPG,@OKC,W 114-112,,,,,,,-0.97,80.4,-4.9,1,69,2018-12-23
Bench,DeMarcus CousinsSacC,NO,W 122-117,,,,,,,8.77,90.4,-3.7,1,69,2018-12-23
C,Andre DrummondDetC,Atl,L 95-98,29,15,2,2,5,13,18.90,99.7,0.0,2,69,2018-12-23
G,Stephen CurryGSPG,LAC,W 129-127,36,6,2,1,0,42,8.07,99.8,-0.1,2,69,2018-12-23
G,Kemba WalkerChaPG,@Bos,L 103-119,29,3,4,2,1,21,7.08,99.9,0.0,2,69,2018-12-23
G,"Devin BookerOPhxSG, PG",@Bkn,L 103-111,30,2,9,0,0,25,1.12,84.7,-14.3,2,69,2018-12-23
F,"Kevin DurantGSSF, PF",LAC,W 129-127,38,12,5,1,3,35,7.33,99.9,0.0,2,69,2018-12-23
F,Paul GeorgeDTDOKCSF,Min,L 112-114,39,12,3,1,0,31,8.72,99.8,-0.1,2,69,2018-12-23
F,"Luka DoncicDalSG, PF",@Por,L 118-121,35,11,6,0,0,23,0.92,98.5,-0.2,2,69,2018-12-23
UTIL,Myles TurnerIndC,Wsh,W 105-89,32,17,2,1,2,18,6.53,88.1,-3.3,2,69,2018-12-23
UTIL,Robert CovingtonOMinSF,@OKC,W 114-112,29,5,3,2,0,13,,25.4,-1.4,2,69,2018-12-23
UTIL,"D'Angelo RussellBknPG, SG",Phx,W 111-103,31,6,8,2,0,18,6.30,98.6,+0.2,2,69,2018-12-23
Bench,Deandre AytonOPhxC,@Bkn,L 103-111,32,18,1,2,3,26,-2.35,84.9,-7.1,2,69,2018-12-23
Bench,Klay ThompsonGSSG,LAC,W 129-127,36,0,2,0,2,12,1.34,97.9,-1.5,2,69,2018-12-23
Bench,Lauri MarkkanenChiPF,@Cle,W 112-92,32,4,3,0,0,31,,69.4,-1.4,2,69,2018-12-23
C,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,69,2018-12-23
G,Russell WestbrookOKCPG,Min,L 112-114,36,11,10,1,0,23,15.16,99.9,0.0,3,69,2018-12-23
G,Bradley BealWshSG,@Ind,L 89-105,24,4,5,1,0,7,4.70,98.1,-1.7,3,69,2018-12-23
G,Mike ConleyOMemPG,@LAL,W 107-99,35,1,8,2,0,17,-2.26,87.3,-9.2,3,69,2018-12-23
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,69,2018-12-23
F,"Draymond GreenDTDGSPF, C",LAC,W 129-127,32,4,6,5,1,14,10.19,95.3,-1.2,3,69,2018-12-23
F,"Josh RichardsonOMiaSF, SG",@Orl,W 115-91,37,10,4,2,0,15,-4.30,65.7,-4.6,3,69,2018-12-23
UTIL,Karl-Anthony TownsMinC,@OKC,W 114-112,27,4,6,0,1,18,5.61,99.8,-0.1,3,69,2018-12-23
UTIL,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,69,2018-12-23
UTIL,Lonzo BallOLALPG,Mem,L 99-107,27,3,2,3,2,4,,63.0,+0.7,3,69,2018-12-23
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,69,2018-12-23
Bench,Aaron GordonOrlPF,Mia,L 91-115,33,6,4,1,1,14,5.90,95.8,+0.1,3,69,2018-12-23
Bench,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,3,69,2018-12-23
C,Steven AdamsOKCC,Min,L 112-114,28,4,0,0,0,12,6.44,95.7,+0.3,4,69,2018-12-23
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,69,2018-12-23
G,Victor OladipoOIndSG,Wsh,W 105-89,36,6,9,3,0,12,,53.3,+2.0,4,69,2018-12-23
G,"Marcus SmartOBosSG, PG",Cha,W 119-103,29,2,5,3,0,6,1.87,17.3,-3.9,4,69,2018-12-23
F,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,69,2018-12-23
F,"Jayson TatumBosSF, PF",Cha,W 119-103,23,4,1,0,0,17,1.38,93.8,-4.2,4,69,2018-12-23
