pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,12,2018-10-27
G,Ricky RubioOUtahPG,@NO,W 132-111,30,6,12,1,0,28,-0.97,80.4,-4.9,1,12,2018-10-27
G,Eric BledsoeMilPG,Orl,W 113-91,23,4,4,1,1,6,3.63,96.5,0.0,1,12,2018-10-27
G,Lonzo BallOLALPG,@SA,L 106-110,27,2,3,0,0,6,,63.0,+0.7,1,12,2018-10-27
F,"Giannis AntetokounmpoMilPF, SF",Orl,W 113-91,19,7,1,0,1,21,4.84,99.8,-0.1,1,12,2018-10-27
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,1,12,2018-10-27
F,Nikola MiroticOMilPF,Orl,W 113-91,28,8,0,0,0,25,-5.20,57.3,-1.0,1,12,2018-10-27
UTIL,Nikola VucevicOrlC,@Mil,L 91-113,21,9,1,1,1,16,4.36,97.8,-1.4,1,12,2018-10-27
UTIL,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,12,2018-10-27
UTIL,JaVale McGeeLALC,@SA,L 106-110,24,5,1,0,4,9,7.27,70.8,-6.5,1,12,2018-10-27
Bench,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,12,2018-10-27
Bench,"Kevin LoveClePF, C",Ind,L 107-119,,,,,,,-3.61,82.2,-9.3,1,12,2018-10-27
Bench,John CollinsAtlPF,Chi,L 85-97,,,,,,,3.81,95.9,-1.3,1,12,2018-10-27
C,Andre DrummondDetC,Bos,L 89-109,29,8,1,0,2,18,18.90,99.7,0.0,2,12,2018-10-27
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,12,2018-10-27
G,Kemba WalkerChaPG,@Phi,L 103-105,35,6,6,1,2,37,7.08,99.9,0.0,2,12,2018-10-27
G,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,12,2018-10-27
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,12,2018-10-27
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,12,2018-10-27
F,Otto Porter Jr.OChiSF,@Atl,W 97-85,,,,,,,,67.8,-1.7,2,12,2018-10-27
UTIL,Deandre AytonOPhxC,@Mem,L 96-117,33,8,5,1,0,24,-2.35,84.9,-7.1,2,12,2018-10-27
UTIL,Gary HarrisDenSG,,,,,,,,,2.16,55.4,-0.6,2,12,2018-10-27
UTIL,Myles TurnerFAC,,,28,2,1,0,3,15,6.53,88.1,-3.3,2,12,2018-10-27
Bench,"Devin BookerOPhxSG, PG",@Mem,L 96-117,,,,,,,1.12,84.7,-14.3,2,12,2018-10-27
Bench,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,12,2018-10-27
Bench,Dwight HowardOWshC,,,,,,,,,,54.1,+1.2,2,12,2018-10-27
C,Rudy GobertDTDUtahC,@NO,W 132-111,31,14,0,1,4,25,11.36,97.7,-1.2,3,12,2018-10-27
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,12,2018-10-27
G,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,12,2018-10-27
G,Mike ConleyOMemPG,Phx,W 117-96,28,0,7,2,0,18,-2.26,87.3,-9.2,3,12,2018-10-27
F,"LaMarcus AldridgeSAPF, C",LAL,W 110-106,33,5,3,0,2,15,6.85,99.7,-0.1,3,12,2018-10-27
F,"Khris MiddletonMilSF, SG",Orl,W 113-91,27,7,4,1,0,18,1.81,98.9,+0.5,3,12,2018-10-27
F,Aaron GordonOrlPF,@Mil,L 91-113,31,5,2,1,0,9,5.90,95.8,+0.1,3,12,2018-10-27
UTIL,Zach LaVineOChiSG,@Atl,W 97-85,35,11,3,1,0,27,,80.6,-4.6,3,12,2018-10-27
UTIL,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,3,12,2018-10-27
UTIL,Empty,,,,,,,,,,,,3,12,2018-10-27
Bench,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,12,2018-10-27
Bench,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,12,2018-10-27
Bench,"Gordon HaywardBosSF, SG",@Det,W 109-89,24,5,1,1,0,15,1.91,84.4,-1.1,3,12,2018-10-27
Bench,"Kyle KuzmaOLALPF, SF",@SA,L 106-110,31,4,1,0,0,15,-3.39,84.4,-7.3,3,12,2018-10-27
C,Joel EmbiidDTDPhiC,Cha,W 105-103,37,15,2,0,2,27,3.83,99.7,0.0,4,12,2018-10-27
G,Victor OladipoOIndSG,@Cle,W 119-107,37,3,6,3,0,24,,53.3,+2.0,4,12,2018-10-27
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,12,2018-10-27
G,Elfrid PaytonNOPG,Utah,L 111-132,16,2,4,0,0,0,4.39,76.9,-3.3,4,12,2018-10-27
