pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,JaVale McGeeLALC,Tor,L 107-121,17,6,2,0,2,8,7.27,70.8,-6.5,1,20,2018-11-04
G,John WallOWshPG,NY,W 108-95,38,2,7,5,0,26,,55.3,+2.2,1,20,2018-11-04
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,20,2018-11-04
G,Eric BledsoeMilPG,Sac,W 144-109,22,6,1,0,1,17,3.63,96.5,0.0,1,20,2018-11-04
F,"Giannis AntetokounmpoMilPF, SF",Sac,W 144-109,30,15,11,1,1,26,4.84,99.8,-0.1,1,20,2018-11-04
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,1,20,2018-11-04
F,"Serge IbakaTorPF, C",@LAL,W 121-107,29,10,2,2,0,34,3.34,85.3,-3.2,1,20,2018-11-04
UTIL,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,20,2018-11-04
UTIL,Nikola VucevicOrlC,@SA,W 117-110,32,8,3,1,1,13,4.36,97.8,-1.4,1,20,2018-11-04
UTIL,Nikola MiroticOMilPF,Sac,W 144-109,,,,,,,-5.20,57.3,-1.0,1,20,2018-11-04
Bench,Lonzo BallOLALPG,Tor,L 107-121,23,9,4,2,0,12,,63.0,+0.7,1,20,2018-11-04
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,20,2018-11-04
Bench,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,20,2018-11-04
C,Dwight HowardOWshC,NY,W 108-95,31,10,0,1,1,10,,54.1,+1.2,2,20,2018-11-04
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,20,2018-11-04
G,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,20,2018-11-04
G,Gary HarrisDenSG,,,,,,,,,2.16,55.4,-0.6,2,20,2018-11-04
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,20,2018-11-04
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,20,2018-11-04
F,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,2,20,2018-11-04
UTIL,Deandre AytonOPhxC,Mem,W 102-100,37,8,6,3,2,9,-2.35,84.9,-7.1,2,20,2018-11-04
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,20,2018-11-04
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,20,2018-11-04
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,20,2018-11-04
Bench,"Devin BookerOPhxSG, PG",Mem,W 102-100,35,0,7,0,0,25,1.12,84.7,-14.3,2,20,2018-11-04
Bench,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,20,2018-11-04
C,Karl-Anthony TownsMinC,@Por,L 81-111,25,5,3,0,0,23,5.61,99.8,-0.1,3,20,2018-11-04
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,20,2018-11-04
G,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,20,2018-11-04
G,Bradley BealWshSG,NY,W 108-95,40,8,3,0,4,22,4.70,98.1,-1.7,3,20,2018-11-04
F,"LaMarcus AldridgeSAPF, C",Orl,L 110-117,33,6,3,0,0,14,6.85,99.7,-0.1,3,20,2018-11-04
F,"Khris MiddletonMilSF, SG",Sac,W 144-109,22,3,3,1,0,12,1.81,98.9,+0.5,3,20,2018-11-04
F,Aaron GordonOrlPF,@SA,W 117-110,41,8,0,1,0,26,5.90,95.8,+0.1,3,20,2018-11-04
UTIL,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,3,20,2018-11-04
UTIL,Mike ConleyOMemPG,@Phx,L 100-102,27,1,5,2,0,12,-2.26,87.3,-9.2,3,20,2018-11-04
UTIL,De'Aaron FoxSacPG,@Mil,L 109-144,26,6,6,0,0,15,8.07,97.3,-1.0,3,20,2018-11-04
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,20,2018-11-04
Bench,"Kyle KuzmaOLALPF, SF",Tor,L 107-121,32,5,2,0,0,24,-3.39,84.4,-7.3,3,20,2018-11-04
Bench,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,3,20,2018-11-04
C,Joel EmbiidDTDPhiC,@Bkn,L 97-122,32,15,4,0,1,16,3.83,99.7,0.0,4,20,2018-11-04
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,20,2018-11-04
G,Victor OladipoOIndSG,,,,,,,,,,53.3,+2.0,4,20,2018-11-04
G,Kyle LowryTorPG,@LAL,W 121-107,33,6,15,2,1,21,4.23,97.1,-1.6,4,20,2018-11-04
F,"DeMar DeRozanSASG, SF",Orl,L 110-117,33,7,5,2,0,25,5.87,99.7,-0.1,4,20,2018-11-04
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,20,2018-11-04
F,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,4,20,2018-11-04
UTIL,Jarrett AllenBknC,Phi,W 122-97,27,10,0,1,2,15,2.16,81.5,+1.5,4,20,2018-11-04
UTIL,Jusuf NurkicOPorC,Min,W 111-81,23,12,2,0,1,19,,65.9,-1.1,4,20,2018-11-04
UTIL,"Caris LeVertBknSF, SG",Phi,W 122-97,29,5,2,4,0,20,3.12,39.7,+3.6,4,20,2018-11-04
Bench,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,20,2018-11-04
Bench,"Tim Hardaway Jr.ODalSG, SF",,,24,4,4,0,0,7,,59.8,-0.7,4,20,2018-11-04
Bench,Elfrid PaytonNOPG,,,,,,,,,4.39,76.9,-3.3,4,20,2018-11-04
C,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,20,2018-11-04
G,Damian LillardPorPG,Min,W 111-81,28,5,5,1,0,18,7.24,99.8,-0.1,5,20,2018-11-04
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,20,2018-11-04
G,Empty,,,,,,,,,,,,5,20,2018-11-04
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,20,2018-11-04
F,Kawhi LeonardTorSF,@LAL,W 121-107,,,,,,,1.20,98.8,-0.6,5,20,2018-11-04
F,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,5,20,2018-11-04
UTIL,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,20,2018-11-04
UTIL,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,20,2018-11-04
UTIL,Marc GasolTorC,@LAL,W 121-107,37,8,1,2,1,7,3.00,94.0,-1.5,5,20,2018-11-04
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,20,2018-11-04
Bench,Goran DragicMiaPG,,,,,,,,,7.23,76.8,+2.4,5,20,2018-11-04
Bench,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,20,2018-11-04
Bench,"Joe InglesUtahSF, SG",,,,,,,,,5.45,85.1,+4.0,5,20,2018-11-04
C,Enes KanterPorC,Min,W 111-81,24,12,0,0,0,18,6.60,92.0,+2.7,6,20,2018-11-04
G,"Jimmy ButlerPhiSG, SF",@Bkn,L 97-122,,,,,,,-0.19,97.7,-1.7,6,20,2018-11-04
G,CJ McCollumPorSG,Min,W 111-81,28,3,1,2,0,16,-3.19,89.1,+4.0,6,20,2018-11-04
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,20,2018-11-04
F,"LeBron JamesOLALSF, PF",Tor,L 107-121,28,2,6,0,1,18,-3.82,85.5,-2.8,6,20,2018-11-04
F,"Ben SimmonsDTDPhiPG, SF",@Bkn,L 97-122,27,12,3,4,0,20,8.18,98.4,-1.4,6,20,2018-11-04
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,20,2018-11-04
UTIL,DeAndre JordanNYC,@Wsh,L 95-108,,,,,,,-4.50,86.6,-3.8,6,20,2018-11-04
UTIL,"Andrew WigginsMinSF, SG",@Por,L 81-111,31,1,1,3,0,17,5.65,92.1,+1.6,6,20,2018-11-04
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,20,2018-11-04
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,20,2018-11-04
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,20,2018-11-04
Bench,"Tobias HarrisPhiPF, SF",@Bkn,L 97-122,,,,,,,2.47,97.4,-2.0,6,20,2018-11-04
