pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,122,2019-02-14
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,122,2019-02-14
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,122,2019-02-14
G,Empty,,,,,,,,,,,,1,122,2019-02-14
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,122,2019-02-14
F,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,122,2019-02-14
F,"Jerami GrantOKCSF, PF",@NO,L 122-131,,,,,,,4.03,71.8,+1.9,1,122,2019-02-14
UTIL,Nikola VucevicOrlC,Cha,W 127-89,26,11,4,1,1,17,4.36,97.8,-1.4,1,122,2019-02-14
UTIL,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,122,2019-02-14
UTIL,"Jonathan IsaacOrlPF, SF",Cha,W 127-89,27,6,0,1,1,16,2.45,12.7,-5.0,1,122,2019-02-14
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,122,2019-02-14
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,122,2019-02-14
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,122,2019-02-14
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,122,2019-02-14
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,122,2019-02-14
C,Empty,,,,,,,,,,,,2,122,2019-02-14
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,122,2019-02-14
G,Kemba WalkerChaPG,@Orl,L 89-127,28,2,3,2,0,10,7.08,99.9,0.0,2,122,2019-02-14
G,Dennis Smith Jr.NYPG,@Atl,W 106-91,32,2,7,1,0,19,-1.61,67.0,+1.2,2,122,2019-02-14
F,Paul GeorgeDTDOKCSF,@NO,L 122-131,41,7,6,1,1,28,8.72,99.8,-0.1,2,122,2019-02-14
F,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,122,2019-02-14
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,122,2019-02-14
UTIL,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,122,2019-02-14
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,122,2019-02-14
UTIL,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,2,122,2019-02-14
Bench,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,122,2019-02-14
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,122,2019-02-14
Bench,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,2,122,2019-02-14
Bench,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,2,122,2019-02-14
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,122,2019-02-14
G,Russell WestbrookOKCPG,@NO,L 122-131,39,14,11,1,2,44,15.16,99.9,0.0,3,122,2019-02-14
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,122,2019-02-14
G,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,122,2019-02-14
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,122,2019-02-14
F,Aaron GordonOrlPF,Cha,W 127-89,32,11,4,1,0,10,5.90,95.8,+0.1,3,122,2019-02-14
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,122,2019-02-14
UTIL,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,122,2019-02-14
UTIL,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,3,122,2019-02-14
UTIL,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,122,2019-02-14
Bench,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,122,2019-02-14
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,122,2019-02-14
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,122,2019-02-14
C,Steven AdamsOKCC,@NO,L 122-131,36,5,2,2,1,4,6.44,95.7,+0.3,4,122,2019-02-14
