pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",GS,W 100-98,32,11,6,0,0,23,10.34,99.9,0.0,1,6,2018-10-21
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,6,2018-10-21
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,6,2018-10-21
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,6,2018-10-21
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,6,2018-10-21
F,"Draymond GreenDTDGSPF, C",@Den,L 98-100,33,5,4,1,0,4,10.19,95.3,-1.2,1,6,2018-10-21
F,"Kevin LoveClePF, C",Atl,L 111-133,34,17,3,1,0,16,-3.61,82.2,-9.3,1,6,2018-10-21
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,6,2018-10-21
UTIL,Dennis Smith Jr.NYPG,,,,,,,,,-1.61,67.0,+1.2,1,6,2018-10-21
UTIL,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,1,6,2018-10-21
Bench,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,1,6,2018-10-21
Bench,John CollinsAtlPF,@Cle,W 133-111,,,,,,,3.81,95.9,-1.3,1,6,2018-10-21
Bench,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,6,2018-10-21
C,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,6,2018-10-21
G,Stephen CurryGSPG,@Den,L 98-100,39,4,6,0,0,30,8.07,99.8,-0.1,2,6,2018-10-21
G,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,6,2018-10-21
G,Klay ThompsonGSSG,@Den,L 98-100,36,7,0,1,1,15,1.34,97.9,-1.5,2,6,2018-10-21
F,"Kevin DurantGSSF, PF",@Den,L 98-100,39,11,7,1,1,20,7.33,99.9,0.0,2,6,2018-10-21
F,Paul GeorgeDTDOKCSF,Sac,L 120-131,33,6,2,3,0,29,8.72,99.8,-0.1,2,6,2018-10-21
F,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,2,6,2018-10-21
UTIL,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,6,2018-10-21
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,6,2018-10-21
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,6,2018-10-21
Bench,Dwight HowardOWshC,,,,,,,,,,54.1,+1.2,2,6,2018-10-21
Bench,"Will BartonDenSF, SG",GS,W 100-98,,,,,,,0.75,61.6,-2.8,2,6,2018-10-21
Bench,Gary HarrisDenSG,GS,W 100-98,35,3,1,2,1,28,2.16,55.4,-0.6,2,6,2018-10-21
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,6,2018-10-21
G,Russell WestbrookOKCPG,Sac,L 120-131,35,12,8,0,0,32,15.16,99.9,0.0,3,6,2018-10-21
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,6,2018-10-21
G,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,6,2018-10-21
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,6,2018-10-21
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,6,2018-10-21
F,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,3,6,2018-10-21
UTIL,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,3,6,2018-10-21
UTIL,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,6,2018-10-21
UTIL,"Caris LeVertBknSF, SG",,,,,,,,,3.12,39.7,+3.6,3,6,2018-10-21
