pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,41,2018-11-25
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,41,2018-11-25
G,Ricky RubioOUtahPG,@Sac,W 133-112,27,7,5,0,0,27,-0.97,80.4,-4.9,1,41,2018-11-25
G,De'Aaron FoxSacPG,Utah,L 112-133,26,2,3,3,1,13,8.07,97.3,-1.0,1,41,2018-11-25
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,41,2018-11-25
F,John CollinsAtlPF,Cha,W 124-123,30,11,4,0,1,23,3.81,95.9,-1.3,1,41,2018-11-25
F,"Serge IbakaOKCPF, C",,,24,7,1,0,1,8,3.34,85.3,-3.2,1,41,2018-11-25
UTIL,Nikola VucevicOrlC,@LAL,W 108-104,36,15,7,2,3,31,4.36,97.8,-1.4,1,41,2018-11-25
UTIL,JaVale McGeeLALC,Orl,L 104-108,24,7,0,0,7,12,7.27,70.8,-6.5,1,41,2018-11-25
UTIL,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,1,41,2018-11-25
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,41,2018-11-25
Bench,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,1,41,2018-11-25
Bench,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,41,2018-11-25
C,Andre DrummondDetC,Phx,W 118-107,31,16,1,5,0,19,18.90,99.7,0.0,2,41,2018-11-25
G,"Devin BookerOPhxSG, PG",@Det,L 107-118,37,4,5,0,0,37,1.12,84.7,-14.3,2,41,2018-11-25
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,41,2018-11-25
G,Gary HarrisDenSG,,,,,,,,,2.16,55.4,-0.6,2,41,2018-11-25
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,41,2018-11-25
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,41,2018-11-25
F,Robert CovingtonOMinSF,,,,,,,,,,25.4,-1.4,2,41,2018-11-25
UTIL,Kemba WalkerChaPG,@Atl,L 123-124,34,5,9,1,1,22,7.08,99.9,0.0,2,41,2018-11-25
UTIL,Deandre AytonOPhxC,@Det,L 107-118,32,13,2,0,3,25,-2.35,84.9,-7.1,2,41,2018-11-25
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,41,2018-11-25
Bench,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,41,2018-11-25
Bench,Dwight HowardOWshC,,,,,,,,,,54.1,+1.2,2,41,2018-11-25
Bench,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,41,2018-11-25
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,41,2018-11-25
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,41,2018-11-25
G,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,41,2018-11-25
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,41,2018-11-25
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,41,2018-11-25
F,"Kyle KuzmaOLALPF, SF",Orl,L 104-108,35,4,5,1,0,21,-3.39,84.4,-7.3,3,41,2018-11-25
F,Aaron GordonOrlPF,@LAL,W 108-104,31,4,0,1,0,17,5.90,95.8,+0.1,3,41,2018-11-25
UTIL,Rudy GobertDTDUtahC,@Sac,W 133-112,29,15,5,1,1,18,11.36,97.7,-1.2,3,41,2018-11-25
UTIL,Mike ConleyOMemPG,NY,L 98-103,39,4,11,1,0,23,-2.26,87.3,-9.2,3,41,2018-11-25
UTIL,Lonzo BallOLALPG,Orl,L 104-108,29,10,2,0,1,9,,63.0,+0.7,3,41,2018-11-25
Bench,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,41,2018-11-25
Bench,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,3,41,2018-11-25
Bench,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,41,2018-11-25
C,Joel EmbiidDTDPhiC,@Bkn,W 127-125,36,12,4,0,2,32,3.83,99.7,0.0,4,41,2018-11-25
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,41,2018-11-25
G,Kyle LowryTorPG,Mia,W 125-115,35,2,10,0,0,12,4.23,97.1,-1.6,4,41,2018-11-25
G,Jeff TeagueOMinPG,,,,,,,,,,56.1,-0.5,4,41,2018-11-25
F,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,41,2018-11-25
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,41,2018-11-25
F,"Jaren Jackson Jr.OMemPF, C",NY,L 98-103,30,6,3,0,7,16,,38.3,-0.9,4,41,2018-11-25
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,41,2018-11-25
UTIL,Jarrett AllenBknC,Phi,L 125-127,36,10,0,0,0,17,2.16,81.5,+1.5,4,41,2018-11-25
UTIL,Jusuf NurkicOPorC,LAC,L 100-104,15,8,3,1,1,4,,65.9,-1.1,4,41,2018-11-25
Bench,Victor OladipoOIndSG,,,,,,,,,,53.3,+2.0,4,41,2018-11-25
Bench,"Josh RichardsonOMiaSF, SG",@Tor,L 115-125,34,5,1,1,0,19,-4.30,65.7,-4.6,4,41,2018-11-25
Bench,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,4,41,2018-11-25
C,Marc GasolTorC,Mia,W 125-115,40,8,4,2,5,27,3.00,94.0,-1.5,5,41,2018-11-25
G,Damian LillardPorPG,LAC,L 100-104,41,6,4,0,0,30,7.24,99.8,-0.1,5,41,2018-11-25
G,"Donovan MitchellDTDUtahSG, PG",@Sac,W 133-112,,,,,,,6.01,98.5,-0.5,5,41,2018-11-25
G,Goran DragicMiaPG,@Tor,L 115-125,,,,,,,7.23,76.8,+2.4,5,41,2018-11-25
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,41,2018-11-25
F,Kawhi LeonardSASF,,,36,10,2,1,2,29,1.20,98.8,-0.6,5,41,2018-11-25
F,Empty,,,,,,,,,,,,5,41,2018-11-25
UTIL,Hassan WhitesideMiaC,@Tor,L 115-125,12,5,2,0,1,2,4.61,91.6,+1.7,5,41,2018-11-25
UTIL,Trae YoungAtlPG,Cha,W 124-123,30,2,5,2,1,18,6.33,97.0,-0.6,5,41,2018-11-25
UTIL,Lou WilliamsLACSG,@Por,W 104-100,17,3,1,0,0,4,2.44,95.9,-0.9,5,41,2018-11-25
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,41,2018-11-25
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,41,2018-11-25
Bench,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,41,2018-11-25
Bench,"Domantas SabonisIndPF, C",,,,,,,,,3.36,91.8,-1.5,5,41,2018-11-25
C,Enes KanterPorC,LAC,L 100-104,41,26,3,0,0,21,6.60,92.0,+2.7,6,41,2018-11-25
G,"Jimmy ButlerPhiSG, SF",@Bkn,W 127-125,37,12,2,4,0,34,-0.19,97.7,-1.7,6,41,2018-11-25
G,CJ McCollumPorSG,LAC,L 100-104,36,9,1,0,0,18,-3.19,89.1,+4.0,6,41,2018-11-25
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,41,2018-11-25
F,"LeBron JamesOLALSF, PF",Orl,L 104-108,40,4,7,0,1,24,-3.82,85.5,-2.8,6,41,2018-11-25
F,"Ben SimmonsDTDPhiPG, SF",@Bkn,W 127-125,38,5,9,3,2,13,8.18,98.4,-1.4,6,41,2018-11-25
F,Blake GriffinDTDDetPF,Phx,W 118-107,35,3,11,0,0,16,0.18,97.2,-1.3,6,41,2018-11-25
UTIL,DeAndre JordanNYC,@Mem,W 103-98,,,,,,,-4.50,86.6,-3.8,6,41,2018-11-25
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,41,2018-11-25
UTIL,"Nicolas BatumChaSG, SF",@Atl,L 123-124,28,4,5,0,0,14,-2.03,64.4,+0.4,6,41,2018-11-25
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,41,2018-11-25
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,41,2018-11-25
Bench,"Tobias HarrisPhiPF, SF",@Bkn,W 127-125,36,11,1,1,0,34,2.47,97.4,-2.0,6,41,2018-11-25
