pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,DeMarcus CousinsGSC,@Wsh,W 126-118,24,6,3,0,1,17,8.77,90.4,-3.7,1,101,2019-01-24
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,101,2019-01-24
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,101,2019-01-24
G,Empty,,,,,,,,,,,,1,101,2019-01-24
F,"Jerami GrantOKCSF, PF",NO,W 122-116,35,3,1,2,0,14,4.03,71.8,+1.9,1,101,2019-01-24
F,Empty,,,,,,,,,,,,1,101,2019-01-24
F,Empty,,,,,,,,,,,,1,101,2019-01-24
UTIL,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,101,2019-01-24
UTIL,JaVale McGeeLALC,Min,L 105-120,22,6,0,0,2,10,7.27,70.8,-6.5,1,101,2019-01-24
UTIL,Empty,,,,,,,,,,,,1,101,2019-01-24
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,101,2019-01-24
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,101,2019-01-24
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,101,2019-01-24
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,101,2019-01-24
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,101,2019-01-24
Bench,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,1,101,2019-01-24
Bench,Darren CollisonIndPG,,,,,,,,,0.46,57.0,-2.8,1,101,2019-01-24
C,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,101,2019-01-24
G,Stephen CurryGSPG,@Wsh,W 126-118,35,4,3,0,1,38,8.07,99.8,-0.1,2,101,2019-01-24
G,"Devin BookerOPhxSG, PG",Por,L 106-120,30,1,3,1,0,27,1.12,84.7,-14.3,2,101,2019-01-24
G,Klay ThompsonGSSG,@Wsh,W 126-118,36,1,5,0,0,9,1.34,97.9,-1.5,2,101,2019-01-24
F,"Kevin DurantGSSF, PF",@Wsh,W 126-118,37,2,5,2,3,21,7.33,99.9,0.0,2,101,2019-01-24
F,Paul GeorgeDTDOKCSF,NO,W 122-116,38,11,7,1,1,23,8.72,99.8,-0.1,2,101,2019-01-24
F,"Jaren Jackson Jr.OMemPF, C",,,,,,,,,,38.3,-0.9,2,101,2019-01-24
UTIL,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,101,2019-01-24
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,101,2019-01-24
UTIL,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,101,2019-01-24
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,101,2019-01-24
Bench,Deandre AytonOPhxC,Por,L 106-120,,,,,,,-2.35,84.9,-7.1,2,101,2019-01-24
Bench,Robert CovingtonOMinSF,@LAL,W 120-105,,,,,,,,25.4,-1.4,2,101,2019-01-24
C,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,101,2019-01-24
G,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,101,2019-01-24
G,Bradley BealWshSG,GS,L 118-126,40,10,3,1,0,22,4.70,98.1,-1.7,3,101,2019-01-24
G,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,101,2019-01-24
F,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,101,2019-01-24
F,"Draymond GreenDTDGSPF, C",@Wsh,W 126-118,33,15,7,0,1,7,10.19,95.3,-1.2,3,101,2019-01-24
F,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,101,2019-01-24
