pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,57,2018-12-11
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,57,2018-12-11
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,57,2018-12-11
G,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,1,57,2018-12-11
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,57,2018-12-11
F,"Serge IbakaTorPF, C",@LAC,W 123-99,24,9,2,0,3,25,3.34,85.3,-3.2,1,57,2018-12-11
F,Empty,,,,,,,,,,,,1,57,2018-12-11
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,57,2018-12-11
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,57,2018-12-11
UTIL,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,57,2018-12-11
Bench,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,57,2018-12-11
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,57,2018-12-11
Bench,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,1,57,2018-12-11
Bench,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,57,2018-12-11
C,Deandre AytonOPhxC,@SA,L 86-111,31,11,4,0,2,12,-2.35,84.9,-7.1,2,57,2018-12-11
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,57,2018-12-11
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,57,2018-12-11
G,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,57,2018-12-11
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,57,2018-12-11
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,57,2018-12-11
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,57,2018-12-11
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,57,2018-12-11
UTIL,Robert CovingtonOMinSF,,,,,,,,,,25.4,-1.4,2,57,2018-12-11
UTIL,Empty,,,,,,,,,,,,2,57,2018-12-11
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,57,2018-12-11
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,57,2018-12-11
Bench,"Devin BookerOPhxSG, PG",@SA,L 86-111,,,,,,,1.12,84.7,-14.3,2,57,2018-12-11
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,2,57,2018-12-11
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,57,2018-12-11
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,57,2018-12-11
G,Chris PaulHouPG,Por,W 111-104,34,11,10,3,1,11,7.78,97.8,-1.2,3,57,2018-12-11
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,57,2018-12-11
F,"LaMarcus AldridgeSAPF, C",Phx,W 111-86,24,5,0,1,1,18,6.85,99.7,-0.1,3,57,2018-12-11
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,57,2018-12-11
F,"Montrezl HarrellLACC, PF",Tor,L 99-123,22,3,2,0,3,6,3.59,89.7,-1.4,3,57,2018-12-11
UTIL,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,57,2018-12-11
UTIL,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,3,57,2018-12-11
UTIL,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,3,57,2018-12-11
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,57,2018-12-11
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,57,2018-12-11
Bench,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,57,2018-12-11
C,Jusuf NurkicOPorC,@Hou,L 104-111,32,10,4,0,2,15,,65.9,-1.1,4,57,2018-12-11
G,"James HardenHouSG, PG",Por,W 111-104,32,1,4,1,0,29,9.59,99.8,-0.1,4,57,2018-12-11
G,Kyle LowryTorPG,@LAC,W 123-99,32,5,7,1,1,21,4.23,97.1,-1.6,4,57,2018-12-11
G,"DeMar DeRozanSASG, SF",Phx,W 111-86,26,2,9,0,0,5,5.87,99.7,-0.1,4,57,2018-12-11
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,57,2018-12-11
F,"Jaren Jackson Jr.OMemPF, C",,,,,,,,,,38.3,-0.9,4,57,2018-12-11
F,"Jabari ParkerOWshPF, SF",,,,,,,,,0.18,72.9,-8.8,4,57,2018-12-11
UTIL,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,57,2018-12-11
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,57,2018-12-11
UTIL,Jeff TeagueOMinPG,,,,,,,,,,56.1,-0.5,4,57,2018-12-11
Bench,Victor OladipoOIndSG,,,,,,,,,,53.3,+2.0,4,57,2018-12-11
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,57,2018-12-11
Bench,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,4,57,2018-12-11
C,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,57,2018-12-11
G,Damian LillardPorPG,@Hou,L 104-111,39,2,2,0,0,34,7.24,99.8,-0.1,5,57,2018-12-11
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,57,2018-12-11
G,Lou WilliamsLACSG,Tor,L 99-123,,,,,,,2.44,95.9,-0.9,5,57,2018-12-11
F,Kawhi LeonardTorSF,@LAC,W 123-99,,,,,,,1.20,98.8,-0.6,5,57,2018-12-11
F,"Domantas SabonisIndPF, C",,,,,,,,,3.36,91.8,-1.5,5,57,2018-12-11
F,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,5,57,2018-12-11
UTIL,Clint CapelaDTDHouC,Por,W 111-104,27,7,2,2,0,13,7.18,96.8,-2.1,5,57,2018-12-11
UTIL,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,57,2018-12-11
UTIL,Marc GasolTorC,@LAC,W 123-99,,,,,,,3.00,94.0,-1.5,5,57,2018-12-11
Bench,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,57,2018-12-11
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,57,2018-12-11
Bench,Harrison BarnesSacPF,,,,,,,,,0.36,84.9,-0.7,5,57,2018-12-11
C,Enes KanterPorC,@Hou,L 104-111,,,,,,,6.60,92.0,+2.7,6,57,2018-12-11
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,57,2018-12-11
G,CJ McCollumPorSG,@Hou,L 104-111,39,3,4,0,0,23,-3.19,89.1,+4.0,6,57,2018-12-11
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,57,2018-12-11
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,57,2018-12-11
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,57,2018-12-11
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,57,2018-12-11
UTIL,DeAndre JordanNYC,,,,,,,,,-4.50,86.6,-3.8,6,57,2018-12-11
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,57,2018-12-11
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,57,2018-12-11
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,57,2018-12-11
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,57,2018-12-11
Bench,"Tobias HarrisPhiPF, SF",,,23,3,1,0,0,10,2.47,97.4,-2.0,6,57,2018-12-11
