pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",Hou,W 136-122,31,13,9,1,0,31,10.34,99.9,0.0,1,109,2019-02-01
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,109,2019-02-01
G,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,109,2019-02-01
G,Darren CollisonIndPG,,,,,,,,,0.46,57.0,-2.8,1,109,2019-02-01
F,"Jerami GrantOKCSF, PF",@Mia,W 118-102,29,7,1,1,0,8,4.03,71.8,+1.9,1,109,2019-02-01
F,PJ TuckerHouSF,@Den,L 122-136,34,5,2,3,0,5,0.81,6.4,-1.6,1,109,2019-02-01
F,"Kenneth FariedHouPF, C",@Den,L 122-136,31,6,1,0,0,23,-1.76,12.5,-1.7,1,109,2019-02-01
UTIL,Empty,,,,,,,,,,,,1,109,2019-02-01
UTIL,Empty,,,,,,,,,,,,1,109,2019-02-01
UTIL,Empty,,,,,,,,,,,,1,109,2019-02-01
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,109,2019-02-01
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,109,2019-02-01
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,109,2019-02-01
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,109,2019-02-01
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,109,2019-02-01
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,109,2019-02-01
C,Al HorfordDTDBosC,@NY,W 113-99,27,9,4,0,1,14,3.25,89.6,-3.4,2,109,2019-02-01
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,109,2019-02-01
G,Kemba WalkerChaPG,Mem,W 100-92,37,3,4,0,0,23,7.08,99.9,0.0,2,109,2019-02-01
G,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,109,2019-02-01
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,109,2019-02-01
F,Paul GeorgeDTDOKCSF,@Mia,W 118-102,35,7,5,2,0,43,8.72,99.8,-0.1,2,109,2019-02-01
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,109,2019-02-01
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,109,2019-02-01
UTIL,Jahlil OkaforNOC,,,,,,,,,2.22,5.9,-0.3,2,109,2019-02-01
UTIL,Patrick BeverleyLACPG,,,,,,,,,-2.67,15.8,-4.5,2,109,2019-02-01
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,109,2019-02-01
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,109,2019-02-01
Bench,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,109,2019-02-01
C,Rudy GobertDTDUtahC,Atl,W 128-112,28,13,1,0,2,25,11.36,97.7,-1.2,3,109,2019-02-01
G,Russell WestbrookOKCPG,@Mia,W 118-102,32,12,14,1,1,14,15.16,99.9,0.0,3,109,2019-02-01
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,109,2019-02-01
G,Mike ConleyOMemPG,@Cha,L 92-100,,,,,,,-2.26,87.3,-9.2,3,109,2019-02-01
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,109,2019-02-01
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,109,2019-02-01
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,109,2019-02-01
UTIL,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,109,2019-02-01
UTIL,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,109,2019-02-01
UTIL,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,3,109,2019-02-01
Bench,Chris PaulHouPG,@Den,L 122-136,29,3,6,0,0,20,7.78,97.8,-1.2,3,109,2019-02-01
Bench,"Josh RichardsonOMiaSF, SG",OKC,L 102-118,34,4,3,2,0,18,-4.30,65.7,-4.6,3,109,2019-02-01
Bench,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,109,2019-02-01
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,109,2019-02-01
G,"James HardenHouSG, PG",@Den,L 122-136,37,6,9,2,1,30,9.59,99.8,-0.1,4,109,2019-02-01
G,"Brandon IngramOLALSF, SG",,,,,,,,,,65.5,+0.7,4,109,2019-02-01
G,Rajon RondoLALPG,,,,,,,,,6.19,45.0,-13.6,4,109,2019-02-01
F,"Jayson TatumBosSF, PF",@NY,W 113-99,26,5,3,0,1,13,1.38,93.8,-4.2,4,109,2019-02-01
F,"Domantas SabonisIndPF, C",,,,,,,,,3.36,91.8,-1.5,4,109,2019-02-01
F,"Justise WinslowMiaSF, PG",OKC,L 102-118,31,2,5,0,0,10,1.09,24.4,+2.4,4,109,2019-02-01
UTIL,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,109,2019-02-01
UTIL,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,109,2019-02-01
UTIL,Steven AdamsOKCC,@Mia,W 118-102,27,7,2,3,0,13,6.44,95.7,+0.3,4,109,2019-02-01
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,109,2019-02-01
Bench,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,109,2019-02-01
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,4,109,2019-02-01
C,Hassan WhitesideMiaC,OKC,L 102-118,20,16,1,1,1,12,4.61,91.6,+1.7,5,109,2019-02-01
G,"Donovan MitchellDTDUtahSG, PG",Atl,W 128-112,33,3,5,1,0,15,6.01,98.5,-0.5,5,109,2019-02-01
G,Trae YoungAtlPG,@Utah,L 112-128,37,3,9,1,0,28,6.33,97.0,-0.6,5,109,2019-02-01
G,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,5,109,2019-02-01
F,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,5,109,2019-02-01
F,Harrison BarnesSacPF,,,,,,,,,0.36,84.9,-0.7,5,109,2019-02-01
F,John CollinsAtlPF,@Utah,L 112-128,27,4,1,1,1,19,3.81,95.9,-1.3,5,109,2019-02-01
UTIL,Kyrie IrvingBosPG,@NY,W 113-99,36,10,6,2,0,23,2.31,96.0,-3.5,5,109,2019-02-01
UTIL,Marc GasolTorC,,,27,6,5,0,0,8,3.00,94.0,-1.5,5,109,2019-02-01
UTIL,Willie Cauley-SteinSacC,,,,,,,,,2.06,87.7,-1.8,5,109,2019-02-01
Bench,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,109,2019-02-01
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,109,2019-02-01
Bench,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,109,2019-02-01
C,Enes KanterPorC,,,13,7,1,0,0,6,6.60,92.0,+2.7,6,109,2019-02-01
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,109,2019-02-01
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,109,2019-02-01
G,"Jamal MurrayDenPG, SG",Hou,W 136-122,,,,,,,7.01,95.6,-0.1,6,109,2019-02-01
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,109,2019-02-01
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,109,2019-02-01
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,109,2019-02-01
UTIL,DeAndre JordanNYC,Bos,L 99-113,,,,,,,-4.50,86.6,-3.8,6,109,2019-02-01
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,109,2019-02-01
UTIL,"Nicolas BatumChaSG, SF",Mem,W 100-92,35,10,3,2,2,7,-2.03,64.4,+0.4,6,109,2019-02-01
