pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@Sac,W 117-113,32,13,6,1,1,26,10.34,99.9,0.0,1,80,2019-01-03
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,80,2019-01-03
G,De'Aaron FoxSacPG,Den,L 113-117,29,2,8,1,0,16,8.07,97.3,-1.0,1,80,2019-01-03
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,80,2019-01-03
F,"Serge IbakaTorPF, C",@SA,L 107-125,26,6,1,1,0,14,3.34,85.3,-3.2,1,80,2019-01-03
F,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,80,2019-01-03
F,"Larry Nance Jr.ClePF, C",,,,,,,,,7.44,48.4,+1.9,1,80,2019-01-03
UTIL,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,80,2019-01-03
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,80,2019-01-03
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,80,2019-01-03
Bench,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,80,2019-01-03
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,80,2019-01-03
Bench,DeMarcus CousinsGSC,Hou,L 134-135,,,,,,,8.77,90.4,-3.7,1,80,2019-01-03
C,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,80,2019-01-03
G,Stephen CurryGSPG,Hou,L 134-135,40,3,6,0,0,35,8.07,99.8,-0.1,2,80,2019-01-03
G,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,80,2019-01-03
G,Klay ThompsonGSSG,Hou,L 134-135,43,5,4,3,2,26,1.34,97.9,-1.5,2,80,2019-01-03
F,"Kevin DurantGSSF, PF",Hou,L 134-135,42,7,3,0,1,26,7.33,99.9,0.0,2,80,2019-01-03
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,80,2019-01-03
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,80,2019-01-03
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,80,2019-01-03
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,80,2019-01-03
UTIL,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,2,80,2019-01-03
