pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@Chi,W 108-107,33,12,9,2,3,22,10.34,99.9,0.0,1,16,2018-10-31
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,16,2018-10-31
G,Ricky RubioOUtahPG,@Min,L 125-128,27,2,5,2,1,5,-0.97,80.4,-4.9,1,16,2018-10-31
G,Lonzo BallOLALPG,Dal,W 114-113,33,4,7,0,0,12,,63.0,+0.7,1,16,2018-10-31
F,"Draymond GreenDTDGSPF, C",NO,W 131-121,34,14,8,0,1,16,10.19,95.3,-1.2,1,16,2018-10-31
F,Nikola MiroticOMilPF,,,32,12,1,2,0,26,-5.20,57.3,-1.0,1,16,2018-10-31
F,"Rudy GaySASF, PF",@Phx,W 120-90,23,8,0,0,0,12,1.81,83.8,-1.8,1,16,2018-10-31
UTIL,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,16,2018-10-31
UTIL,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,16,2018-10-31
UTIL,JaVale McGeeLALC,Dal,W 114-113,35,15,1,2,5,16,7.27,70.8,-6.5,1,16,2018-10-31
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,16,2018-10-31
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,16,2018-10-31
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,16,2018-10-31
C,Andre DrummondDetC,@Bkn,L 119-120,38,23,1,1,2,24,18.90,99.7,0.0,2,16,2018-10-31
G,Stephen CurryGSPG,NO,W 131-121,37,2,9,2,0,37,8.07,99.8,-0.1,2,16,2018-10-31
G,Klay ThompsonGSSG,NO,W 131-121,37,4,4,1,0,18,1.34,97.9,-1.5,2,16,2018-10-31
G,Gary HarrisDenSG,@Chi,W 108-107,38,5,2,1,0,16,2.16,55.4,-0.6,2,16,2018-10-31
F,"Kevin DurantGSSF, PF",NO,W 131-121,40,5,8,2,0,24,7.33,99.9,0.0,2,16,2018-10-31
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,16,2018-10-31
F,Otto Porter Jr.OChiSF,Den,L 107-108,,,,,,,,67.8,-1.7,2,16,2018-10-31
UTIL,Deandre AytonOPhxC,SA,L 90-120,31,8,0,0,0,13,-2.35,84.9,-7.1,2,16,2018-10-31
UTIL,"Luka DoncicDalSG, PF",@LAL,L 113-114,28,5,7,1,0,14,0.92,98.5,-0.2,2,16,2018-10-31
UTIL,Myles TurnerIndC,@NY,W 107-101,29,3,4,0,2,8,6.53,88.1,-3.3,2,16,2018-10-31
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,16,2018-10-31
Bench,"Devin BookerOPhxSG, PG",SA,L 90-120,,,,,,,1.12,84.7,-14.3,2,16,2018-10-31
Bench,Dwight HowardOWshC,,,,,,,,,,54.1,+1.2,2,16,2018-10-31
C,Karl-Anthony TownsMinC,Utah,W 128-125,40,16,4,2,2,28,5.61,99.8,-0.1,3,16,2018-10-31
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,16,2018-10-31
G,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,16,2018-10-31
G,Zach LaVineOChiSG,Den,L 107-108,39,5,7,1,1,28,,80.6,-4.6,3,16,2018-10-31
F,"LaMarcus AldridgeSAPF, C",@Phx,W 120-90,24,3,1,0,1,24,6.85,99.7,-0.1,3,16,2018-10-31
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,16,2018-10-31
F,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,16,2018-10-31
UTIL,Rudy GobertDTDUtahC,@Min,L 125-128,34,13,3,1,3,22,11.36,97.7,-1.2,3,16,2018-10-31
UTIL,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,16,2018-10-31
UTIL,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,3,16,2018-10-31
Bench,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,16,2018-10-31
Bench,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,3,16,2018-10-31
Bench,"Kyle KuzmaOLALPF, SF",Dal,W 114-113,31,8,3,0,1,18,-3.39,84.4,-7.3,3,16,2018-10-31
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,16,2018-10-31
G,Victor OladipoOIndSG,@NY,W 107-101,32,6,1,2,1,24,,53.3,+2.0,4,16,2018-10-31
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,16,2018-10-31
G,"DeMar DeRozanSASG, SF",@Phx,W 120-90,28,4,3,1,1,25,5.87,99.7,-0.1,4,16,2018-10-31
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,16,2018-10-31
F,"Tim Hardaway Jr.ODalSG, SF",@LAL,L 113-114,38,1,1,0,0,37,,59.8,-0.7,4,16,2018-10-31
F,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,4,16,2018-10-31
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,16,2018-10-31
UTIL,Jarrett AllenBknC,Det,W 120-119,22,9,1,0,0,14,2.16,81.5,+1.5,4,16,2018-10-31
UTIL,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,16,2018-10-31
Bench,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,16,2018-10-31
Bench,Lauri MarkkanenChiPF,Den,L 107-108,,,,,,,,69.4,-1.4,4,16,2018-10-31
Bench,Elfrid PaytonNOPG,@GS,L 121-131,,,,,,,4.39,76.9,-3.3,4,16,2018-10-31
C,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,16,2018-10-31
G,"Donovan MitchellDTDUtahSG, PG",@Min,L 125-128,31,1,5,1,1,26,6.01,98.5,-0.5,5,16,2018-10-31
G,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,16,2018-10-31
G,Empty,,,,,,,,,,,,5,16,2018-10-31
F,"Anthony DavisONOPF, C",@GS,L 121-131,41,12,7,0,1,17,-5.20,91.0,-6.3,5,16,2018-10-31
F,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,16,2018-10-31
F,Paul MillsapDenPF,@Chi,W 108-107,33,6,1,0,3,19,2.58,88.4,-2.0,5,16,2018-10-31
UTIL,Goran DragicMiaPG,,,,,,,,,7.23,76.8,+2.4,5,16,2018-10-31
UTIL,Marc GasolTorC,,,,,,,,,3.00,94.0,-1.5,5,16,2018-10-31
UTIL,"Joe InglesUtahSF, SG",@Min,L 125-128,35,6,5,1,0,13,5.45,85.1,+4.0,5,16,2018-10-31
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,16,2018-10-31
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,16,2018-10-31
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,16,2018-10-31
Bench,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,16,2018-10-31
C,Enes KanterPorC,,,21,6,2,0,0,7,6.60,92.0,+2.7,6,16,2018-10-31
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,16,2018-10-31
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,16,2018-10-31
G,"Jamal MurrayDenPG, SG",@Chi,W 108-107,44,8,6,0,1,12,7.01,95.6,-0.1,6,16,2018-10-31
F,"LeBron JamesOLALSF, PF",Dal,W 114-113,39,5,6,3,0,29,-3.82,85.5,-2.8,6,16,2018-10-31
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,16,2018-10-31
F,Blake GriffinDTDDetPF,@Bkn,L 119-120,42,9,4,2,1,25,0.18,97.2,-1.3,6,16,2018-10-31
UTIL,DeAndre JordanNYC,Ind,L 101-107,31,12,0,1,1,10,-4.50,86.6,-3.8,6,16,2018-10-31
UTIL,"Andrew WigginsMinSF, SG",Utah,W 128-125,38,6,1,2,1,19,5.65,92.1,+1.6,6,16,2018-10-31
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,16,2018-10-31
Bench,"Jrue HolidayONOPG, SG",@GS,L 121-131,42,3,9,2,0,28,,75.9,-1.0,6,16,2018-10-31
Bench,"Julius RandleNOPF, C",@GS,L 121-131,23,10,2,0,0,11,1.38,95.3,-3.6,6,16,2018-10-31
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,16,2018-10-31
