pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",OKC,W 109-98,36,15,9,3,0,24,10.34,99.9,0.0,1,60,2018-12-14
G,John WallOWshPG,@Bkn,L 118-125,35,1,13,1,0,17,,55.3,+2.2,1,60,2018-12-14
G,Eric BledsoeMilPG,@Cle,W 114-102,31,5,6,0,1,16,3.63,96.5,0.0,1,60,2018-12-14
G,De'Aaron FoxSacPG,GS,L 125-130,35,6,9,2,0,25,8.07,97.3,-1.0,1,60,2018-12-14
F,"Giannis AntetokounmpoMilPF, SF",@Cle,W 114-102,38,14,8,0,2,44,4.84,99.8,-0.1,1,60,2018-12-14
F,John CollinsAtlPF,@Bos,L 108-129,29,14,1,0,1,11,3.81,95.9,-1.3,1,60,2018-12-14
F,"Serge IbakaTorPF, C",@Por,L 122-128,35,6,1,0,1,18,3.34,85.3,-3.2,1,60,2018-12-14
UTIL,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,60,2018-12-14
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,60,2018-12-14
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,60,2018-12-14
Bench,Nikola MiroticOMilPF,@Cle,W 114-102,,,,,,,-5.20,57.3,-1.0,1,60,2018-12-14
Bench,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,60,2018-12-14
Bench,"Gordon HaywardBosSF, SG",Atl,W 129-108,18,1,5,1,0,19,1.91,84.4,-1.1,1,60,2018-12-14
C,Myles TurnerIndC,@Phi,W 113-101,17,5,0,0,1,8,6.53,88.1,-3.3,2,60,2018-12-14
G,Stephen CurryGSPG,@Sac,W 130-125,36,7,6,3,0,35,8.07,99.8,-0.1,2,60,2018-12-14
G,Kemba WalkerChaPG,NY,L 124-126,41,7,10,1,0,16,7.08,99.9,0.0,2,60,2018-12-14
G,Klay ThompsonGSSG,@Sac,W 130-125,38,9,3,1,0,27,1.34,97.9,-1.5,2,60,2018-12-14
F,"Kevin DurantGSSF, PF",@Sac,W 130-125,37,8,8,0,0,33,7.33,99.9,0.0,2,60,2018-12-14
F,Paul GeorgeDTDOKCSF,@Den,L 98-109,40,5,2,1,0,32,8.72,99.8,-0.1,2,60,2018-12-14
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,60,2018-12-14
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,60,2018-12-14
UTIL,Robert CovingtonOMinSF,,,,,,,,,,25.4,-1.4,2,60,2018-12-14
UTIL,"D'Angelo RussellBknPG, SG",Wsh,W 125-118,29,3,9,0,0,8,6.30,98.6,+0.2,2,60,2018-12-14
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,60,2018-12-14
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,60,2018-12-14
Bench,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,60,2018-12-14
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,60,2018-12-14
G,Russell WestbrookOKCPG,@Den,L 98-109,36,14,8,4,1,13,15.16,99.9,0.0,3,60,2018-12-14
G,Bradley BealWshSG,@Bkn,L 118-125,39,1,9,0,0,31,4.70,98.1,-1.7,3,60,2018-12-14
G,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,3,60,2018-12-14
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,60,2018-12-14
F,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,60,2018-12-14
F,"Draymond GreenDTDGSPF, C",@Sac,W 130-125,31,14,10,1,0,2,10.19,95.3,-1.2,3,60,2018-12-14
UTIL,"Khris MiddletonMilSF, SG",@Cle,W 114-102,,,,,,,1.81,98.9,+0.5,3,60,2018-12-14
UTIL,Mike ConleyOMemPG,Mia,L 97-100,37,3,8,2,3,22,-2.26,87.3,-9.2,3,60,2018-12-14
UTIL,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,3,60,2018-12-14
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,60,2018-12-14
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,60,2018-12-14
Bench,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,3,60,2018-12-14
C,Joel EmbiidDTDPhiC,Ind,L 101-113,34,21,3,1,1,40,3.83,99.7,0.0,4,60,2018-12-14
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,60,2018-12-14
G,Victor OladipoOIndSG,@Phi,W 113-101,31,1,9,3,0,14,,53.3,+2.0,4,60,2018-12-14
G,Kyle LowryTorPG,@Por,L 122-128,,,,,,,4.23,97.1,-1.6,4,60,2018-12-14
F,"Jayson TatumBosSF, PF",Atl,W 129-108,29,3,0,2,1,22,1.38,93.8,-4.2,4,60,2018-12-14
F,"Jaren Jackson Jr.OMemPF, C",Mia,L 97-100,22,4,0,2,1,15,,38.3,-0.9,4,60,2018-12-14
F,"Domantas SabonisIndPF, C",@Phi,W 113-101,31,16,2,0,0,14,3.36,91.8,-1.5,4,60,2018-12-14
UTIL,Steven AdamsOKCC,@Den,L 98-109,37,14,2,1,2,26,6.44,95.7,+0.3,4,60,2018-12-14
UTIL,Jarrett AllenBknC,Wsh,W 125-118,28,5,2,1,2,12,2.16,81.5,+1.5,4,60,2018-12-14
UTIL,Jusuf NurkicOPorC,Tor,W 128-122,27,9,7,2,1,11,,65.9,-1.1,4,60,2018-12-14
Bench,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,60,2018-12-14
Bench,Paul MillsapDenPF,OKC,W 109-98,,,,,,,2.58,88.4,-2.0,4,60,2018-12-14
Bench,Jeff TeagueOMinPG,,,,,,,,,,56.1,-0.5,4,60,2018-12-14
C,Al HorfordDTDBosC,Atl,W 129-108,,,,,,,3.25,89.6,-3.4,5,60,2018-12-14
G,Damian LillardPorPG,Tor,W 128-122,29,2,4,1,1,24,7.24,99.8,-0.1,5,60,2018-12-14
G,Kyrie IrvingBosPG,Atl,W 129-108,24,5,5,4,0,24,2.31,96.0,-3.5,5,60,2018-12-14
G,Trae YoungAtlPG,@Bos,L 108-129,23,3,3,0,1,9,6.33,97.0,-0.6,5,60,2018-12-14
F,Kawhi LeonardTorSF,@Por,L 122-128,38,6,4,1,0,28,1.20,98.8,-0.6,5,60,2018-12-14
F,Harrison BarnesSacPF,GS,L 125-130,,,,,,,0.36,84.9,-0.7,5,60,2018-12-14
F,Empty,,,,,,,,,,,,5,60,2018-12-14
UTIL,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,60,2018-12-14
UTIL,Hassan WhitesideMiaC,@Mem,W 100-97,22,7,2,0,2,6,4.61,91.6,+1.7,5,60,2018-12-14
UTIL,Marc GasolTorC,@Por,L 122-128,36,7,5,0,0,14,3.00,94.0,-1.5,5,60,2018-12-14
Bench,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,60,2018-12-14
Bench,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,60,2018-12-14
