pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,130,2019-02-22
G,Kris DunnOChiPG,@Orl,W 110-109,29,3,2,1,0,8,-5.20,50.8,-1.1,1,130,2019-02-22
G,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,130,2019-02-22
G,Empty,,,,,,,,,,,,1,130,2019-02-22
F,"Nikola JokicDenC, PF",@Dal,W 114-104,30,13,8,1,0,19,10.34,99.9,0.0,1,130,2019-02-22
F,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,130,2019-02-22
F,Empty,,,,,,,,,,,,1,130,2019-02-22
UTIL,Nikola VucevicOrlC,Chi,L 109-110,29,13,7,2,2,19,4.36,97.8,-1.4,1,130,2019-02-22
UTIL,"Jerami GrantOKCSF, PF",Utah,W 148-147,41,4,1,2,3,18,4.03,71.8,+1.9,1,130,2019-02-22
UTIL,"Jonathan IsaacOrlPF, SF",Chi,L 109-110,31,3,0,2,0,4,2.45,12.7,-5.0,1,130,2019-02-22
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,130,2019-02-22
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,130,2019-02-22
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,130,2019-02-22
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,130,2019-02-22
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,130,2019-02-22
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,130,2019-02-22
C,Empty,,,,,,,,,,,,2,130,2019-02-22
G,Kemba WalkerChaPG,Wsh,W 123-110,36,5,11,0,0,27,7.08,99.9,0.0,2,130,2019-02-22
G,"Luka DoncicDalSG, PF",Den,L 104-114,,,,,,,0.92,98.5,-0.2,2,130,2019-02-22
G,Dennis Smith Jr.NYPG,Min,L 104-115,22,1,7,2,1,7,-1.61,67.0,+1.2,2,130,2019-02-22
