pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Nikola VucevicOrlC,Bkn,W 102-89,32,12,4,1,3,24,4.36,97.8,-1.4,1,110,2019-02-02
G,Eric BledsoeMilPG,@Wsh,W 131-115,,,,,,,3.63,96.5,0.0,1,110,2019-02-02
G,De'Aaron FoxSacPG,Phi,W 115-108,35,3,8,3,0,19,8.07,97.3,-1.0,1,110,2019-02-02
G,"D'Angelo RussellBknPG, SG",@Orl,L 89-102,32,0,6,0,1,23,6.30,98.6,+0.2,1,110,2019-02-02
F,"Giannis AntetokounmpoMilPF, SF",@Wsh,W 131-115,33,10,2,1,0,37,4.84,99.8,-0.1,1,110,2019-02-02
F,"Nikola JokicDenC, PF",@Min,W 107-106,29,16,10,0,0,13,10.34,99.9,0.0,1,110,2019-02-02
F,PJ TuckerHouSF,@Utah,W 125-98,31,4,1,3,1,2,0.81,6.4,-1.6,1,110,2019-02-02
UTIL,DeMarcus CousinsGSC,LAL,W 115-101,25,10,4,0,2,18,8.77,90.4,-3.7,1,110,2019-02-02
UTIL,Kris DunnOChiPG,@Cha,L 118-125,32,5,4,0,1,7,-5.20,50.8,-1.1,1,110,2019-02-02
UTIL,Kelly Oubre Jr.OPhxSF,Atl,L 112-118,30,6,0,4,1,11,,18.0,-2.7,1,110,2019-02-02
Bench,Darren CollisonIndPG,@Mia,W 95-88,34,2,6,1,0,20,0.46,57.0,-2.8,1,110,2019-02-02
Bench,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,1,110,2019-02-02
Bench,"Kenneth FariedHouPF, C",@Utah,W 125-98,20,12,0,0,1,16,-1.76,12.5,-1.7,1,110,2019-02-02
C,Andre DrummondDetC,LAC,L 101-111,23,11,1,2,3,12,18.90,99.7,0.0,2,110,2019-02-02
G,Stephen CurryGSPG,LAL,W 115-101,33,4,2,0,0,14,8.07,99.8,-0.1,2,110,2019-02-02
G,Kemba WalkerChaPG,Chi,W 125-118,37,6,10,1,0,37,7.08,99.9,0.0,2,110,2019-02-02
G,"Devin BookerOPhxSG, PG",Atl,L 112-118,43,8,10,1,0,32,1.12,84.7,-14.3,2,110,2019-02-02
F,"Kevin DurantGSSF, PF",LAL,W 115-101,35,5,11,0,0,21,7.33,99.9,0.0,2,110,2019-02-02
F,"Luka DoncicDalSG, PF",@Cle,W 111-98,33,11,6,1,0,35,0.92,98.5,-0.2,2,110,2019-02-02
F,Lauri MarkkanenChiPF,@Cha,L 118-125,33,9,1,0,0,30,,69.4,-1.4,2,110,2019-02-02
UTIL,Myles TurnerIndC,@Mia,W 95-88,31,5,2,2,2,14,6.53,88.1,-3.3,2,110,2019-02-02
UTIL,Jahlil OkaforNOC,@SA,L 108-113,25,7,4,1,3,6,2.22,5.9,-0.3,2,110,2019-02-02
UTIL,Patrick BeverleyLACPG,@Det,W 111-101,31,6,3,0,2,4,-2.67,15.8,-4.5,2,110,2019-02-02
Bench,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,110,2019-02-02
Bench,Klay ThompsonGSSG,LAL,W 115-101,36,5,2,0,0,28,1.34,97.9,-1.5,2,110,2019-02-02
Bench,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,2,110,2019-02-02
C,Rudy GobertDTDUtahC,Hou,L 98-125,29,13,1,1,2,10,11.36,97.7,-1.2,3,110,2019-02-02
G,Chris PaulHouPG,@Utah,W 125-98,,,,,,,7.78,97.8,-1.2,3,110,2019-02-02
G,Bradley BealWshSG,Mil,L 115-131,37,5,3,0,1,24,4.70,98.1,-1.7,3,110,2019-02-02
G,Buddy HieldSacSG,Phi,W 115-108,35,6,3,1,0,34,4.12,95.9,-0.5,3,110,2019-02-02
F,"LaMarcus AldridgeSAPF, C",NO,W 113-108,27,14,2,1,0,25,6.85,99.7,-0.1,3,110,2019-02-02
F,"Khris MiddletonMilSF, SG",@Wsh,W 131-115,30,7,6,0,0,20,1.81,98.9,+0.5,3,110,2019-02-02
F,"Draymond GreenDTDGSPF, C",LAL,W 115-101,27,3,7,1,3,4,10.19,95.3,-1.2,3,110,2019-02-02
UTIL,Karl-Anthony TownsMinC,Den,L 106-107,37,12,7,2,1,31,5.61,99.8,-0.1,3,110,2019-02-02
UTIL,Aaron GordonOrlPF,Bkn,W 102-89,38,2,5,1,1,15,5.90,95.8,+0.1,3,110,2019-02-02
UTIL,Brook LopezMilC,@Wsh,W 131-115,27,6,1,2,2,21,4.02,64.2,-4.3,3,110,2019-02-02
Bench,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,110,2019-02-02
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,110,2019-02-02
Bench,"Josh RichardsonOMiaSF, SG",Ind,L 88-95,36,2,3,0,0,14,-4.30,65.7,-4.6,3,110,2019-02-02
C,Joel EmbiidDTDPhiC,@Sac,L 108-115,39,17,2,1,4,29,3.83,99.7,0.0,4,110,2019-02-02
G,"James HardenHouSG, PG",@Utah,W 125-98,40,12,5,6,4,43,9.59,99.8,-0.1,4,110,2019-02-02
G,"Brandon IngramOLALSF, SG",@GS,L 101-115,39,4,3,0,1,20,,65.5,+0.7,4,110,2019-02-02
G,Rajon RondoLALPG,@GS,L 101-115,38,8,11,1,0,12,6.19,45.0,-13.6,4,110,2019-02-02
F,"DeMar DeRozanSASG, SF",NO,W 113-108,29,6,5,0,1,13,5.87,99.7,-0.1,4,110,2019-02-02
F,"Domantas SabonisIndPF, C",@Mia,W 95-88,24,10,2,3,1,7,3.36,91.8,-1.5,4,110,2019-02-02
F,"Justise WinslowMiaSF, PG",Ind,L 88-95,32,6,3,0,0,7,1.09,24.4,+2.4,4,110,2019-02-02
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,110,2019-02-02
UTIL,Jarrett AllenBknC,@Orl,L 89-102,26,8,4,1,0,6,2.16,81.5,+1.5,4,110,2019-02-02
UTIL,Lou WilliamsLACSG,@Det,W 111-101,35,3,9,0,0,39,2.44,95.9,-0.9,4,110,2019-02-02
Bench,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,110,2019-02-02
Bench,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,110,2019-02-02
Bench,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,110,2019-02-02
C,Hassan WhitesideMiaC,Ind,L 88-95,31,13,0,1,1,19,4.61,91.6,+1.7,5,110,2019-02-02
G,"Donovan MitchellDTDUtahSG, PG",Hou,L 98-125,36,6,9,1,0,26,6.01,98.5,-0.5,5,110,2019-02-02
G,Trae YoungAtlPG,@Phx,W 118-112,34,7,8,0,0,27,6.33,97.0,-0.6,5,110,2019-02-02
G,Zach LaVineOChiSG,@Cha,L 118-125,31,5,3,0,0,18,,80.6,-4.6,5,110,2019-02-02
F,"Kyle KuzmaOLALPF, SF",@GS,L 101-115,32,4,2,0,0,13,-3.39,84.4,-7.3,5,110,2019-02-02
F,Harrison BarnesSacPF,Phi,W 115-108,36,5,2,0,1,17,0.36,84.9,-0.7,5,110,2019-02-02
F,John CollinsAtlPF,@Phx,W 118-112,39,16,2,0,1,35,3.81,95.9,-1.3,5,110,2019-02-02
UTIL,"Anthony DavisONOPF, C",@SA,L 108-113,,,,,,,-5.20,91.0,-6.3,5,110,2019-02-02
UTIL,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,110,2019-02-02
