pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,134,2019-02-26
G,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,134,2019-02-26
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,134,2019-02-26
G,Empty,,,,,,,,,,,,1,134,2019-02-26
F,"Nikola JokicDenC, PF",OKC,W 121-112,35,9,10,0,1,36,10.34,99.9,0.0,1,134,2019-02-26
F,Empty,,,,,,,,,,,,1,134,2019-02-26
F,Empty,,,,,,,,,,,,1,134,2019-02-26
UTIL,Nikola VucevicOrlC,@NY,L 103-108,34,11,6,1,3,26,4.36,97.8,-1.4,1,134,2019-02-26
UTIL,"Jerami GrantOKCSF, PF",@Den,L 112-121,34,5,3,0,2,21,4.03,71.8,+1.9,1,134,2019-02-26
UTIL,"Jonathan IsaacOrlPF, SF",@NY,L 103-108,32,6,0,0,3,16,2.45,12.7,-5.0,1,134,2019-02-26
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,134,2019-02-26
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,134,2019-02-26
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,134,2019-02-26
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,134,2019-02-26
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,134,2019-02-26
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,134,2019-02-26
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,134,2019-02-26
C,Empty,,,,,,,,,,,,2,134,2019-02-26
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,134,2019-02-26
G,Kemba WalkerFAPG,,,,,,,,,7.08,99.9,0.0,2,134,2019-02-26
G,Dennis Smith Jr.NYPG,Orl,W 108-103,21,2,3,1,1,9,-1.61,67.0,+1.2,2,134,2019-02-26
F,Paul GeorgeDTDOKCSF,@Den,L 112-121,40,8,7,6,0,25,8.72,99.8,-0.1,2,134,2019-02-26
F,Pascal SiakamTorPF,Bos,W 118-95,30,8,2,2,1,25,1.39,91.4,-3.7,2,134,2019-02-26
F,Paul MillsapDenPF,OKC,W 121-112,27,10,1,2,1,12,2.58,88.4,-2.0,2,134,2019-02-26
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,134,2019-02-26
UTIL,Mitchell RobinsonNYC,Orl,W 108-103,33,14,0,3,6,17,10.35,45.8,+8.7,2,134,2019-02-26
UTIL,Empty,,,,,,,,,,,,2,134,2019-02-26
Bench,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,134,2019-02-26
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,134,2019-02-26
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,134,2019-02-26
Bench,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,134,2019-02-26
Bench,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,134,2019-02-26
C,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,134,2019-02-26
G,Russell WestbrookOKCPG,@Den,L 112-121,36,14,9,0,0,22,15.16,99.9,0.0,3,134,2019-02-26
G,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,134,2019-02-26
G,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,134,2019-02-26
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,134,2019-02-26
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,134,2019-02-26
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,134,2019-02-26
UTIL,Aaron GordonOrlPF,@NY,L 103-108,32,7,2,1,1,26,5.90,95.8,+0.1,3,134,2019-02-26
UTIL,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,134,2019-02-26
UTIL,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,3,134,2019-02-26
Bench,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,134,2019-02-26
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,134,2019-02-26
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,134,2019-02-26
C,Empty,,,,,,,,,,,,4,134,2019-02-26
G,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,4,134,2019-02-26
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,4,134,2019-02-26
G,Empty,,,,,,,,,,,,4,134,2019-02-26
F,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,134,2019-02-26
F,"Justise WinslowMiaSF, PG",,,,,,,,,1.09,24.4,+2.4,4,134,2019-02-26
F,Empty,,,,,,,,,,,,4,134,2019-02-26
UTIL,Kyle LowryTorPG,Bos,W 118-95,35,6,11,1,0,7,4.23,97.1,-1.6,4,134,2019-02-26
UTIL,"Jayson TatumBosSF, PF",@Tor,L 95-118,24,7,1,0,0,11,1.38,93.8,-4.2,4,134,2019-02-26
UTIL,Steven AdamsOKCC,@Den,L 112-121,30,5,2,1,1,15,6.44,95.7,+0.3,4,134,2019-02-26
Bench,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,134,2019-02-26
Bench,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,134,2019-02-26
