pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,111,2019-02-03
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,111,2019-02-03
G,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,111,2019-02-03
G,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,111,2019-02-03
F,"Jerami GrantOKCSF, PF",@Bos,L 129-134,33,3,0,1,1,15,4.03,71.8,+1.9,1,111,2019-02-03
F,Empty,,,,,,,,,,,,1,111,2019-02-03
F,Empty,,,,,,,,,,,,1,111,2019-02-03
UTIL,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,111,2019-02-03
UTIL,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,111,2019-02-03
UTIL,Empty,,,,,,,,,,,,1,111,2019-02-03
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,111,2019-02-03
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,111,2019-02-03
Bench,Darren CollisonIndPG,,,,,,,,,0.46,57.0,-2.8,1,111,2019-02-03
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,111,2019-02-03
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,111,2019-02-03
Bench,"Kenneth FariedHouPF, C",,,,,,,,,-1.76,12.5,-1.7,1,111,2019-02-03
C,Al HorfordDTDBosC,OKC,W 134-129,31,2,9,2,1,17,3.25,89.6,-3.4,2,111,2019-02-03
G,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,111,2019-02-03
G,Patrick BeverleyLACPG,@Tor,L 103-121,30,2,2,0,0,12,-2.67,15.8,-4.5,2,111,2019-02-03
G,"Shai Gilgeous-AlexanderLACPG, SG",@Tor,L 103-121,26,5,3,1,2,19,5.46,39.6,+0.6,2,111,2019-02-03
