pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,150,2019-03-14
G,De'Aaron FoxSacPG,@Bos,L 120-126,37,7,9,3,0,19,8.07,97.3,-1.0,1,150,2019-03-14
G,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,150,2019-03-14
G,Empty,,,,,,,,,,,,1,150,2019-03-14
F,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,150,2019-03-14
F,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,150,2019-03-14
F,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,1,150,2019-03-14
UTIL,"Nikola JokicDenC, PF",Dal,W 100-99,30,14,8,0,1,11,10.34,99.9,0.0,1,150,2019-03-14
UTIL,Nikola VucevicOrlC,Cle,W 120-91,27,11,2,2,0,19,4.36,97.8,-1.4,1,150,2019-03-14
UTIL,"Derrick FavorsUtahPF, C",Min,W 120-100,27,11,0,1,2,17,-2.56,71.6,-4.8,1,150,2019-03-14
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,150,2019-03-14
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,150,2019-03-14
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,150,2019-03-14
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,150,2019-03-14
Bench,"Jonathan IsaacOrlPF, SF",Cle,W 120-91,29,2,2,0,0,10,2.45,12.7,-5.0,1,150,2019-03-14
C,Empty,,,,,,,,,,,,2,150,2019-03-14
G,Empty,,,,,,,,,,,,2,150,2019-03-14
G,Empty,,,,,,,,,,,,2,150,2019-03-14
G,Empty,,,,,,,,,,,,2,150,2019-03-14
F,Empty,,,,,,,,,,,,2,150,2019-03-14
F,Empty,,,,,,,,,,,,2,150,2019-03-14
F,Empty,,,,,,,,,,,,2,150,2019-03-14
UTIL,Paul GeorgeDTDOKCSF,@Ind,L 106-108,36,6,5,2,0,36,8.72,99.8,-0.1,2,150,2019-03-14
UTIL,Pascal SiakamTorPF,LAL,W 111-98,39,5,6,2,2,16,1.39,91.4,-3.7,2,150,2019-03-14
UTIL,Paul MillsapDenPF,Dal,W 100-99,36,8,3,1,0,33,2.58,88.4,-2.0,2,150,2019-03-14
Bench,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,150,2019-03-14
Bench,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,150,2019-03-14
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,150,2019-03-14
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,150,2019-03-14
Bench,"Luka DoncicDalSG, PF",@Den,L 99-100,35,11,9,2,0,24,0.92,98.5,-0.2,2,150,2019-03-14
Bench,Myles TurnerIndC,OKC,W 108-106,31,6,2,0,1,10,6.53,88.1,-3.3,2,150,2019-03-14
Bench,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,150,2019-03-14
Bench,Mitchell RobinsonNYC,,,,,,,,,10.35,45.8,+8.7,2,150,2019-03-14
Bench,"Thaddeus YoungIndPF, SF",OKC,W 108-106,32,4,2,3,0,11,2.59,69.4,-3.6,2,150,2019-03-14
Bench,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,2,150,2019-03-14
C,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,150,2019-03-14
G,Russell WestbrookOKCPG,@Ind,L 106-108,38,14,11,4,2,19,15.16,99.9,0.0,3,150,2019-03-14
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,150,2019-03-14
G,Buddy HieldSacSG,@Bos,L 120-126,35,4,7,0,0,34,4.12,95.9,-0.5,3,150,2019-03-14
F,Aaron GordonOrlPF,Cle,W 120-91,29,6,4,1,1,21,5.90,95.8,+0.1,3,150,2019-03-14
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,150,2019-03-14
F,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,150,2019-03-14
UTIL,Karl-Anthony TownsMinC,@Utah,L 100-120,27,12,4,1,0,26,5.61,99.8,-0.1,3,150,2019-03-14
UTIL,Rudy GobertDTDUtahC,Min,W 120-100,28,13,1,0,2,10,11.36,97.7,-1.2,3,150,2019-03-14
UTIL,Al HorfordDTDBosC,Sac,W 126-120,29,5,6,1,1,12,3.25,89.6,-3.4,3,150,2019-03-14
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,150,2019-03-14
Bench,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,150,2019-03-14
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,150,2019-03-14
C,Empty,,,,,,,,,,,,4,150,2019-03-14
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,150,2019-03-14
G,Kyle LowryTorPG,LAL,W 111-98,,,,,,,4.23,97.1,-1.6,4,150,2019-03-14
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,4,150,2019-03-14
F,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,150,2019-03-14
F,"Jayson TatumBosSF, PF",Sac,W 126-120,29,4,3,0,0,15,1.38,93.8,-4.2,4,150,2019-03-14
F,"Danilo GallinariLACSF, PF",,,,,,,,,2.41,92.5,-3.1,4,150,2019-03-14
UTIL,Steven AdamsOKCC,@Ind,L 106-108,34,8,1,0,0,17,6.44,95.7,+0.3,4,150,2019-03-14
UTIL,"Domantas SabonisIndPF, C",OKC,W 108-106,28,7,4,0,1,26,3.36,91.8,-1.5,4,150,2019-03-14
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,4,150,2019-03-14
Bench,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,150,2019-03-14
Bench,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,150,2019-03-14
Bench,"Justise WinslowMiaSF, PG",,,,,,,,,1.09,24.4,+2.4,4,150,2019-03-14
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,4,150,2019-03-14
C,Marc GasolTorC,LAL,W 111-98,26,7,4,2,0,15,3.00,94.0,-1.5,5,150,2019-03-14
G,Kyrie IrvingBosPG,Sac,W 126-120,38,10,12,1,1,31,2.31,96.0,-3.5,5,150,2019-03-14
G,"Donovan MitchellDTDUtahSG, PG",Min,W 120-100,32,3,6,0,1,24,6.01,98.5,-0.5,5,150,2019-03-14
G,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,5,150,2019-03-14
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,150,2019-03-14
F,"Serge IbakaTorPF, C",LAL,W 111-98,,,,,,,3.34,85.3,-3.2,5,150,2019-03-14
F,"Mikal BridgesPhxSF, SG",,,,,,,,,2.53,5.0,-1.3,5,150,2019-03-14
UTIL,Kawhi LeonardSASF,,,32,8,4,2,0,25,1.20,98.8,-0.6,5,150,2019-03-14
UTIL,"Kevin LoveClePF, C",@Orl,L 91-120,24,8,1,0,1,10,-3.61,82.2,-9.3,5,150,2019-03-14
UTIL,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,5,150,2019-03-14
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,150,2019-03-14
Bench,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,150,2019-03-14
Bench,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,150,2019-03-14
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,150,2019-03-14
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,150,2019-03-14
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,150,2019-03-14
G,"Jamal MurrayDenPG, SG",Dal,W 100-99,38,5,7,1,0,12,7.01,95.6,-0.1,6,150,2019-03-14
F,"LeBron JamesOLALSF, PF",@Tor,L 98-111,32,4,6,1,0,29,-3.82,85.5,-2.8,6,150,2019-03-14
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,150,2019-03-14
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,150,2019-03-14
UTIL,DeAndre JordanLACC,,,,,,,,,-4.50,86.6,-3.8,6,150,2019-03-14
UTIL,"Andrew WigginsMinSF, SG",@Utah,L 100-120,30,3,0,0,1,14,5.65,92.1,+1.6,6,150,2019-03-14
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,150,2019-03-14
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,150,2019-03-14
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,150,2019-03-14
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,150,2019-03-14
