pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
UTIL,Kemba WalkerChaPG,@OKC,L 104-109,38,2,8,2,1,25,7.08,99.9,0.0,2,39,2018-11-23
UTIL,Deandre AytonOPhxC,@Mil,W 116-114,31,7,3,0,0,17,-2.35,84.9,-7.1,2,39,2018-11-23
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,39,2018-11-23
Bench,Stephen CurryGSPG,Por,W 125-97,,,,,,,8.07,99.8,-0.1,2,39,2018-11-23
Bench,Dwight HowardOWshC,@Tor,L 107-125,,,,,,,,54.1,+1.2,2,39,2018-11-23
Bench,Myles TurnerIndC,SA,L 100-111,,,,,,,6.53,88.1,-3.3,2,39,2018-11-23
C,Karl-Anthony TownsMinC,@Bkn,W 112-102,28,9,1,1,1,21,5.61,99.8,-0.1,3,39,2018-11-23
G,Russell WestbrookOKCPG,Cha,W 109-104,35,12,8,2,0,30,15.16,99.9,0.0,3,39,2018-11-23
G,Chris PaulHouPG,@Det,L 111-116,37,4,9,0,0,20,7.78,97.8,-1.2,3,39,2018-11-23
G,Bradley BealWshSG,@Tor,L 107-125,34,4,6,1,1,20,4.70,98.1,-1.7,3,39,2018-11-23
F,"LaMarcus AldridgeSAPF, C",@Ind,W 111-100,37,14,3,0,2,33,6.85,99.7,-0.1,3,39,2018-11-23
F,"Khris MiddletonMilSF, SG",Phx,L 114-116,30,6,4,1,0,15,1.81,98.9,+0.5,3,39,2018-11-23
F,"Draymond GreenDTDGSPF, C",Por,W 125-97,,,,,,,10.19,95.3,-1.2,3,39,2018-11-23
UTIL,Rudy GobertDTDUtahC,@LAL,L 83-90,34,7,0,1,1,13,11.36,97.7,-1.2,3,39,2018-11-23
UTIL,Mike ConleyOMemPG,@LAC,L 107-112,30,3,11,0,0,19,-2.26,87.3,-9.2,3,39,2018-11-23
UTIL,Zach LaVineOChiSG,Mia,L 96-103,35,4,9,0,1,24,,80.6,-4.6,3,39,2018-11-23
Bench,"Kyle KuzmaOLALPF, SF",Utah,W 90-83,29,6,0,2,0,9,-3.39,84.4,-7.3,3,39,2018-11-23
Bench,Aaron GordonOrlPF,@Den,L 87-112,32,9,5,1,1,14,5.90,95.8,+0.1,3,39,2018-11-23
Bench,Lonzo BallOLALPG,Utah,W 90-83,33,10,2,0,1,9,,63.0,+0.7,3,39,2018-11-23
C,Joel EmbiidDTDPhiC,Cle,L 112-121,33,12,3,0,0,24,3.83,99.7,0.0,4,39,2018-11-23
G,"James HardenHouSG, PG",@Det,L 111-116,41,2,8,0,1,33,9.59,99.8,-0.1,4,39,2018-11-23
G,Kyle LowryTorPG,Wsh,W 125-107,30,3,9,2,0,15,4.23,97.1,-1.6,4,39,2018-11-23
G,Jeff TeagueOMinPG,@Bkn,W 112-102,30,2,9,1,0,15,,56.1,-0.5,4,39,2018-11-23
F,"DeMar DeRozanSASG, SF",@Ind,W 111-100,37,3,6,0,1,17,5.87,99.7,-0.1,4,39,2018-11-23
F,"Jayson TatumBosSF, PF",@Atl,W 114-96,23,2,2,1,1,14,1.38,93.8,-4.2,4,39,2018-11-23
F,Paul MillsapDenPF,Orl,W 112-87,24,7,2,2,2,14,2.58,88.4,-2.0,4,39,2018-11-23
UTIL,Steven AdamsOKCC,Cha,W 109-104,37,8,4,1,1,13,6.44,95.7,+0.3,4,39,2018-11-23
UTIL,Jarrett AllenBknC,Min,L 102-112,26,4,1,0,0,12,2.16,81.5,+1.5,4,39,2018-11-23
UTIL,Jusuf NurkicOPorC,@GS,L 97-125,28,7,1,2,0,22,,65.9,-1.1,4,39,2018-11-23
Bench,Victor OladipoOIndSG,SA,L 100-111,,,,,,,,53.3,+2.0,4,39,2018-11-23
Bench,"Josh RichardsonOMiaSF, SG",@Chi,W 103-96,34,2,3,1,1,27,-4.30,65.7,-4.6,4,39,2018-11-23
Bench,"Jaren Jackson Jr.OMemPF, C",@LAC,L 107-112,35,7,3,0,3,20,,38.3,-0.9,4,39,2018-11-23
C,Marc GasolTorC,Wsh,W 125-107,37,13,7,0,1,27,3.00,94.0,-1.5,5,39,2018-11-23
G,Damian LillardPorPG,@GS,L 97-125,35,2,8,2,1,23,7.24,99.8,-0.1,5,39,2018-11-23
G,Kyrie IrvingBosPG,@Atl,W 114-96,20,4,3,1,0,13,2.31,96.0,-3.5,5,39,2018-11-23
G,"Donovan MitchellDTDUtahSG, PG",@LAL,L 83-90,12,3,1,2,0,4,6.01,98.5,-0.5,5,39,2018-11-23
F,"Anthony DavisONOPF, C",@NY,L 109-114,32,11,4,0,0,33,-5.20,91.0,-6.3,5,39,2018-11-23
F,Kawhi LeonardSASF,@Ind,W 111-100,30,10,2,2,0,27,1.20,98.8,-0.6,5,39,2018-11-23
F,"Domantas SabonisIndPF, C",SA,L 100-111,34,16,4,0,0,19,3.36,91.8,-1.5,5,39,2018-11-23
UTIL,Clint CapelaDTDHouC,@Det,L 111-116,43,21,1,2,3,29,7.18,96.8,-2.1,5,39,2018-11-23
UTIL,Hassan WhitesideMiaC,@Chi,W 103-96,22,10,1,1,4,18,4.61,91.6,+1.7,5,39,2018-11-23
UTIL,Lou WilliamsLACSG,Mem,W 112-107,30,2,6,1,0,15,2.44,95.9,-0.9,5,39,2018-11-23
Bench,Goran DragicMiaPG,@Chi,W 103-96,,,,,,,7.23,76.8,+2.4,5,39,2018-11-23
Bench,Al HorfordDTDBosC,@Atl,W 114-96,,,,,,,3.25,89.6,-3.4,5,39,2018-11-23
Bench,Trae YoungAtlPG,Bos,L 96-114,19,0,2,0,1,5,6.33,97.0,-0.6,5,39,2018-11-23
C,Enes KanterPorC,@GS,L 97-125,33,11,2,1,3,17,6.60,92.0,+2.7,6,39,2018-11-23
G,"Jimmy ButlerPhiSG, SF",Cle,L 112-121,34,2,2,2,1,22,-0.19,97.7,-1.7,6,39,2018-11-23
G,CJ McCollumPorSG,@GS,L 97-125,36,1,5,1,0,19,-3.19,89.1,+4.0,6,39,2018-11-23
G,"Jamal MurrayDenPG, SG",Orl,W 112-87,36,5,6,2,1,16,7.01,95.6,-0.1,6,39,2018-11-23
F,"LeBron JamesOLALSF, PF",Utah,W 90-83,35,10,7,2,1,22,-3.82,85.5,-2.8,6,39,2018-11-23
F,"Ben SimmonsDTDPhiPG, SF",Cle,L 112-121,37,4,10,1,1,22,8.18,98.4,-1.4,6,39,2018-11-23
F,Blake GriffinDTDDetPF,Hou,W 116-111,43,9,4,0,0,28,0.18,97.2,-1.3,6,39,2018-11-23
UTIL,DeAndre JordanNYC,NO,W 114-109,,,,,,,-4.50,86.6,-3.8,6,39,2018-11-23
UTIL,"Andrew WigginsMinSF, SG",@Bkn,W 112-102,35,2,2,1,0,9,5.65,92.1,+1.6,6,39,2018-11-23
UTIL,"Nicolas BatumChaSG, SF",@OKC,L 104-109,31,9,4,0,0,9,-2.03,64.4,+0.4,6,39,2018-11-23
Bench,"Jrue HolidayONOPG, SG",@NY,L 109-114,37,5,8,3,0,22,,75.9,-1.0,6,39,2018-11-23
Bench,"Julius RandleNOPF, C",@NY,L 109-114,29,10,2,0,0,13,1.38,95.3,-3.6,6,39,2018-11-23
Bench,"Tobias HarrisPhiPF, SF",Cle,L 112-121,36,7,4,0,0,12,2.47,97.4,-2.0,6,39,2018-11-23
