pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
Bench,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,114,2019-02-06
C,Rudy GobertDTDUtahC,Phx,W 116-88,33,12,2,3,3,16,11.36,97.7,-1.2,3,114,2019-02-06
G,Chris PaulHouPG,@Sac,W 127-101,30,2,11,2,1,15,7.78,97.8,-1.2,3,114,2019-02-06
G,Bradley BealWshSG,@Mil,L 129-148,39,8,4,3,1,30,4.70,98.1,-1.7,3,114,2019-02-06
G,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,114,2019-02-06
F,"LaMarcus AldridgeSAPF, C",@GS,L 102-141,,,,,,,6.85,99.7,-0.1,3,114,2019-02-06
F,"Draymond GreenDTDGSPF, C",SA,W 141-102,24,5,4,2,0,7,10.19,95.3,-1.2,3,114,2019-02-06
F,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,114,2019-02-06
UTIL,"Khris MiddletonMilSF, SG",Wsh,W 148-129,27,2,4,1,0,16,1.81,98.9,+0.5,3,114,2019-02-06
UTIL,Brook LopezMilC,Wsh,W 148-129,22,4,2,1,1,11,4.02,64.2,-4.3,3,114,2019-02-06
UTIL,Buddy HieldSacSG,Hou,L 101-127,33,10,2,0,0,20,4.12,95.9,-0.5,3,114,2019-02-06
Bench,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,114,2019-02-06
Bench,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,114,2019-02-06
Bench,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,114,2019-02-06
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,114,2019-02-06
G,"James HardenHouSG, PG",@Sac,W 127-101,32,6,1,2,1,36,9.59,99.8,-0.1,4,114,2019-02-06
G,"DeMar DeRozanSASG, SF",@GS,L 102-141,,,,,,,5.87,99.7,-0.1,4,114,2019-02-06
G,"Justise WinslowMiaSF, PG",,,,,,,,,1.09,24.4,+2.4,4,114,2019-02-06
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,114,2019-02-06
F,"Domantas SabonisIndPF, C",,,,,,,,,3.36,91.8,-1.5,4,114,2019-02-06
F,"Brandon IngramOLALSF, SG",,,,,,,,,,65.5,+0.7,4,114,2019-02-06
UTIL,Jarrett AllenBknC,Den,W 135-130,24,5,1,0,1,15,2.16,81.5,+1.5,4,114,2019-02-06
UTIL,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,114,2019-02-06
UTIL,Rajon RondoLALPG,,,,,,,,,6.19,45.0,-13.6,4,114,2019-02-06
Bench,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,114,2019-02-06
Bench,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,114,2019-02-06
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,4,114,2019-02-06
C,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,114,2019-02-06
G,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,114,2019-02-06
G,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,114,2019-02-06
G,Zach LaVineOChiSG,NO,L 120-125,33,8,7,0,2,28,,80.6,-4.6,5,114,2019-02-06
F,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,114,2019-02-06
F,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,5,114,2019-02-06
F,"Kevin LoveClePF, C",,,,,,,,,-3.61,82.2,-9.3,5,114,2019-02-06
UTIL,"Anthony DavisONOPF, C",@Chi,W 125-120,,,,,,,-5.20,91.0,-6.3,5,114,2019-02-06
UTIL,"Donovan MitchellDTDUtahSG, PG",Phx,W 116-88,32,3,2,1,0,21,6.01,98.5,-0.5,5,114,2019-02-06
UTIL,Willie Cauley-SteinSacC,Hou,L 101-127,22,6,2,0,0,3,2.06,87.7,-1.8,5,114,2019-02-06
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,114,2019-02-06
Bench,Marc GasolTorC,,,,,,,,,3.00,94.0,-1.5,5,114,2019-02-06
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,5,114,2019-02-06
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,114,2019-02-06
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,114,2019-02-06
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,114,2019-02-06
G,"Jamal MurrayDenPG, SG",@Bkn,L 130-135,32,3,11,1,0,19,7.01,95.6,-0.1,6,114,2019-02-06
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,114,2019-02-06
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,114,2019-02-06
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,114,2019-02-06
UTIL,DeAndre JordanNYC,,,,,,,,,-4.50,86.6,-3.8,6,114,2019-02-06
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,114,2019-02-06
UTIL,"Nicolas BatumChaSG, SF",@Dal,L 93-99,35,2,5,2,2,14,-2.03,64.4,+0.4,6,114,2019-02-06
Bench,"Jrue HolidayONOPG, SG",@Chi,W 125-120,33,6,11,0,1,18,,75.9,-1.0,6,114,2019-02-06
Bench,"Julius RandleNOPF, C",@Chi,W 125-120,31,7,3,0,0,31,1.38,95.3,-3.6,6,114,2019-02-06
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,114,2019-02-06
