pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,176,2019-04-09
G,Empty,,,,,,,,,,,,1,176,2019-04-09
G,Empty,,,,,,,,,,,,1,176,2019-04-09
G,Empty,,,,,,,,,,,,1,176,2019-04-09
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,176,2019-04-09
F,Empty,,,,,,,,,,,,1,176,2019-04-09
F,Empty,,,,,,,,,,,,1,176,2019-04-09
UTIL,Empty,,,,,,,,,,,,1,176,2019-04-09
UTIL,Empty,,,,,,,,,,,,1,176,2019-04-09
UTIL,Empty,,,,,,,,,,,,1,176,2019-04-09
Bench,"Nikola JokicDenC, PF",@Utah,L 108-118,16,5,2,1,1,2,10.34,99.9,0.0,1,176,2019-04-09
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,176,2019-04-09
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,176,2019-04-09
Bench,DeMarcus CousinsGSC,@NO,W 112-103,35,12,6,1,1,21,8.77,90.4,-3.7,1,176,2019-04-09
Bench,Kris DunnOChiPG,NY,L 86-96,,,,,,,-5.20,50.8,-1.1,1,176,2019-04-09
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,176,2019-04-09
Bench,Kelly Oubre Jr.OPhxSF,@Dal,L 109-120,,,,,,,,18.0,-2.7,1,176,2019-04-09
Bench,PJ TuckerHouSF,@OKC,L 111-112,30,6,0,1,2,4,0.81,6.4,-1.6,1,176,2019-04-09
Bench,Clint CapelaDTDHouC,@OKC,L 111-112,36,10,3,0,3,18,7.18,96.8,-2.1,1,176,2019-04-09
Bench,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,176,2019-04-09
Bench,"Derrick FavorsUtahPF, C",Den,W 118-108,22,7,1,1,0,16,-2.56,71.6,-4.8,1,176,2019-04-09
Bench,Otto Porter Jr.OChiSF,NY,L 86-96,,,,,,,,67.8,-1.7,1,176,2019-04-09
C,Empty,,,,,,,,,,,,2,176,2019-04-09
G,Empty,,,,,,,,,,,,2,176,2019-04-09
G,Empty,,,,,,,,,,,,2,176,2019-04-09
G,Empty,,,,,,,,,,,,2,176,2019-04-09
F,Empty,,,,,,,,,,,,2,176,2019-04-09
F,Empty,,,,,,,,,,,,2,176,2019-04-09
F,Empty,,,,,,,,,,,,2,176,2019-04-09
UTIL,"Kevin DurantGSSF, PF",@NO,W 112-103,,,,,,,7.33,99.9,0.0,2,176,2019-04-09
UTIL,Andre DrummondDetC,Mem,W 100-93,38,17,1,5,3,20,18.90,99.7,0.0,2,176,2019-04-09
UTIL,Mitchell RobinsonNYC,@Chi,W 96-86,35,17,0,0,3,8,10.35,45.8,+8.7,2,176,2019-04-09
Bench,Stephen CurryGSPG,@NO,W 112-103,9,1,1,0,0,5,8.07,99.8,-0.1,2,176,2019-04-09
Bench,Paul GeorgeDTDOKCSF,Hou,W 112-111,42,9,3,4,0,27,8.72,99.8,-0.1,2,176,2019-04-09
Bench,Kemba WalkerChaPG,@Cle,W 124-97,27,3,7,0,0,23,7.08,99.9,0.0,2,176,2019-04-09
Bench,"Luka DoncicDalSG, PF",Phx,W 120-109,32,16,11,3,0,21,0.92,98.5,-0.2,2,176,2019-04-09
Bench,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,176,2019-04-09
Bench,Lauri MarkkanenChiPF,NY,L 86-96,,,,,,,,69.4,-1.4,2,176,2019-04-09
Bench,Pascal SiakamTorPF,@Min,W 120-100,18,4,2,1,0,10,1.39,91.4,-3.7,2,176,2019-04-09
Bench,"Ed DavisBknPF, C",,,,,,,,,-0.59,6.8,-0.4,2,176,2019-04-09
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,2,176,2019-04-09
Bench,JaKarr SampsonChiPF,NY,L 86-96,33,8,1,1,0,11,0.44,28.7,+26.6,2,176,2019-04-09
C,Empty,,,,,,,,,,,,3,176,2019-04-09
G,Empty,,,,,,,,,,,,3,176,2019-04-09
G,Empty,,,,,,,,,,,,3,176,2019-04-09
G,Empty,,,,,,,,,,,,3,176,2019-04-09
F,Empty,,,,,,,,,,,,3,176,2019-04-09
F,Empty,,,,,,,,,,,,3,176,2019-04-09
F,Empty,,,,,,,,,,,,3,176,2019-04-09
UTIL,Empty,,,,,,,,,,,,3,176,2019-04-09
UTIL,Empty,,,,,,,,,,,,3,176,2019-04-09
UTIL,Empty,,,,,,,,,,,,3,176,2019-04-09
Bench,Russell WestbrookOKCPG,Hou,W 112-111,37,12,10,0,0,29,15.16,99.9,0.0,3,176,2019-04-09
Bench,Karl-Anthony TownsMinC,Tor,L 100-120,,,,,,,5.61,99.8,-0.1,3,176,2019-04-09
Bench,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,176,2019-04-09
Bench,Chris PaulHouPG,@OKC,L 111-112,34,8,6,1,0,24,7.78,97.8,-1.2,3,176,2019-04-09
Bench,Bradley BealWshSG,Bos,L 110-116,17,5,4,0,0,16,4.70,98.1,-1.7,3,176,2019-04-09
Bench,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,176,2019-04-09
Bench,Rudy GobertDTDUtahC,Den,W 118-108,35,10,1,1,2,20,11.36,97.7,-1.2,3,176,2019-04-09
Bench,Mike ConleyOMemPG,@Det,L 93-100,,,,,,,-2.26,87.3,-9.2,3,176,2019-04-09
Bench,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,176,2019-04-09
