pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Nikola VucevicOrlC,@Cha,L 100-125,23,5,2,1,2,12,4.36,97.8,-1.4,1,77,2018-12-31
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,77,2018-12-31
G,Kent BazemoreAtlSG,@Ind,L 108-116,,,,,,,-0.04,13.7,-1.5,1,77,2018-12-31
G,"Gordon HaywardBosSF, SG",@SA,L 111-120,22,4,5,1,0,0,1.91,84.4,-1.1,1,77,2018-12-31
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,77,2018-12-31
F,John CollinsAtlPF,@Ind,L 108-116,37,16,4,0,0,22,3.81,95.9,-1.3,1,77,2018-12-31
F,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,77,2018-12-31
UTIL,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,77,2018-12-31
UTIL,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,77,2018-12-31
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,77,2018-12-31
Bench,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,77,2018-12-31
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,77,2018-12-31
Bench,DeMarcus CousinsGSC,@Phx,W 132-109,,,,,,,8.77,90.4,-3.7,1,77,2018-12-31
C,Deandre AytonOPhxC,GS,L 109-132,35,10,1,0,0,25,-2.35,84.9,-7.1,2,77,2018-12-31
G,Kemba WalkerChaPG,Orl,W 125-100,27,3,7,0,0,24,7.08,99.9,0.0,2,77,2018-12-31
G,"Devin BookerOPhxSG, PG",GS,L 109-132,33,2,6,1,0,20,1.12,84.7,-14.3,2,77,2018-12-31
G,"Luka DoncicDalSG, PF",@OKC,L 102-122,23,6,3,1,0,17,0.92,98.5,-0.2,2,77,2018-12-31
F,"Kevin DurantGSSF, PF",@Phx,W 132-109,30,2,4,0,0,25,7.33,99.9,0.0,2,77,2018-12-31
F,Paul GeorgeDTDOKCSF,Dal,W 122-102,33,4,1,4,0,22,8.72,99.8,-0.1,2,77,2018-12-31
F,Robert CovingtonOMinSF,@NO,L 114-123,38,2,3,4,1,16,,25.4,-1.4,2,77,2018-12-31
UTIL,Stephen CurryGSPG,@Phx,W 132-109,32,9,4,1,0,34,8.07,99.8,-0.1,2,77,2018-12-31
