pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
Bench,Paul GeorgeDTDOKCSF,@Min,L 120-131,38,5,2,1,0,25,8.72,99.8,-0.1,2,141,2019-03-05
Bench,Mitchell RobinsonNYC,,,,,,,,,10.35,45.8,+8.7,2,141,2019-03-05
Bench,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,2,141,2019-03-05
C,Karl-Anthony TownsMinC,OKC,W 131-120,30,14,1,2,0,41,5.61,99.8,-0.1,3,141,2019-03-05
G,Russell WestbrookOKCPG,@Min,L 120-131,38,13,6,0,0,38,15.16,99.9,0.0,3,141,2019-03-05
G,Chris PaulHouPG,@Tor,W 107-95,31,6,10,2,1,5,7.78,97.8,-1.2,3,141,2019-03-05
G,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,141,2019-03-05
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,141,2019-03-05
F,Aaron GordonOrlPF,@Phi,L 106-114,39,9,3,0,0,24,5.90,95.8,+0.1,3,141,2019-03-05
F,"Draymond GreenDTDGSPF, C",Bos,L 95-128,25,6,5,1,1,5,10.19,95.3,-1.2,3,141,2019-03-05
UTIL,Mike ConleyOMemPG,Por,W 120-111,35,4,4,1,0,40,-2.26,87.3,-9.2,3,141,2019-03-05
UTIL,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,141,2019-03-05
UTIL,Al HorfordDTDBosC,@GS,W 128-95,22,4,4,1,0,5,3.25,89.6,-3.4,3,141,2019-03-05
Bench,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,141,2019-03-05
Bench,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,141,2019-03-05
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,141,2019-03-05
C,Empty,,,,,,,,,,,,4,141,2019-03-05
G,"James HardenHouSG, PG",@Tor,W 107-95,37,1,3,3,0,35,9.59,99.8,-0.1,4,141,2019-03-05
G,Kyle LowryTorPG,Hou,L 95-107,42,6,6,0,0,8,4.23,97.1,-1.6,4,141,2019-03-05
G,Klay ThompsonGSSG,Bos,L 95-128,,,,,,,1.34,97.9,-1.5,4,141,2019-03-05
F,"Jayson TatumBosSF, PF",@GS,W 128-95,27,5,1,3,2,17,1.38,93.8,-4.2,4,141,2019-03-05
F,"Domantas SabonisIndPF, C",Chi,W 105-96,,,,,,,3.36,91.8,-1.5,4,141,2019-03-05
F,"Justise WinslowMiaSF, PG",,,,,,,,,1.09,24.4,+2.4,4,141,2019-03-05
UTIL,Joel EmbiidDTDPhiC,Orl,W 114-106,,,,,,,3.83,99.7,0.0,4,141,2019-03-05
UTIL,Steven AdamsFAC,,,36,11,2,1,3,13,6.44,95.7,+0.3,4,141,2019-03-05
UTIL,Jusuf NurkicOPorC,@Mem,L 111-120,31,10,9,1,2,6,,65.9,-1.1,4,141,2019-03-05
Bench,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,141,2019-03-05
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,4,141,2019-03-05
Bench,Rajon RondoLALPG,,,,,,,,,6.19,45.0,-13.6,4,141,2019-03-05
Bench,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,4,141,2019-03-05
C,Marc GasolTorC,Hou,L 95-107,18,1,0,0,0,8,3.00,94.0,-1.5,5,141,2019-03-05
G,Damian LillardPorPG,@Mem,L 111-120,37,2,8,0,0,24,7.24,99.8,-0.1,5,141,2019-03-05
G,Kyrie IrvingBosPG,@GS,W 128-95,30,5,11,2,0,19,2.31,96.0,-3.5,5,141,2019-03-05
G,Zach LaVineOChiSG,@Ind,L 96-105,37,2,3,0,0,27,,80.6,-4.6,5,141,2019-03-05
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,141,2019-03-05
F,"Mikal BridgesPhxSF, SG",,,,,,,,,2.53,5.0,-1.3,5,141,2019-03-05
F,Empty,,,,,,,,,,,,5,141,2019-03-05
UTIL,Kawhi LeonardTorSF,Hou,L 95-107,36,6,1,1,0,26,1.20,98.8,-0.6,5,141,2019-03-05
UTIL,"Serge IbakaTorPF, C",Hou,L 95-107,30,15,2,0,5,10,3.34,85.3,-3.2,5,141,2019-03-05
UTIL,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,5,141,2019-03-05
Bench,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,141,2019-03-05
Bench,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,141,2019-03-05
Bench,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,141,2019-03-05
Bench,"Kevin LoveClePF, C",,,,,,,,,-3.61,82.2,-9.3,5,141,2019-03-05
C,Enes KanterPorC,@Mem,L 111-120,17,3,0,0,0,11,6.60,92.0,+2.7,6,141,2019-03-05
G,"Jimmy ButlerPhiSG, SF",Orl,W 114-106,34,2,4,3,0,14,-0.19,97.7,-1.7,6,141,2019-03-05
G,CJ McCollumPorSG,@Mem,L 111-120,35,2,2,0,1,27,-3.19,89.1,+4.0,6,141,2019-03-05
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,141,2019-03-05
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,141,2019-03-05
F,"Ben SimmonsDTDPhiPG, SF",Orl,W 114-106,40,13,8,2,1,16,8.18,98.4,-1.4,6,141,2019-03-05
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,141,2019-03-05
UTIL,DeAndre JordanNYC,,,,,,,,,-4.50,86.6,-3.8,6,141,2019-03-05
UTIL,"Andrew WigginsMinSF, SG",OKC,W 131-120,33,6,3,1,1,18,5.65,92.1,+1.6,6,141,2019-03-05
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,141,2019-03-05
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,141,2019-03-05
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,141,2019-03-05
Bench,"Tobias HarrisPhiPF, SF",Orl,W 114-106,34,12,5,2,1,21,2.47,97.4,-2.0,6,141,2019-03-05
