pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
F,"LaMarcus AldridgeSAPF, C",GS,W 104-92,40,18,3,0,2,24,6.85,99.7,-0.1,3,34,2018-11-18
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,34,2018-11-18
F,Aaron GordonOrlPF,NY,W 131-117,29,1,2,1,0,31,5.90,95.8,+0.1,3,34,2018-11-18
UTIL,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,34,2018-11-18
UTIL,Mike ConleyOMemPG,@Min,W 100-87,35,1,8,0,0,18,-2.26,87.3,-9.2,3,34,2018-11-18
UTIL,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,3,34,2018-11-18
Bench,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,34,2018-11-18
Bench,"Kyle KuzmaOLALPF, SF",@Mia,W 113-97,21,1,1,1,0,15,-3.39,84.4,-7.3,3,34,2018-11-18
Bench,"Draymond GreenDTDGSPF, C",@SA,L 92-104,,,,,,,10.19,95.3,-1.2,3,34,2018-11-18
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,34,2018-11-18
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,34,2018-11-18
G,Victor OladipoOIndSG,,,,,,,,,,53.3,+2.0,4,34,2018-11-18
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,34,2018-11-18
F,"DeMar DeRozanSASG, SF",GS,W 104-92,40,6,9,0,0,20,5.87,99.7,-0.1,4,34,2018-11-18
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,34,2018-11-18
F,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,4,34,2018-11-18
UTIL,Jusuf NurkicOPorC,@Wsh,W 119-109,31,14,8,0,1,13,,65.9,-1.1,4,34,2018-11-18
UTIL,"Derrick RoseOMinPG, SG",Mem,L 87-100,30,3,3,1,0,18,,49.3,-1.7,4,34,2018-11-18
UTIL,Jeff TeagueOMinPG,Mem,L 87-100,29,4,4,1,0,2,,56.1,-0.5,4,34,2018-11-18
Bench,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,34,2018-11-18
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,34,2018-11-18
Bench,"Josh RichardsonOMiaSF, SG",LAL,L 97-113,25,6,3,1,1,17,-4.30,65.7,-4.6,4,34,2018-11-18
C,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,34,2018-11-18
G,Damian LillardPorPG,@Wsh,W 119-109,38,6,5,1,0,40,7.24,99.8,-0.1,5,34,2018-11-18
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,34,2018-11-18
G,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,34,2018-11-18
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,34,2018-11-18
F,Kawhi LeonardSASF,GS,W 104-92,,,,,,,1.20,98.8,-0.6,5,34,2018-11-18
F,"Joe InglesUtahSF, SG",,,,,,,,,5.45,85.1,+4.0,5,34,2018-11-18
UTIL,Hassan WhitesideMiaC,LAL,L 97-113,27,7,2,1,3,6,4.61,91.6,+1.7,5,34,2018-11-18
UTIL,Goran DragicMiaPG,LAL,L 97-113,,,,,,,7.23,76.8,+2.4,5,34,2018-11-18
UTIL,Marc GasolTorC,,,36,13,3,2,3,26,3.00,94.0,-1.5,5,34,2018-11-18
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,34,2018-11-18
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,34,2018-11-18
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,5,34,2018-11-18
C,Enes KanterPorC,@Wsh,W 119-109,38,19,3,0,1,21,6.60,92.0,+2.7,6,34,2018-11-18
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,34,2018-11-18
G,CJ McCollumPorSG,@Wsh,W 119-109,39,7,0,0,0,25,-3.19,89.1,+4.0,6,34,2018-11-18
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,34,2018-11-18
F,"LeBron JamesOLALSF, PF",@Mia,W 113-97,38,8,3,2,1,51,-3.82,85.5,-2.8,6,34,2018-11-18
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,34,2018-11-18
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,34,2018-11-18
UTIL,DeAndre JordanNYC,@Orl,L 117-131,,,,,,,-4.50,86.6,-3.8,6,34,2018-11-18
UTIL,"Andrew WigginsMinSF, SG",Mem,L 87-100,33,2,4,0,0,14,5.65,92.1,+1.6,6,34,2018-11-18
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,34,2018-11-18
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,34,2018-11-18
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,34,2018-11-18
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,34,2018-11-18
