pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,171,2019-04-04
G,Empty,,,,,,,,,,,,1,171,2019-04-04
G,Empty,,,,,,,,,,,,1,171,2019-04-04
G,Empty,,,,,,,,,,,,1,171,2019-04-04
F,"Giannis AntetokounmpoMilPF, SF",@Phi,W 128-122,35,13,6,0,5,45,4.84,99.8,-0.1,1,171,2019-04-04
F,Empty,,,,,,,,,,,,1,171,2019-04-04
F,Empty,,,,,,,,,,,,1,171,2019-04-04
UTIL,Empty,,,,,,,,,,,,1,171,2019-04-04
UTIL,Empty,,,,,,,,,,,,1,171,2019-04-04
UTIL,Empty,,,,,,,,,,,,1,171,2019-04-04
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,171,2019-04-04
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,171,2019-04-04
Bench,De'Aaron FoxSacPG,Cle,W 117-104,34,3,10,2,0,16,8.07,97.3,-1.0,1,171,2019-04-04
Bench,DeMarcus CousinsNOC,,,24,10,1,2,0,21,8.77,90.4,-3.7,1,171,2019-04-04
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,171,2019-04-04
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,171,2019-04-04
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,171,2019-04-04
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,171,2019-04-04
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,171,2019-04-04
Bench,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,171,2019-04-04
Bench,"Derrick FavorsUtahPF, C",,,,,,,,,-2.56,71.6,-4.8,1,171,2019-04-04
Bench,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,1,171,2019-04-04
C,Empty,,,,,,,,,,,,2,171,2019-04-04
G,Empty,,,,,,,,,,,,2,171,2019-04-04
G,Empty,,,,,,,,,,,,2,171,2019-04-04
G,Empty,,,,,,,,,,,,2,171,2019-04-04
F,Empty,,,,,,,,,,,,2,171,2019-04-04
F,Empty,,,,,,,,,,,,2,171,2019-04-04
F,Empty,,,,,,,,,,,,2,171,2019-04-04
UTIL,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,171,2019-04-04
UTIL,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,171,2019-04-04
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,171,2019-04-04
Bench,"Kevin DurantGSSF, PF",@LAL,W 108-90,29,6,8,0,0,15,7.33,99.9,0.0,2,171,2019-04-04
Bench,Stephen CurryGSPG,@LAL,W 108-90,29,10,7,1,0,7,8.07,99.8,-0.1,2,171,2019-04-04
Bench,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,171,2019-04-04
Bench,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,171,2019-04-04
Bench,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,171,2019-04-04
Bench,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,2,171,2019-04-04
Bench,Mitchell RobinsonNYC,,,,,,,,,10.35,45.8,+8.7,2,171,2019-04-04
Bench,Paul MillsapDenPF,,,,,,,,,2.58,88.4,-2.0,2,171,2019-04-04
Bench,"Thaddeus YoungIndPF, SF",,,,,,,,,2.59,69.4,-3.6,2,171,2019-04-04
Bench,JaVale McGeeLALC,GS,L 90-108,21,13,1,0,3,8,7.27,70.8,-6.5,2,171,2019-04-04
C,Empty,,,,,,,,,,,,3,171,2019-04-04
G,Empty,,,,,,,,,,,,3,171,2019-04-04
G,Empty,,,,,,,,,,,,3,171,2019-04-04
G,Empty,,,,,,,,,,,,3,171,2019-04-04
F,Empty,,,,,,,,,,,,3,171,2019-04-04
F,Empty,,,,,,,,,,,,3,171,2019-04-04
F,Empty,,,,,,,,,,,,3,171,2019-04-04
UTIL,Empty,,,,,,,,,,,,3,171,2019-04-04
UTIL,Empty,,,,,,,,,,,,3,171,2019-04-04
UTIL,Empty,,,,,,,,,,,,3,171,2019-04-04
Bench,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,171,2019-04-04
Bench,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,171,2019-04-04
Bench,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,171,2019-04-04
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,171,2019-04-04
Bench,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,171,2019-04-04
Bench,"Khris MiddletonMilSF, SG",@Phi,W 128-122,25,3,4,2,0,22,1.81,98.9,+0.5,3,171,2019-04-04
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,171,2019-04-04
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,171,2019-04-04
Bench,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,171,2019-04-04
Bench,"Draymond GreenDTDGSPF, C",@LAL,W 108-90,29,4,6,1,2,12,10.19,95.3,-1.2,3,171,2019-04-04
Bench,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,171,2019-04-04
Bench,Buddy HieldSacSG,Cle,W 117-104,29,2,2,3,1,23,4.12,95.9,-0.5,3,171,2019-04-04
Bench,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,3,171,2019-04-04
C,Empty,,,,,,,,,,,,4,171,2019-04-04
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,171,2019-04-04
G,Klay ThompsonGSSG,@LAL,W 108-90,29,4,3,0,1,11,1.34,97.9,-1.5,4,171,2019-04-04
G,Empty,,,,,,,,,,,,4,171,2019-04-04
F,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,171,2019-04-04
F,"Domantas SabonisIndPF, C",,,,,,,,,3.36,91.8,-1.5,4,171,2019-04-04
F,"Danilo GallinariLACSF, PF",,,,,,,,,2.41,92.5,-3.1,4,171,2019-04-04
UTIL,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,171,2019-04-04
UTIL,Joel EmbiidDTDPhiC,Mil,L 122-128,37,13,13,2,3,34,3.83,99.7,0.0,4,171,2019-04-04
UTIL,Empty,,,,,,,,,,,,4,171,2019-04-04
Bench,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,171,2019-04-04
Bench,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,171,2019-04-04
Bench,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,4,171,2019-04-04
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,4,171,2019-04-04
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,4,171,2019-04-04
Bench,Jonas ValanciunasOMemC,,,,,,,,,1.22,71.4,-4.9,4,171,2019-04-04
C,Marc GasolTorC,,,,,,,,,3.00,94.0,-1.5,5,171,2019-04-04
G,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,171,2019-04-04
G,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,171,2019-04-04
G,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,5,171,2019-04-04
F,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,171,2019-04-04
F,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,171,2019-04-04
F,"Kevin LoveClePF, C",@Sac,L 104-117,,,,,,,-3.61,82.2,-9.3,5,171,2019-04-04
UTIL,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,171,2019-04-04
UTIL,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,171,2019-04-04
UTIL,Brook LopezMilC,@Phi,W 128-122,31,7,2,1,1,9,4.02,64.2,-4.3,5,171,2019-04-04
Bench,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,171,2019-04-04
Bench,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,5,171,2019-04-04
Bench,"Mikal BridgesPhxSF, SG",,,,,,,,,2.53,5.0,-1.3,5,171,2019-04-04
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,171,2019-04-04
G,"Jimmy ButlerPhiSG, SF",Mil,L 122-128,,,,,,,-0.19,97.7,-1.7,6,171,2019-04-04
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,171,2019-04-04
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,171,2019-04-04
F,"LeBron JamesOMiaSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,171,2019-04-04
F,"Ben SimmonsDTDPhiPG, SF",Mil,L 122-128,36,4,13,0,1,6,8.18,98.4,-1.4,6,171,2019-04-04
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,171,2019-04-04
UTIL,DeAndre JordanLACC,,,,,,,,,-4.50,86.6,-3.8,6,171,2019-04-04
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,171,2019-04-04
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,171,2019-04-04
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,171,2019-04-04
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,171,2019-04-04
Bench,"Tobias HarrisPhiPF, SF",Mil,L 122-128,30,9,3,0,1,13,2.47,97.4,-2.0,6,171,2019-04-04
