pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Nikola VucevicOrlC,Ind,W 107-100,35,10,5,0,0,17,4.36,97.8,-1.4,1,108,2019-01-31
G,Eric BledsoeMilPG,@Tor,W 105-92,31,8,6,4,0,14,3.63,96.5,0.0,1,108,2019-01-31
G,"D'Angelo RussellBknPG, SG",@SA,L 114-117,33,5,9,1,1,25,6.30,98.6,+0.2,1,108,2019-01-31
G,Darren CollisonIndPG,@Orl,L 100-107,32,4,10,1,0,16,0.46,57.0,-2.8,1,108,2019-01-31
F,"Giannis AntetokounmpoMilPF, SF",@Tor,W 105-92,28,9,5,4,2,19,4.84,99.8,-0.1,1,108,2019-01-31
F,Empty,,,,,,,,,,,,1,108,2019-01-31
F,Empty,,,,,,,,,,,,1,108,2019-01-31
UTIL,DeMarcus CousinsGSC,Phi,L 104-113,25,6,6,3,1,7,8.77,90.4,-3.7,1,108,2019-01-31
UTIL,Empty,,,,,,,,,,,,1,108,2019-01-31
UTIL,Empty,,,,,,,,,,,,1,108,2019-01-31
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,108,2019-01-31
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,108,2019-01-31
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,108,2019-01-31
Bench,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,1,108,2019-01-31
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,108,2019-01-31
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,108,2019-01-31
Bench,"Kenneth FariedHouPF, C",,,,,,,,,-1.76,12.5,-1.7,1,108,2019-01-31
C,Andre DrummondDetC,Dal,W 93-89,37,20,0,1,1,24,18.90,99.7,0.0,2,108,2019-01-31
G,Stephen CurryGSPG,Phi,L 104-113,38,4,6,1,0,41,8.07,99.8,-0.1,2,108,2019-01-31
G,Klay ThompsonGSSG,Phi,L 104-113,,,,,,,1.34,97.9,-1.5,2,108,2019-01-31
G,"Luka DoncicDalSG, PF",@Det,L 89-93,,,,,,,0.92,98.5,-0.2,2,108,2019-01-31
F,"Kevin DurantGSSF, PF",Phi,L 104-113,38,4,4,2,0,25,7.33,99.9,0.0,2,108,2019-01-31
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,108,2019-01-31
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,108,2019-01-31
UTIL,Myles TurnerIndC,@Orl,L 100-107,35,7,1,1,0,27,6.53,88.1,-3.3,2,108,2019-01-31
UTIL,Jahlil OkaforNOC,,,,,,,,,2.22,5.9,-0.3,2,108,2019-01-31
UTIL,Patrick BeverleyLACPG,LAL,L 120-123,37,8,4,2,1,17,-2.67,15.8,-4.5,2,108,2019-01-31
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,108,2019-01-31
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,108,2019-01-31
Bench,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,2,108,2019-01-31
C,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,108,2019-01-31
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,108,2019-01-31
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,108,2019-01-31
G,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,108,2019-01-31
F,"LaMarcus AldridgeSAPF, C",Bkn,W 117-114,38,13,2,0,0,20,6.85,99.7,-0.1,3,108,2019-01-31
F,"Khris MiddletonMilSF, SG",@Tor,W 105-92,35,6,4,2,0,18,1.81,98.9,+0.5,3,108,2019-01-31
F,"Draymond GreenDTDGSPF, C",Phi,L 104-113,35,8,10,4,3,4,10.19,95.3,-1.2,3,108,2019-01-31
UTIL,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,108,2019-01-31
UTIL,Aaron GordonOrlPF,Ind,W 107-100,33,3,1,0,0,10,5.90,95.8,+0.1,3,108,2019-01-31
UTIL,Brook LopezMilC,@Tor,W 105-92,33,6,0,0,3,11,4.02,64.2,-4.3,3,108,2019-01-31
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,108,2019-01-31
Bench,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,108,2019-01-31
Bench,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,108,2019-01-31
C,Joel EmbiidDTDPhiC,@GS,W 113-104,34,20,5,2,0,26,3.83,99.7,0.0,4,108,2019-01-31
G,Lou WilliamsLACSG,LAL,L 120-123,38,3,6,3,0,24,2.44,95.9,-0.9,4,108,2019-01-31
G,"Brandon IngramOLALSF, SG",@LAC,W 123-120,44,4,4,0,0,19,,65.5,+0.7,4,108,2019-01-31
G,Rajon RondoLALPG,@LAC,W 123-120,36,13,7,1,0,14,6.19,45.0,-13.6,4,108,2019-01-31
F,"DeMar DeRozanSASG, SF",Bkn,W 117-114,36,10,4,0,0,15,5.87,99.7,-0.1,4,108,2019-01-31
