pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@NO,W 105-99,37,13,10,3,2,20,10.34,99.9,0.0,1,107,2019-01-30
G,De'Aaron FoxSacPG,Atl,W 135-113,22,4,7,0,1,9,8.07,97.3,-1.0,1,107,2019-01-30
G,Kris DunnOChiPG,@Mia,W 105-89,34,5,8,2,0,14,-5.20,50.8,-1.1,1,107,2019-01-30
G,Darren CollisonIndPG,@Wsh,L 89-107,25,2,2,1,0,3,0.46,57.0,-2.8,1,107,2019-01-30
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,107,2019-01-30
F,Empty,,,,,,,,,,,,1,107,2019-01-30
F,Empty,,,,,,,,,,,,1,107,2019-01-30
UTIL,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,107,2019-01-30
UTIL,Empty,,,,,,,,,,,,1,107,2019-01-30
UTIL,Empty,,,,,,,,,,,,1,107,2019-01-30
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,107,2019-01-30
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,107,2019-01-30
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,107,2019-01-30
Bench,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,1,107,2019-01-30
Bench,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,1,107,2019-01-30
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,107,2019-01-30
Bench,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,107,2019-01-30
C,Jahlil OkaforNOC,Den,L 99-105,31,8,0,1,1,14,2.22,5.9,-0.3,2,107,2019-01-30
G,Kemba WalkerChaPG,@Bos,L 94-126,27,1,2,1,1,21,7.08,99.9,0.0,2,107,2019-01-30
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,107,2019-01-30
G,"Luka DoncicDalSG, PF",@NY,W 114-90,29,8,5,0,0,16,0.92,98.5,-0.2,2,107,2019-01-30
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,107,2019-01-30
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,107,2019-01-30
F,Lauri MarkkanenChiPF,@Mia,W 105-89,34,13,4,0,0,14,,69.4,-1.4,2,107,2019-01-30
UTIL,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,107,2019-01-30
UTIL,Myles TurnerIndC,@Wsh,L 89-107,27,6,3,1,0,9,6.53,88.1,-3.3,2,107,2019-01-30
UTIL,Al HorfordDTDBosC,Cha,W 126-94,24,7,5,2,2,14,3.25,89.6,-3.4,2,107,2019-01-30
Bench,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,107,2019-01-30
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,107,2019-01-30
Bench,Patrick BeverleyLACPG,,,,,,,,,-2.67,15.8,-4.5,2,107,2019-01-30
C,Rudy GobertDTDUtahC,@Por,L 105-132,27,9,2,0,2,15,11.36,97.7,-1.2,3,107,2019-01-30
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,107,2019-01-30
G,Bradley BealWshSG,Ind,W 107-89,31,6,6,1,0,25,4.70,98.1,-1.7,3,107,2019-01-30
G,Mike ConleyOMemPG,@Min,L 97-99,42,5,8,2,0,26,-2.26,87.3,-9.2,3,107,2019-01-30
F,"LaMarcus AldridgeSAPF, C",,,,,,,,,6.85,99.7,-0.1,3,107,2019-01-30
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,107,2019-01-30
F,"Josh RichardsonOMiaSF, SG",Chi,L 89-105,38,3,2,1,1,12,-4.30,65.7,-4.6,3,107,2019-01-30
UTIL,Karl-Anthony TownsMinC,Mem,W 99-97,26,10,2,0,0,16,5.61,99.8,-0.1,3,107,2019-01-30
UTIL,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,107,2019-01-30
UTIL,Buddy HieldSacSG,Atl,W 135-113,25,3,3,1,1,18,4.12,95.9,-0.5,3,107,2019-01-30
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,107,2019-01-30
Bench,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,107,2019-01-30
Bench,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,3,107,2019-01-30
C,Jusuf NurkicOPorC,Utah,W 132-105,,,,,,,,65.9,-1.1,4,107,2019-01-30
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,107,2019-01-30
G,"Brandon IngramOLALSF, SG",,,,,,,,,,65.5,+0.7,4,107,2019-01-30
G,Rajon RondoLALPG,,,,,,,,,6.19,45.0,-13.6,4,107,2019-01-30
F,"Jayson TatumBosSF, PF",Cha,W 126-94,27,5,1,0,1,20,1.38,93.8,-4.2,4,107,2019-01-30
F,"Domantas SabonisIndPF, C",@Wsh,L 89-107,23,8,3,1,0,10,3.36,91.8,-1.5,4,107,2019-01-30
F,"Justise WinslowMiaSF, PG",Chi,L 89-105,35,6,5,2,0,14,1.09,24.4,+2.4,4,107,2019-01-30
UTIL,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,107,2019-01-30
UTIL,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,107,2019-01-30
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,107,2019-01-30
Bench,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,107,2019-01-30
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,107,2019-01-30
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,4,107,2019-01-30
C,Hassan WhitesideMiaC,Chi,L 89-105,15,9,0,0,1,8,4.61,91.6,+1.7,5,107,2019-01-30
G,"Donovan MitchellDTDUtahSG, PG",@Por,L 105-132,27,4,2,1,0,22,6.01,98.5,-0.5,5,107,2019-01-30
G,Trae YoungAtlPG,@Sac,L 113-135,29,1,8,1,0,23,6.33,97.0,-0.6,5,107,2019-01-30
G,Zach LaVineOChiSG,@Mia,W 105-89,,,,,,,,80.6,-4.6,5,107,2019-01-30
F,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,5,107,2019-01-30
F,Harrison BarnesSacPF,Atl,W 135-113,29,4,2,0,0,19,0.36,84.9,-0.7,5,107,2019-01-30
F,John CollinsAtlPF,@Sac,L 113-135,25,7,1,0,1,14,3.81,95.9,-1.3,5,107,2019-01-30
UTIL,Damian LillardPorPG,Utah,W 132-105,37,8,11,2,0,36,7.24,99.8,-0.1,5,107,2019-01-30
UTIL,Marc GasolTorC,,,43,7,4,0,0,19,3.00,94.0,-1.5,5,107,2019-01-30
UTIL,Willie Cauley-SteinSacC,Atl,W 135-113,20,5,3,0,0,9,2.06,87.7,-1.8,5,107,2019-01-30
Bench,"Anthony DavisONOPF, C",Den,L 99-105,,,,,,,-5.20,91.0,-6.3,5,107,2019-01-30
Bench,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,107,2019-01-30
Bench,Kyrie IrvingBosPG,Cha,W 126-94,,,,,,,2.31,96.0,-3.5,5,107,2019-01-30
C,Enes KanterPorC,Utah,W 132-105,9,2,1,0,0,5,6.60,92.0,+2.7,6,107,2019-01-30
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,107,2019-01-30
G,CJ McCollumPorSG,Utah,W 132-105,30,3,1,2,1,30,-3.19,89.1,+4.0,6,107,2019-01-30
G,"Jamal MurrayDenPG, SG",@NO,W 105-99,,,,,,,7.01,95.6,-0.1,6,107,2019-01-30
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,107,2019-01-30
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,107,2019-01-30
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,107,2019-01-30
UTIL,DeAndre JordanNYC,Dal,L 90-114,26,9,1,0,0,6,-4.50,86.6,-3.8,6,107,2019-01-30
UTIL,"Andrew WigginsMinSF, SG",Mem,W 99-97,41,5,4,1,1,12,5.65,92.1,+1.6,6,107,2019-01-30
UTIL,"Nicolas BatumChaSG, SF",@Bos,L 94-126,27,2,4,2,0,13,-2.03,64.4,+0.4,6,107,2019-01-30
Bench,"Jrue HolidayONOPG, SG",Den,L 99-105,36,6,6,1,0,22,,75.9,-1.0,6,107,2019-01-30
Bench,"Julius RandleNOPF, C",Den,L 99-105,,,,,,,1.38,95.3,-3.6,6,107,2019-01-30
Bench,"Tobias HarrisPhiPF, SF",,,,,,,,,2.47,97.4,-2.0,6,107,2019-01-30
