pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,DeMarcus CousinsGSC,@Bos,W 115-111,23,8,3,3,1,15,8.77,90.4,-3.7,1,103,2019-01-26
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,103,2019-01-26
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,103,2019-01-26
G,Darren CollisonIndPG,@Mem,L 103-106,32,2,9,1,0,18,0.46,57.0,-2.8,1,103,2019-01-26
F,"Nikola JokicDenC, PF",Phi,W 126-110,34,18,10,1,0,32,10.34,99.9,0.0,1,103,2019-01-26
F,John CollinsAtlPF,@Por,L 111-120,29,6,1,0,0,21,3.81,95.9,-1.3,1,103,2019-01-26
F,Empty,,,,,,,,,,,,1,103,2019-01-26
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,103,2019-01-26
UTIL,Empty,,,,,,,,,,,,1,103,2019-01-26
UTIL,Empty,,,,,,,,,,,,1,103,2019-01-26
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,103,2019-01-26
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,103,2019-01-26
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,103,2019-01-26
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,103,2019-01-26
Bench,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,1,103,2019-01-26
Bench,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,1,103,2019-01-26
C,Myles TurnerIndC,@Mem,L 103-106,28,3,3,1,2,14,6.53,88.1,-3.3,2,103,2019-01-26
G,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,103,2019-01-26
G,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,103,2019-01-26
G,Klay ThompsonGSSG,@Bos,W 115-111,35,3,2,0,0,21,1.34,97.9,-1.5,2,103,2019-01-26
F,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,103,2019-01-26
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,103,2019-01-26
F,"Jaren Jackson Jr.OMemPF, C",Ind,W 106-103,31,6,2,1,0,20,,38.3,-0.9,2,103,2019-01-26
UTIL,"Kevin DurantGSSF, PF",@Bos,W 115-111,39,9,3,0,2,33,7.33,99.9,0.0,2,103,2019-01-26
UTIL,Stephen CurryGSPG,@Bos,W 115-111,38,3,3,0,0,24,8.07,99.8,-0.1,2,103,2019-01-26
UTIL,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,103,2019-01-26
Bench,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,103,2019-01-26
Bench,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,103,2019-01-26
Bench,Robert CovingtonOMinSF,,,,,,,,,,25.4,-1.4,2,103,2019-01-26
C,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,103,2019-01-26
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,103,2019-01-26
G,Mike ConleyOMemPG,Ind,W 106-103,32,4,11,2,0,22,-2.26,87.3,-9.2,3,103,2019-01-26
G,Buddy HieldSacSG,,,,,,,,,4.12,95.9,-0.5,3,103,2019-01-26
F,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,103,2019-01-26
F,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,103,2019-01-26
F,"Draymond GreenDTDGSPF, C",@Bos,W 115-111,34,11,8,3,1,5,10.19,95.3,-1.2,3,103,2019-01-26
UTIL,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,103,2019-01-26
UTIL,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,103,2019-01-26
UTIL,"LaMarcus AldridgeSAPF, C",@NO,W 126-114,29,12,2,0,0,28,6.85,99.7,-0.1,3,103,2019-01-26
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,103,2019-01-26
Bench,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,103,2019-01-26
Bench,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,3,103,2019-01-26
C,Jusuf NurkicOPorC,Atl,W 120-111,34,9,4,2,3,15,,65.9,-1.1,4,103,2019-01-26
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,103,2019-01-26
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,103,2019-01-26
G,"Justise WinslowMiaSF, PG",,,,,,,,,1.09,24.4,+2.4,4,103,2019-01-26
F,"DeMar DeRozanSASG, SF",@NO,W 126-114,,,,,,,5.87,99.7,-0.1,4,103,2019-01-26
F,"Jayson TatumBosSF, PF",GS,L 111-115,31,5,3,0,1,20,1.38,93.8,-4.2,4,103,2019-01-26
F,"Domantas SabonisIndPF, C",@Mem,L 103-106,31,8,1,1,0,11,3.36,91.8,-1.5,4,103,2019-01-26
UTIL,Joel EmbiidDTDPhiC,@Den,L 110-126,,,,,,,3.83,99.7,0.0,4,103,2019-01-26
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,103,2019-01-26
UTIL,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,4,103,2019-01-26
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,103,2019-01-26
Bench,Jeff TeagueOMinPG,,,,,,,,,,56.1,-0.5,4,103,2019-01-26
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,4,103,2019-01-26
C,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,103,2019-01-26
G,Kyrie IrvingBosPG,GS,L 111-115,40,6,10,2,0,32,2.31,96.0,-3.5,5,103,2019-01-26
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,103,2019-01-26
G,Trae YoungAtlPG,@Por,L 111-120,32,2,8,1,1,30,6.33,97.0,-0.6,5,103,2019-01-26
F,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,103,2019-01-26
F,Harrison BarnesSacPF,,,,,,,,,0.36,84.9,-0.7,5,103,2019-01-26
F,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,5,103,2019-01-26
UTIL,Damian LillardPorPG,Atl,W 120-111,,,,,,,7.24,99.8,-0.1,5,103,2019-01-26
UTIL,Marc GasolTorC,,,30,7,4,1,1,18,3.00,94.0,-1.5,5,103,2019-01-26
UTIL,Willie Cauley-SteinSacC,,,,,,,,,2.06,87.7,-1.8,5,103,2019-01-26
Bench,"Anthony DavisONOPF, C",SA,L 114-126,,,,,,,-5.20,91.0,-6.3,5,103,2019-01-26
Bench,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,5,103,2019-01-26
Bench,"Danilo GallinariLACSF, PF",,,,,,,,,2.41,92.5,-3.1,5,103,2019-01-26
