pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,142,2019-03-06
G,De'Aaron FoxSacPG,Bos,L 109-111,35,2,7,0,0,16,8.07,97.3,-1.0,1,142,2019-03-06
G,"D'Angelo RussellBknPG, SG",Cle,W 113-107,32,4,5,3,0,25,6.30,98.6,+0.2,1,142,2019-03-06
G,Empty,,,,,,,,,,,,1,142,2019-03-06
F,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,1,142,2019-03-06
F,PJ TuckerHouSF,,,,,,,,,0.81,6.4,-1.6,1,142,2019-03-06
F,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,142,2019-03-06
UTIL,"Nikola JokicDenC, PF",@LAL,W 115-99,35,17,8,3,0,12,10.34,99.9,0.0,1,142,2019-03-06
UTIL,Kris DunnOChiPG,Phi,W 108-107,26,5,4,2,1,4,-5.20,50.8,-1.1,1,142,2019-03-06
UTIL,Kelly Oubre Jr.OPhxSF,NY,W 107-96,28,4,1,2,1,18,,18.0,-2.7,1,142,2019-03-06
Bench,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,142,2019-03-06
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,142,2019-03-06
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,142,2019-03-06
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,142,2019-03-06
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,1,142,2019-03-06
C,Empty,,,,,,,,,,,,2,142,2019-03-06
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,142,2019-03-06
G,Kemba WalkerFAPG,,,37,2,7,0,0,20,7.08,99.9,0.0,2,142,2019-03-06
G,"Luka DoncicDalSG, PF",@Wsh,L 123-132,36,11,7,4,0,31,0.92,98.5,-0.2,2,142,2019-03-06
F,Lauri MarkkanenChiPF,Phi,W 108-107,30,8,1,0,0,11,,69.4,-1.4,2,142,2019-03-06
F,Pascal SiakamTorPF,,,,,,,,,1.39,91.4,-3.7,2,142,2019-03-06
F,Paul MillsapDenPF,@LAL,W 115-99,40,8,3,0,1,16,2.58,88.4,-2.0,2,142,2019-03-06
UTIL,Andre DrummondDetC,Min,W 131-114,39,15,3,1,2,31,18.90,99.7,0.0,2,142,2019-03-06
UTIL,Mitchell RobinsonNYC,@Phx,L 96-107,22,8,1,2,4,8,10.35,45.8,+8.7,2,142,2019-03-06
UTIL,Jonas ValanciunasOMemC,,,,,,,,,1.22,71.4,-4.9,2,142,2019-03-06
Bench,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,142,2019-03-06
Bench,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,142,2019-03-06
Bench,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,142,2019-03-06
Bench,"Thaddeus YoungIndPF, SF",,,,,,,,,2.59,69.4,-3.6,2,142,2019-03-06
C,Karl-Anthony TownsMinC,@Det,L 114-131,29,4,2,0,2,24,5.61,99.8,-0.1,3,142,2019-03-06
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,142,2019-03-06
G,Bradley BealWshSG,Dal,W 132-123,37,7,8,0,0,30,4.70,98.1,-1.7,3,142,2019-03-06
G,Buddy HieldSacSG,Bos,L 109-111,38,8,2,1,1,23,4.12,95.9,-0.5,3,142,2019-03-06
F,"LaMarcus AldridgeSAPF, C",@Atl,W 111-104,38,9,0,1,2,32,6.85,99.7,-0.1,3,142,2019-03-06
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,142,2019-03-06
F,"Josh RichardsonOMiaSF, SG",@Cha,W 91-84,39,1,4,0,0,13,-4.30,65.7,-4.6,3,142,2019-03-06
UTIL,Rudy GobertDTDUtahC,@NO,W 114-104,33,13,1,0,4,22,11.36,97.7,-1.2,3,142,2019-03-06
UTIL,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,142,2019-03-06
UTIL,Al HorfordDTDBosC,@Sac,W 111-109,31,11,7,1,1,21,3.25,89.6,-3.4,3,142,2019-03-06
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,142,2019-03-06
Bench,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,142,2019-03-06
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,142,2019-03-06
C,Empty,,,,,,,,,,,,4,142,2019-03-06
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,142,2019-03-06
G,Kyle LowryTorPG,,,,,,,,,4.23,97.1,-1.6,4,142,2019-03-06
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,4,142,2019-03-06
F,"Jayson TatumBosSF, PF",@Sac,W 111-109,33,3,2,1,0,24,1.38,93.8,-4.2,4,142,2019-03-06
F,"Domantas SabonisIndPF, C",,,,,,,,,3.36,91.8,-1.5,4,142,2019-03-06
F,"Justise WinslowMiaSF, PG",@Cha,W 91-84,25,6,7,1,0,9,1.09,24.4,+2.4,4,142,2019-03-06
UTIL,Joel EmbiidDTDPhiC,@Chi,L 107-108,,,,,,,3.83,99.7,0.0,4,142,2019-03-06
UTIL,"DeMar DeRozanSASG, SF",@Atl,W 111-104,35,3,7,1,0,14,5.87,99.7,-0.1,4,142,2019-03-06
UTIL,Rajon RondoLALPG,Den,L 99-115,35,7,11,2,1,4,6.19,45.0,-13.6,4,142,2019-03-06
Bench,Steven AdamsFAC,,,,,,,,,6.44,95.7,+0.3,4,142,2019-03-06
Bench,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,142,2019-03-06
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,4,142,2019-03-06
Bench,"Danilo GallinariLACSF, PF",,,,,,,,,2.41,92.5,-3.1,4,142,2019-03-06
C,Marc GasolTorC,,,,,,,,,3.00,94.0,-1.5,5,142,2019-03-06
G,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,142,2019-03-06
G,Kyrie IrvingBosPG,@Sac,W 111-109,,,,,,,2.31,96.0,-3.5,5,142,2019-03-06
G,Zach LaVineOChiSG,Phi,W 108-107,36,5,4,1,0,39,,80.6,-4.6,5,142,2019-03-06
F,"Anthony DavisONOPF, C",Utah,L 104-114,21,5,3,1,2,16,-5.20,91.0,-6.3,5,142,2019-03-06
F,"Mikal BridgesPhxSF, SG",NY,W 107-96,21,0,1,3,1,5,2.53,5.0,-1.3,5,142,2019-03-06
F,Empty,,,,,,,,,,,,5,142,2019-03-06
UTIL,Kawhi LeonardTorSF,,,,,,,,,1.20,98.8,-0.6,5,142,2019-03-06
UTIL,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,5,142,2019-03-06
UTIL,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,5,142,2019-03-06
Bench,"Donovan MitchellDTDUtahSG, PG",@NO,W 114-104,33,7,1,2,1,22,6.01,98.5,-0.5,5,142,2019-03-06
Bench,Hassan WhitesideMiaC,@Cha,W 91-84,20,15,0,0,4,18,4.61,91.6,+1.7,5,142,2019-03-06
Bench,Trae YoungAtlPG,SA,L 104-111,32,6,4,1,0,22,6.33,97.0,-0.6,5,142,2019-03-06
Bench,"Kevin LoveClePF, C",@Bkn,L 107-113,31,16,4,1,0,24,-3.61,82.2,-9.3,5,142,2019-03-06
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,142,2019-03-06
G,"Jimmy ButlerPhiSG, SF",@Chi,L 107-108,36,3,4,3,0,22,-0.19,97.7,-1.7,6,142,2019-03-06
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,142,2019-03-06
G,"Jamal MurrayDenPG, SG",@LAL,W 115-99,33,8,4,0,0,19,7.01,95.6,-0.1,6,142,2019-03-06
F,"LeBron JamesOLALSF, PF",Den,L 99-115,31,7,7,1,1,31,-3.82,85.5,-2.8,6,142,2019-03-06
F,"Ben SimmonsDTDPhiPG, SF",@Chi,L 107-108,35,11,7,4,0,18,8.18,98.4,-1.4,6,142,2019-03-06
F,Blake GriffinDTDDetPF,Min,W 131-114,30,6,7,2,0,9,0.18,97.2,-1.3,6,142,2019-03-06
UTIL,DeAndre JordanNYC,@Phx,L 96-107,25,14,0,1,2,17,-4.50,86.6,-3.8,6,142,2019-03-06
UTIL,"Andrew WigginsMinSF, SG",@Det,L 114-131,32,4,2,1,1,18,5.65,92.1,+1.6,6,142,2019-03-06
UTIL,"Nicolas BatumChaSG, SF",Mia,L 84-91,39,7,3,1,2,9,-2.03,64.4,+0.4,6,142,2019-03-06
Bench,"Jrue HolidayONOPG, SG",Utah,L 104-114,32,3,3,2,0,16,,75.9,-1.0,6,142,2019-03-06
Bench,"Julius RandleNOPF, C",Utah,L 104-114,35,6,3,0,1,23,1.38,95.3,-3.6,6,142,2019-03-06
Bench,"Tobias HarrisPhiPF, SF",@Chi,L 107-108,36,4,1,0,0,13,2.47,97.4,-2.0,6,142,2019-03-06
