pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@Tor,W 106-103,36,11,15,2,0,23,10.34,99.9,0.0,1,49,2018-12-03
G,John WallOWshPG,@NY,W 110-107,37,0,15,0,1,18,,55.3,+2.2,1,49,2018-12-03
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,49,2018-12-03
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,49,2018-12-03
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,49,2018-12-03
F,John CollinsAtlPF,GS,L 111-128,30,11,2,0,1,24,3.81,95.9,-1.3,1,49,2018-12-03
F,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,1,49,2018-12-03
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,49,2018-12-03
UTIL,"Serge IbakaTorPF, C",Den,L 103-106,31,5,2,0,1,15,3.34,85.3,-3.2,1,49,2018-12-03
UTIL,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,49,2018-12-03
Bench,"Wendell Carter Jr.OChiPF, C",,,,,,,,,-5.20,48.4,+1.0,1,49,2018-12-03
Bench,De'Aaron FoxSacPG,,,,,,,,,8.07,97.3,-1.0,1,49,2018-12-03
Bench,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,1,49,2018-12-03
C,Andre DrummondDetC,OKC,L 83-110,23,6,0,1,0,13,18.90,99.7,0.0,2,49,2018-12-03
G,Stephen CurryGSPG,@Atl,W 128-111,29,3,2,1,1,30,8.07,99.8,-0.1,2,49,2018-12-03
G,Klay ThompsonGSSG,@Atl,W 128-111,32,8,2,1,0,27,1.34,97.9,-1.5,2,49,2018-12-03
G,Gary HarrisDenSG,@Tor,W 106-103,9,1,0,0,0,3,2.16,55.4,-0.6,2,49,2018-12-03
F,"Kevin DurantGSSF, PF",@Atl,W 128-111,34,5,8,2,0,28,7.33,99.9,0.0,2,49,2018-12-03
F,Paul GeorgeDTDOKCSF,@Det,W 110-83,31,10,4,2,0,17,8.72,99.8,-0.1,2,49,2018-12-03
F,Robert CovingtonOMinSF,Hou,W 103-91,39,6,3,2,2,13,,25.4,-1.4,2,49,2018-12-03
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,49,2018-12-03
UTIL,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,49,2018-12-03
UTIL,Empty,,,,,,,,,,,,2,49,2018-12-03
Bench,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,49,2018-12-03
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,49,2018-12-03
Bench,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,49,2018-12-03
