pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,172,2019-04-05
G,Empty,,,,,,,,,,,,1,172,2019-04-05
G,Empty,,,,,,,,,,,,1,172,2019-04-05
G,Empty,,,,,,,,,,,,1,172,2019-04-05
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,172,2019-04-05
F,Empty,,,,,,,,,,,,1,172,2019-04-05
F,Empty,,,,,,,,,,,,1,172,2019-04-05
UTIL,Empty,,,,,,,,,,,,1,172,2019-04-05
UTIL,Empty,,,,,,,,,,,,1,172,2019-04-05
UTIL,Empty,,,,,,,,,,,,1,172,2019-04-05
Bench,"Nikola JokicDenC, PF",Por,W 119-110,37,13,9,2,1,22,10.34,99.9,0.0,1,172,2019-04-05
Bench,Nikola VucevicOrlC,Atl,W 149-113,30,11,4,1,0,25,4.36,97.8,-1.4,1,172,2019-04-05
Bench,De'Aaron FoxSacPG,@Utah,L 98-119,8,1,1,1,0,4,8.07,97.3,-1.0,1,172,2019-04-05
Bench,DeMarcus CousinsNOC,@Phx,L 126-133,,,,,,,8.77,90.4,-3.7,1,172,2019-04-05
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,172,2019-04-05
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,172,2019-04-05
Bench,Kelly Oubre Jr.OPhxSF,NO,W 133-126,,,,,,,,18.0,-2.7,1,172,2019-04-05
Bench,PJ TuckerHouSF,NY,W 120-96,24,3,1,2,0,11,0.81,6.4,-1.6,1,172,2019-04-05
Bench,Clint CapelaDTDHouC,NY,W 120-96,24,15,0,0,1,12,7.18,96.8,-2.1,1,172,2019-04-05
Bench,"Jonathan IsaacOrlPF, SF",Atl,W 149-113,23,6,2,1,1,18,2.45,12.7,-5.0,1,172,2019-04-05
Bench,"Derrick FavorsUtahPF, C",Sac,W 119-98,,,,,,,-2.56,71.6,-4.8,1,172,2019-04-05
Bench,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,1,172,2019-04-05
C,Empty,,,,,,,,,,,,2,172,2019-04-05
G,Empty,,,,,,,,,,,,2,172,2019-04-05
G,Empty,,,,,,,,,,,,2,172,2019-04-05
G,Empty,,,,,,,,,,,,2,172,2019-04-05
F,Empty,,,,,,,,,,,,2,172,2019-04-05
F,Empty,,,,,,,,,,,,2,172,2019-04-05
F,Empty,,,,,,,,,,,,2,172,2019-04-05
UTIL,Andre DrummondDetC,@OKC,L 110-123,27,9,0,1,5,4,18.90,99.7,0.0,2,172,2019-04-05
UTIL,Myles TurnerIndC,Bos,L 97-117,28,7,1,0,1,15,6.53,88.1,-3.3,2,172,2019-04-05
UTIL,Mitchell RobinsonNYC,@Hou,L 96-120,28,9,1,1,3,12,10.35,45.8,+8.7,2,172,2019-04-05
Bench,"Kevin DurantGSSF, PF",Cle,W 120-114,37,5,8,1,1,15,7.33,99.9,0.0,2,172,2019-04-05
Bench,Stephen CurryGSPG,Cle,W 120-114,36,6,7,0,1,40,8.07,99.8,-0.1,2,172,2019-04-05
Bench,Paul GeorgeDTDOKCSF,Det,W 123-110,36,8,4,2,0,30,8.72,99.8,-0.1,2,172,2019-04-05
Bench,Kemba WalkerChaPG,Tor,W 113-111,36,6,8,0,0,29,7.08,99.9,0.0,2,172,2019-04-05
Bench,"Luka DoncicDalSG, PF",Mem,L 112-122,,,,,,,0.92,98.5,-0.2,2,172,2019-04-05
Bench,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,172,2019-04-05
Bench,Pascal SiakamTorPF,@Cha,L 111-113,29,5,3,0,0,14,1.39,91.4,-3.7,2,172,2019-04-05
