pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,3,2018-10-18
G,John WallOWshPG,Mia,L 112-113,36,3,9,1,4,26,,55.3,+2.2,1,3,2018-10-18
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,3,2018-10-18
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,3,2018-10-18
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,3,2018-10-18
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,1,3,2018-10-18
F,"Kevin LoveClePF, C",,,,,,,,,-3.61,82.2,-9.3,1,3,2018-10-18
UTIL,Lonzo BallOLALPG,@Por,L 119-128,19,4,1,1,0,7,,63.0,+0.7,1,3,2018-10-18
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,3,2018-10-18
UTIL,Dennis Smith Jr.NYPG,,,,,,,,,-1.61,67.0,+1.2,1,3,2018-10-18
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,1,3,2018-10-18
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,3,2018-10-18
Bench,Nikola MiroticOMilPF,,,,,,,,,-5.20,57.3,-1.0,1,3,2018-10-18
C,Dwight HowardOWshC,Mia,L 112-113,,,,,,,,54.1,+1.2,2,3,2018-10-18
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,3,2018-10-18
G,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,3,2018-10-18
G,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,3,2018-10-18
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,3,2018-10-18
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,3,2018-10-18
F,"Will BartonDenSF, SG",,,,,,,,,0.75,61.6,-2.8,2,3,2018-10-18
