pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,DeMarcus CousinsGSC,Hou,L 112-118,27,14,2,3,4,13,8.77,90.4,-3.7,1,131,2019-02-23
G,Eric BledsoeMilPG,Min,W 140-128,30,5,7,2,0,16,3.63,96.5,0.0,1,131,2019-02-23
G,De'Aaron FoxSacPG,@OKC,W 119-116,34,1,9,1,3,19,8.07,97.3,-1.0,1,131,2019-02-23
G,Kris DunnOChiPG,Bos,W 126-116,25,1,5,0,0,4,-5.20,50.8,-1.1,1,131,2019-02-23
F,"Giannis AntetokounmpoMilPF, SF",Min,W 140-128,33,10,7,1,2,27,4.84,99.8,-0.1,1,131,2019-02-23
F,"Jerami GrantOKCSF, PF",Sac,L 116-119,28,8,0,0,0,8,4.03,71.8,+1.9,1,131,2019-02-23
F,Kelly Oubre Jr.OPhxSF,@Atl,L 112-120,35,3,1,2,0,14,,18.0,-2.7,1,131,2019-02-23
UTIL,"D'Angelo RussellBknPG, SG",@Cha,W 117-115,35,1,7,2,1,40,6.30,98.6,+0.2,1,131,2019-02-23
UTIL,PJ TuckerHouSF,@GS,W 118-112,37,10,0,4,2,18,0.81,6.4,-1.6,1,131,2019-02-23
UTIL,Clint CapelaDTDHouC,@GS,W 118-112,28,15,0,1,1,8,7.18,96.8,-2.1,1,131,2019-02-23
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,131,2019-02-23
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,131,2019-02-23
Bench,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,131,2019-02-23
C,Empty,,,,,,,,,,,,2,131,2019-02-23
G,Stephen CurryGSPG,Hou,L 112-118,36,9,7,1,1,25,8.07,99.8,-0.1,2,131,2019-02-23
G,Kemba WalkerChaPG,Bkn,L 115-117,40,1,3,2,0,32,7.08,99.9,0.0,2,131,2019-02-23
G,"Devin BookerOPhxSG, PG",@Atl,L 112-120,36,7,8,0,1,26,1.12,84.7,-14.3,2,131,2019-02-23
F,"Kevin DurantGSSF, PF",Hou,L 112-118,38,4,3,0,2,29,7.33,99.9,0.0,2,131,2019-02-23
F,Paul GeorgeDTDOKCSF,Sac,L 116-119,38,13,5,0,0,14,8.72,99.8,-0.1,2,131,2019-02-23
F,Lauri MarkkanenChiPF,Bos,W 126-116,37,15,2,1,0,35,,69.4,-1.4,2,131,2019-02-23
UTIL,Andre DrummondDetC,@Mia,W 119-96,31,14,0,1,4,12,18.90,99.7,0.0,2,131,2019-02-23
UTIL,Myles TurnerIndC,@Wsh,W 119-112,,,,,,,6.53,88.1,-3.3,2,131,2019-02-23
UTIL,Al HorfordDTDBosC,@Chi,L 116-126,30,2,3,0,1,19,3.25,89.6,-3.4,2,131,2019-02-23
