pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@Mem,L 87-89,26,7,4,3,0,4,10.34,99.9,0.0,1,23,2018-11-07
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,23,2018-11-07
G,Ricky RubioOUtahPG,Dal,W 117-102,37,5,12,3,0,10,-0.97,80.4,-4.9,1,23,2018-11-07
G,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,23,2018-11-07
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,23,2018-11-07
F,Nikola MiroticOMilPF,,,30,15,1,0,1,9,-5.20,57.3,-1.0,1,23,2018-11-07
F,"Wendell Carter Jr.OChiPF, C",@NO,L 98-107,29,11,0,1,3,17,-5.20,48.4,+1.0,1,23,2018-11-07
UTIL,Nikola VucevicOrlC,Det,L 96-103,34,9,4,0,1,14,4.36,97.8,-1.4,1,23,2018-11-07
UTIL,"Serge IbakaTorPF, C",@Sac,W 114-105,28,14,0,0,3,14,3.34,85.3,-3.2,1,23,2018-11-07
UTIL,JaVale McGeeLALC,Min,W 114-110,25,4,0,0,0,16,7.27,70.8,-6.5,1,23,2018-11-07
Bench,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,1,23,2018-11-07
Bench,Lonzo BallOLALPG,Min,W 114-110,21,5,6,3,0,3,,63.0,+0.7,1,23,2018-11-07
Bench,John CollinsAtlPF,NY,L 107-112,,,,,,,3.81,95.9,-1.3,1,23,2018-11-07
C,Andre DrummondDetC,@Orl,W 103-96,35,19,2,3,1,23,18.90,99.7,0.0,2,23,2018-11-07
G,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,23,2018-11-07
G,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,23,2018-11-07
G,Gary HarrisDenSG,@Mem,L 87-89,33,2,2,0,0,20,2.16,55.4,-0.6,2,23,2018-11-07
F,Paul GeorgeDTDOKCSF,@Cle,W 95-86,39,7,2,2,0,18,8.72,99.8,-0.1,2,23,2018-11-07
F,"Luka DoncicDalSG, PF",@Utah,L 102-117,35,6,2,0,0,24,0.92,98.5,-0.2,2,23,2018-11-07
F,Robert CovingtonOMinSF,@LAL,L 110-114,36,4,1,2,2,13,,25.4,-1.4,2,23,2018-11-07
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,23,2018-11-07
UTIL,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,23,2018-11-07
UTIL,Myles TurnerIndC,Phi,L 94-100,30,4,0,1,2,7,6.53,88.1,-3.3,2,23,2018-11-07
Bench,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,23,2018-11-07
Bench,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,23,2018-11-07
Bench,Dwight HowardOWshC,,,,,,,,,,54.1,+1.2,2,23,2018-11-07
C,Karl-Anthony TownsMinC,@LAL,L 110-114,39,9,1,1,3,13,5.61,99.8,-0.1,3,23,2018-11-07
G,Russell WestbrookOKCPG,@Cle,W 95-86,,,,,,,15.16,99.9,0.0,3,23,2018-11-07
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,23,2018-11-07
G,Zach LaVineOChiSG,@NO,L 98-107,38,5,4,0,1,22,,80.6,-4.6,3,23,2018-11-07
F,"LaMarcus AldridgeSAPF, C",@Mia,L 88-95,36,16,0,0,2,6,6.85,99.7,-0.1,3,23,2018-11-07
