pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@LAC,W 107-98,34,8,5,1,2,21,10.34,99.9,0.0,1,2,2018-10-17
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,2,2018-10-17
G,Ricky RubioOUtahPG,@Sac,W 123-117,22,2,4,1,0,1,-0.97,80.4,-4.9,1,2,2018-10-17
G,Eric BledsoeMilPG,@Cha,W 113-112,34,4,3,0,1,17,3.63,96.5,0.0,1,2,2018-10-17
F,"Giannis AntetokounmpoMilPF, SF",@Cha,W 113-112,35,18,8,0,1,25,4.84,99.8,-0.1,1,2,2018-10-17
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,1,2,2018-10-17
F,"Kevin LoveClePF, C",@Tor,L 104-116,34,7,2,0,0,21,-3.61,82.2,-9.3,1,2,2018-10-17
UTIL,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,1,2,2018-10-17
UTIL,Nikola VucevicOrlC,Mia,W 104-101,28,8,4,1,0,12,4.36,97.8,-1.4,1,2,2018-10-17
UTIL,Dennis Smith Jr.NYPG,Atl,W 126-107,28,2,5,3,0,13,-1.61,67.0,+1.2,1,2,2018-10-17
Bench,Lou WilliamsLACSG,Den,L 98-107,24,1,5,0,0,14,2.44,95.9,-0.9,1,2,2018-10-17
Bench,Bobby PortisWshPF,,,,,,,,,4.32,38.8,-4.5,1,2,2018-10-17
Bench,John CollinsAtlPF,@NY,L 107-126,,,,,,,3.81,95.9,-1.3,1,2,2018-10-17
C,Andre DrummondDetC,Bkn,W 103-100,32,20,2,0,1,24,18.90,99.7,0.0,2,2,2018-10-17
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,2,2018-10-17
G,Kemba WalkerChaPG,Mil,L 112-113,39,2,4,2,0,41,7.08,99.9,0.0,2,2,2018-10-17
G,"Devin BookerOPhxSG, PG",Dal,W 121-100,33,4,7,0,0,35,1.12,84.7,-14.3,2,2,2018-10-17
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,2,2018-10-17
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,2,2018-10-17
F,"Will BartonDenSF, SG",@LAC,W 107-98,35,5,2,0,2,19,0.75,61.6,-2.8,2,2,2018-10-17
UTIL,Deandre AytonOPhxC,Dal,W 121-100,36,10,6,1,1,18,-2.35,84.9,-7.1,2,2,2018-10-17
UTIL,"Luka DoncicDalSG, PF",@Phx,L 100-121,32,8,4,0,0,10,0.92,98.5,-0.2,2,2,2018-10-17
UTIL,Gary HarrisDenSG,@LAC,W 107-98,34,3,2,0,0,20,2.16,55.4,-0.6,2,2,2018-10-17
Bench,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,2,2018-10-17
Bench,Dwight HowardOWshC,,,,,,,,,,54.1,+1.2,2,2,2018-10-17
Bench,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,2,2,2018-10-17
C,Karl-Anthony TownsMinC,@SA,L 108-112,22,9,3,0,0,8,5.61,99.8,-0.1,3,2,2018-10-17
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,2,2018-10-17
G,Chris PaulHouPG,NO,L 112-131,32,5,6,2,0,19,7.78,97.8,-1.2,3,2,2018-10-17
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,2,2018-10-17
F,"LaMarcus AldridgeSAPF, C",Min,W 112-108,42,19,2,1,3,21,6.85,99.7,-0.1,3,2,2018-10-17
