pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,Empty,,,,,,,,,,,,1,160,2019-03-24
G,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,1,160,2019-03-24
G,Empty,,,,,,,,,,,,1,160,2019-03-24
G,Empty,,,,,,,,,,,,1,160,2019-03-24
F,Empty,,,,,,,,,,,,1,160,2019-03-24
F,Empty,,,,,,,,,,,,1,160,2019-03-24
F,Empty,,,,,,,,,,,,1,160,2019-03-24
UTIL,"Giannis AntetokounmpoMilPF, SF",Cle,W 127-105,32,10,7,0,4,26,4.84,99.8,-0.1,1,160,2019-03-24
UTIL,De'Aaron FoxSacPG,@LAL,L 106-111,27,6,4,6,1,9,8.07,97.3,-1.0,1,160,2019-03-24
UTIL,DeMarcus CousinsGSC,Det,W 121-114,,,,,,,8.77,90.4,-3.7,1,160,2019-03-24
Bench,"Nikola JokicDenC, PF",@Ind,L 88-124,30,11,8,1,4,19,10.34,99.9,0.0,1,160,2019-03-24
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,160,2019-03-24
Bench,"D'Angelo RussellBknPG, SG",,,,,,,,,6.30,98.6,+0.2,1,160,2019-03-24
Bench,Kelly Oubre Jr.OPhxSF,,,,,,,,,,18.0,-2.7,1,160,2019-03-24
Bench,PJ TuckerHouSF,@NO,W 113-90,26,3,0,2,0,11,0.81,6.4,-1.6,1,160,2019-03-24
Bench,Clint CapelaDTDHouC,@NO,W 113-90,24,17,1,0,0,8,7.18,96.8,-2.1,1,160,2019-03-24
Bench,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,160,2019-03-24
Bench,"Derrick FavorsUtahPF, C",,,,,,,,,-2.56,71.6,-4.8,1,160,2019-03-24
Bench,Otto Porter Jr.OChiSF,,,,,,,,,,67.8,-1.7,1,160,2019-03-24
C,Empty,,,,,,,,,,,,2,160,2019-03-24
G,Empty,,,,,,,,,,,,2,160,2019-03-24
G,Empty,,,,,,,,,,,,2,160,2019-03-24
G,Empty,,,,,,,,,,,,2,160,2019-03-24
F,Empty,,,,,,,,,,,,2,160,2019-03-24
F,Empty,,,,,,,,,,,,2,160,2019-03-24
F,Empty,,,,,,,,,,,,2,160,2019-03-24
UTIL,"Kevin DurantGSSF, PF",Det,W 121-114,35,5,11,1,0,14,7.33,99.9,0.0,2,160,2019-03-24
UTIL,Andre DrummondDetC,@GS,L 114-121,34,11,2,2,0,12,18.90,99.7,0.0,2,160,2019-03-24
UTIL,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,160,2019-03-24
Bench,Stephen CurryGSPG,Det,W 121-114,35,9,3,1,0,26,8.07,99.8,-0.1,2,160,2019-03-24
Bench,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,160,2019-03-24
Bench,Kemba WalkerChaPG,@Tor,W 115-114,35,8,13,4,0,15,7.08,99.9,0.0,2,160,2019-03-24
Bench,Myles TurnerIndC,Den,W 124-88,31,11,2,1,2,17,6.53,88.1,-3.3,2,160,2019-03-24
Bench,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,2,160,2019-03-24
Bench,Pascal SiakamTorPF,Cha,L 114-115,36,7,5,1,1,23,1.39,91.4,-3.7,2,160,2019-03-24
Bench,Mitchell RobinsonNYC,LAC,L 113-124,14,7,2,2,2,2,10.35,45.8,+8.7,2,160,2019-03-24
Bench,Paul MillsapDenPF,@Ind,L 88-124,27,5,1,1,0,6,2.58,88.4,-2.0,2,160,2019-03-24
Bench,"Thaddeus YoungIndPF, SF",Den,W 124-88,32,6,5,2,0,8,2.59,69.4,-3.6,2,160,2019-03-24
Bench,"Montrezl HarrellLACC, PF",@NY,W 124-113,28,4,1,0,1,24,3.59,89.7,-1.4,2,160,2019-03-24
C,Empty,,,,,,,,,,,,3,160,2019-03-24
G,Empty,,,,,,,,,,,,3,160,2019-03-24
G,Empty,,,,,,,,,,,,3,160,2019-03-24
G,Empty,,,,,,,,,,,,3,160,2019-03-24
F,"LaMarcus AldridgeSAPF, C",@Bos,W 115-96,37,13,6,0,1,48,6.85,99.7,-0.1,3,160,2019-03-24
F,Empty,,,,,,,,,,,,3,160,2019-03-24
F,Empty,,,,,,,,,,,,3,160,2019-03-24
UTIL,Empty,,,,,,,,,,,,3,160,2019-03-24
UTIL,Empty,,,,,,,,,,,,3,160,2019-03-24
UTIL,Empty,,,,,,,,,,,,3,160,2019-03-24
Bench,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,160,2019-03-24
Bench,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,160,2019-03-24
Bench,Chris PaulHouPG,@NO,W 113-90,27,3,13,5,0,10,7.78,97.8,-1.2,3,160,2019-03-24
Bench,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,160,2019-03-24
Bench,"Khris MiddletonMilSF, SG",Cle,W 127-105,33,5,3,2,0,17,1.81,98.9,+0.5,3,160,2019-03-24
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,160,2019-03-24
Bench,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,160,2019-03-24
Bench,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,160,2019-03-24
Bench,"Draymond GreenDTDGSPF, C",Det,W 121-114,35,5,8,0,0,14,10.19,95.3,-1.2,3,160,2019-03-24
Bench,"Josh RichardsonOMiaSF, SG",,,,,,,,,-4.30,65.7,-4.6,3,160,2019-03-24
Bench,Buddy HieldSacSG,@LAL,L 106-111,30,6,3,0,0,18,4.12,95.9,-0.5,3,160,2019-03-24
Bench,Al HorfordDTDBosC,SA,L 96-115,,,,,,,3.25,89.6,-3.4,3,160,2019-03-24
C,Empty,,,,,,,,,,,,4,160,2019-03-24
G,"James HardenHouSG, PG",@NO,W 113-90,29,3,4,1,1,28,9.59,99.8,-0.1,4,160,2019-03-24
G,Kyle LowryTorPG,Cha,L 114-115,28,2,6,1,1,7,4.23,97.1,-1.6,4,160,2019-03-24
G,Klay ThompsonGSSG,Det,W 121-114,37,2,2,0,0,24,1.34,97.9,-1.5,4,160,2019-03-24
F,"DeMar DeRozanSASG, SF",@Bos,W 115-96,36,0,11,0,2,16,5.87,99.7,-0.1,4,160,2019-03-24
F,"Jayson TatumBosSF, PF",SA,L 96-115,,,,,,,1.38,93.8,-4.2,4,160,2019-03-24
F,"Danilo GallinariLACSF, PF",@NY,W 124-113,33,8,1,0,0,26,2.41,92.5,-3.1,4,160,2019-03-24
UTIL,"Domantas SabonisIndPF, C",Den,W 124-88,23,13,4,0,0,15,3.36,91.8,-1.5,4,160,2019-03-24
UTIL,Empty,,,,,,,,,,,,4,160,2019-03-24
UTIL,Empty,,,,,,,,,,,,4,160,2019-03-24
Bench,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,160,2019-03-24
Bench,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,160,2019-03-24
Bench,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,160,2019-03-24
Bench,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,4,160,2019-03-24
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,4,160,2019-03-24
Bench,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,4,160,2019-03-24
