pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,DeMarcus CousinsGSC,@Cha,W 121-110,31,11,3,1,3,24,8.77,90.4,-3.7,1,133,2019-02-25
G,De'Aaron FoxSacPG,@Min,L 105-112,33,3,5,1,0,23,8.07,97.3,-1.0,1,133,2019-02-25
G,Kris DunnOChiPG,Mil,L 106-117,,,,,,,-5.20,50.8,-1.1,1,133,2019-02-25
G,Empty,,,,,,,,,,,,1,133,2019-02-25
F,"Giannis AntetokounmpoMilPF, SF",@Chi,W 117-106,,,,,,,4.84,99.8,-0.1,1,133,2019-02-25
F,Kelly Oubre Jr.OPhxSF,@Mia,W 124-121,26,8,1,1,0,16,,18.0,-2.7,1,133,2019-02-25
F,PJ TuckerHouSF,Atl,W 119-111,30,3,2,4,0,8,0.81,6.4,-1.6,1,133,2019-02-25
UTIL,Eric BledsoeMilPG,@Chi,W 117-106,26,5,4,0,0,8,3.63,96.5,0.0,1,133,2019-02-25
UTIL,"D'Angelo RussellBknPG, SG",SA,W 101-85,36,7,8,1,1,23,6.30,98.6,+0.2,1,133,2019-02-25
UTIL,Clint CapelaDTDHouC,Atl,W 119-111,34,8,0,0,1,12,7.18,96.8,-2.1,1,133,2019-02-25
Bench,"Nikola JokicDenC, PF",,,,,,,,,10.34,99.9,0.0,1,133,2019-02-25
Bench,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,133,2019-02-25
Bench,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,1,133,2019-02-25
Bench,"Jonathan IsaacOrlPF, SF",,,,,,,,,2.45,12.7,-5.0,1,133,2019-02-25
C,Empty,,,,,,,,,,,,2,133,2019-02-25
G,Stephen CurryGSPG,@Cha,W 121-110,35,5,6,4,0,16,8.07,99.8,-0.1,2,133,2019-02-25
G,Kemba WalkerFAPG,,,41,3,6,0,0,23,7.08,99.9,0.0,2,133,2019-02-25
G,"Devin BookerOPhxSG, PG",@Mia,W 124-121,33,4,9,0,0,20,1.12,84.7,-14.3,2,133,2019-02-25
F,"Kevin DurantGSSF, PF",@Cha,W 121-110,36,7,4,1,0,20,7.33,99.9,0.0,2,133,2019-02-25
F,"Luka DoncicDalSG, PF",@LAC,L 112-121,33,10,10,0,1,28,0.92,98.5,-0.2,2,133,2019-02-25
F,Lauri MarkkanenChiPF,Mil,L 106-117,36,12,3,1,0,26,,69.4,-1.4,2,133,2019-02-25
UTIL,Andre DrummondDetC,Ind,W 113-109,38,16,1,2,3,26,18.90,99.7,0.0,2,133,2019-02-25
UTIL,Myles TurnerIndC,@Det,L 109-113,30,5,0,1,3,7,6.53,88.1,-3.3,2,133,2019-02-25
UTIL,"Montrezl HarrellLACC, PF",Dal,W 121-112,29,5,5,0,2,32,3.59,89.7,-1.4,2,133,2019-02-25
Bench,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,133,2019-02-25
