pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",NO,W 116-111,29,9,10,0,2,12,10.34,99.9,0.0,1,14,2018-10-29
G,John WallOWshPG,,,,,,,,,,55.3,+2.2,1,14,2018-10-29
G,Ricky RubioOUtahPG,,,,,,,,,-0.97,80.4,-4.9,1,14,2018-10-29
G,Eric BledsoeMilPG,Tor,W 124-109,26,2,8,0,1,17,3.63,96.5,0.0,1,14,2018-10-29
F,"Draymond GreenDTDGSPF, C",@Chi,W 149-124,25,7,12,1,2,3,10.19,95.3,-1.2,1,14,2018-10-29
F,Nikola MiroticOMilPF,Tor,W 124-109,38,10,2,3,1,17,-5.20,57.3,-1.0,1,14,2018-10-29
F,Empty,,,,,,,,,,,,1,14,2018-10-29
UTIL,Nikola VucevicOrlC,,,,,,,,,4.36,97.8,-1.4,1,14,2018-10-29
UTIL,"Serge IbakaTorPF, C",@Mil,L 109-124,29,9,1,0,1,30,3.34,85.3,-3.2,1,14,2018-10-29
UTIL,JaVale McGeeLALC,@Min,L 120-124,31,5,0,2,3,13,7.27,70.8,-6.5,1,14,2018-10-29
Bench,"Giannis AntetokounmpoMilPF, SF",Tor,W 124-109,,,,,,,4.84,99.8,-0.1,1,14,2018-10-29
Bench,"Kevin LoveClePF, C",,,,,,,,,-3.61,82.2,-9.3,1,14,2018-10-29
Bench,Lonzo BallOLALPG,@Min,L 120-124,24,1,1,0,0,4,,63.0,+0.7,1,14,2018-10-29
Bench,John CollinsAtlPF,@Phi,L 92-113,,,,,,,3.81,95.9,-1.3,1,14,2018-10-29
C,Myles TurnerFAC,,,32,9,1,1,3,10,6.53,88.1,-3.3,2,14,2018-10-29
G,Stephen CurryGSPG,@Chi,W 149-124,25,8,5,2,0,23,8.07,99.8,-0.1,2,14,2018-10-29
G,"Luka DoncicDalSG, PF",@SA,L 108-113,40,8,4,1,1,31,0.92,98.5,-0.2,2,14,2018-10-29
G,Gary HarrisDenSG,NO,W 116-111,33,6,6,2,1,23,2.16,55.4,-0.6,2,14,2018-10-29
F,"Kevin DurantGSSF, PF",@Chi,W 149-124,28,2,7,1,1,14,7.33,99.9,0.0,2,14,2018-10-29
F,Paul GeorgeDTDOKCSF,,,,,,,,,8.72,99.8,-0.1,2,14,2018-10-29
F,Otto Porter Jr.OChiSF,GS,L 124-149,,,,,,,,67.8,-1.7,2,14,2018-10-29
UTIL,Andre DrummondDetC,,,,,,,,,18.90,99.7,0.0,2,14,2018-10-29
UTIL,Kemba WalkerChaPG,,,,,,,,,7.08,99.9,0.0,2,14,2018-10-29
UTIL,Deandre AytonOPhxC,,,,,,,,,-2.35,84.9,-7.1,2,14,2018-10-29
Bench,"Devin BookerOPhxSG, PG",,,,,,,,,1.12,84.7,-14.3,2,14,2018-10-29
Bench,Klay ThompsonGSSG,@Chi,W 149-124,27,4,0,2,0,52,1.34,97.9,-1.5,2,14,2018-10-29
Bench,Dwight HowardOWshC,,,,,,,,,,54.1,+1.2,2,14,2018-10-29
C,Karl-Anthony TownsMinC,LAL,W 124-120,32,16,6,1,4,25,5.61,99.8,-0.1,3,14,2018-10-29
G,Russell WestbrookOKCPG,,,,,,,,,15.16,99.9,0.0,3,14,2018-10-29
G,Zach LaVineOChiSG,GS,L 124-149,27,7,2,2,0,21,,80.6,-4.6,3,14,2018-10-29
G,De'Aaron FoxSacPG,@Mia,W 123-113,34,4,8,2,1,20,8.07,97.3,-1.0,3,14,2018-10-29
F,"LaMarcus AldridgeSAPF, C",Dal,W 113-108,40,6,4,1,0,20,6.85,99.7,-0.1,3,14,2018-10-29
F,"Khris MiddletonMilSF, SG",Tor,W 124-109,31,4,8,2,0,14,1.81,98.9,+0.5,3,14,2018-10-29
F,"Kyle KuzmaOLALPF, SF",@Min,L 120-124,32,6,3,0,0,19,-3.39,84.4,-7.3,3,14,2018-10-29
UTIL,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,14,2018-10-29
UTIL,Mike ConleyOMemPG,,,,,,,,,-2.26,87.3,-9.2,3,14,2018-10-29
UTIL,Aaron GordonOrlPF,,,,,,,,,5.90,95.8,+0.1,3,14,2018-10-29
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,14,2018-10-29
Bench,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,3,14,2018-10-29
Bench,Rudy GobertDTDUtahC,,,,,,,,,11.36,97.7,-1.2,3,14,2018-10-29
C,Joel EmbiidDTDPhiC,Atl,W 113-92,30,6,6,0,2,10,3.83,99.7,0.0,4,14,2018-10-29
G,Victor OladipoOIndSG,Por,L 93-103,36,9,7,1,0,21,,53.3,+2.0,4,14,2018-10-29
G,Kyle LowryTorPG,@Mil,L 109-124,34,6,15,2,1,9,4.23,97.1,-1.6,4,14,2018-10-29
G,"DeMar DeRozanSASG, SF",Dal,W 113-108,43,6,9,3,0,34,5.87,99.7,-0.1,4,14,2018-10-29
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,14,2018-10-29
F,"Tim Hardaway Jr.ODalSG, SF",@SA,L 108-113,35,5,8,1,0,25,,59.8,-0.7,4,14,2018-10-29
F,"Jerami GrantOKCSF, PF",,,,,,,,,4.03,71.8,+1.9,4,14,2018-10-29
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,14,2018-10-29
UTIL,Jarrett AllenBknC,@NY,L 96-115,20,6,3,0,2,7,2.16,81.5,+1.5,4,14,2018-10-29
UTIL,Jusuf NurkicOPorC,@Ind,W 103-93,18,5,2,0,0,5,,65.9,-1.1,4,14,2018-10-29
Bench,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,14,2018-10-29
Bench,Lauri MarkkanenChiPF,GS,L 124-149,,,,,,,,69.4,-1.4,4,14,2018-10-29
Bench,Elfrid PaytonNOPG,@Den,L 111-116,,,,,,,4.39,76.9,-3.3,4,14,2018-10-29
C,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,14,2018-10-29
G,Damian LillardPorPG,@Ind,W 103-93,33,1,2,0,1,16,7.24,99.8,-0.1,5,14,2018-10-29
G,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,14,2018-10-29
G,Trae YoungAtlPG,@Phi,L 92-113,29,2,8,0,0,11,6.33,97.0,-0.6,5,14,2018-10-29
F,"Anthony DavisONOPF, C",@Den,L 111-116,,,,,,,-5.20,91.0,-6.3,5,14,2018-10-29
F,Kawhi LeonardTorSF,@Mil,L 109-124,,,,,,,1.20,98.8,-0.6,5,14,2018-10-29
F,Paul MillsapDenPF,NO,W 116-111,27,8,3,1,1,18,2.58,88.4,-2.0,5,14,2018-10-29
UTIL,Hassan WhitesideMiaC,Sac,L 113-123,29,24,0,2,5,16,4.61,91.6,+1.7,5,14,2018-10-29
UTIL,Goran DragicMiaPG,Sac,L 113-123,31,1,5,2,0,20,7.23,76.8,+2.4,5,14,2018-10-29
UTIL,Rajon RondoLALPG,@Min,L 120-124,32,6,8,0,0,13,6.19,45.0,-13.6,5,14,2018-10-29
Bench,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,14,2018-10-29
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,14,2018-10-29
Bench,Marc GasolTorC,@Mil,L 109-124,,,,,,,3.00,94.0,-1.5,5,14,2018-10-29
C,Enes KanterPorC,@Ind,W 103-93,26,15,2,1,0,15,6.60,92.0,+2.7,6,14,2018-10-29
G,"Jimmy ButlerPhiSG, SF",Atl,W 113-92,37,6,4,1,2,32,-0.19,97.7,-1.7,6,14,2018-10-29
G,CJ McCollumPorSG,@Ind,W 103-93,33,6,1,0,1,17,-3.19,89.1,+4.0,6,14,2018-10-29
G,"Jamal MurrayDenPG, SG",NO,W 116-111,39,5,2,5,1,23,7.01,95.6,-0.1,6,14,2018-10-29
F,"LeBron JamesOLALSF, PF",@Min,L 120-124,36,10,8,2,2,29,-3.82,85.5,-2.8,6,14,2018-10-29
F,"Ben SimmonsDTDPhiPG, SF",Atl,W 113-92,27,12,9,0,1,21,8.18,98.4,-1.4,6,14,2018-10-29
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,14,2018-10-29
UTIL,DeAndre JordanNYC,Bkn,W 115-96,41,19,2,1,1,8,-4.50,86.6,-3.8,6,14,2018-10-29
UTIL,"Andrew WigginsMinSF, SG",LAL,W 124-120,,,,,,,5.65,92.1,+1.6,6,14,2018-10-29
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,14,2018-10-29
Bench,"Jrue HolidayONOPG, SG",@Den,L 111-116,35,8,9,1,1,16,,75.9,-1.0,6,14,2018-10-29
Bench,"Julius RandleNOPF, C",@Den,L 111-116,27,8,6,1,1,24,1.38,95.3,-3.6,6,14,2018-10-29
Bench,"Tobias HarrisPhiPF, SF",Atl,W 113-92,,,,,,,2.47,97.4,-2.0,6,14,2018-10-29
