pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
UTIL,Joel EmbiidDTDPhiC,OKC,L 115-117,34,8,6,0,1,31,3.83,99.7,0.0,4,96,2019-01-19
UTIL,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,96,2019-01-19
UTIL,Zach LaVineOChiSG,Mia,L 103-117,35,3,6,1,0,22,,80.6,-4.6,4,96,2019-01-19
Bench,"DeMar DeRozanSASG, SF",,,,,,,,,5.87,99.7,-0.1,4,96,2019-01-19
Bench,Jarrett AllenBknC,,,,,,,,,2.16,81.5,+1.5,4,96,2019-01-19
Bench,Jeff TeagueOMinPG,,,,,,,,,,56.1,-0.5,4,96,2019-01-19
C,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,96,2019-01-19
G,Kyrie IrvingBosPG,@Atl,W 113-105,37,3,5,1,0,32,2.31,96.0,-3.5,5,96,2019-01-19
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,96,2019-01-19
G,Trae YoungAtlPG,Bos,L 105-113,34,1,7,1,0,16,6.33,97.0,-0.6,5,96,2019-01-19
F,Kawhi LeonardSASF,,,,,,,,,1.20,98.8,-0.6,5,96,2019-01-19
F,"Kyle KuzmaOLALPF, SF",@Hou,L 134-138,44,8,3,2,0,32,-3.39,84.4,-7.3,5,96,2019-01-19
F,Harrison BarnesSacPF,@Det,W 103-101,32,3,2,0,0,20,0.36,84.9,-0.7,5,96,2019-01-19
UTIL,Hassan WhitesideMiaC,@Chi,W 117-103,25,10,3,0,3,6,4.61,91.6,+1.7,5,96,2019-01-19
UTIL,Marc GasolTorC,Mem,W 119-90,,,,,,,3.00,94.0,-1.5,5,96,2019-01-19
UTIL,Willie Cauley-SteinSacC,@Det,W 103-101,24,6,2,0,0,12,2.06,87.7,-1.8,5,96,2019-01-19
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,96,2019-01-19
Bench,Clint CapelaDTDHouC,LAL,W 138-134,,,,,,,7.18,96.8,-2.1,5,96,2019-01-19
Bench,"Danilo GallinariLACSF, PF",,,,,,,,,2.41,92.5,-3.1,5,96,2019-01-19
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,96,2019-01-19
G,"Jimmy ButlerPhiSG, SF",OKC,L 115-117,38,3,4,2,2,18,-0.19,97.7,-1.7,6,96,2019-01-19
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,96,2019-01-19
G,"Jamal MurrayDenPG, SG",Cle,W 124-102,25,2,5,0,0,26,7.01,95.6,-0.1,6,96,2019-01-19
F,"LeBron JamesOCleSF, PF",@Den,L 102-124,,,,,,,-3.82,85.5,-2.8,6,96,2019-01-19
F,"Ben SimmonsDTDPhiPG, SF",OKC,L 115-117,36,14,9,0,1,20,8.18,98.4,-1.4,6,96,2019-01-19
F,Blake GriffinDTDDetPF,Sac,L 101-103,38,6,3,3,0,38,0.18,97.2,-1.3,6,96,2019-01-19
UTIL,DeAndre JordanLACC,,,31,16,0,0,0,15,-4.50,86.6,-3.8,6,96,2019-01-19
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,96,2019-01-19
UTIL,"Nicolas BatumChaSG, SF",Phx,W 135-115,32,3,6,1,0,15,-2.03,64.4,+0.4,6,96,2019-01-19
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,96,2019-01-19
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,96,2019-01-19
Bench,"Tobias HarrisPhiPF, SF",OKC,L 115-117,,,,,,,2.47,97.4,-2.0,6,96,2019-01-19
