pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
C,"Nikola JokicDenC, PF",@Phx,L 93-102,34,10,4,0,1,23,10.34,99.9,0.0,1,89,2019-01-12
G,Ricky RubioOUtahPG,Chi,W 110-102,,,,,,,-0.97,80.4,-4.9,1,89,2019-01-12
G,De'Aaron FoxSacPG,Cha,W 104-97,30,7,4,3,1,21,8.07,97.3,-1.0,1,89,2019-01-12
G,Kris DunnOChiPG,@Utah,L 102-110,30,5,8,3,2,10,-5.20,50.8,-1.1,1,89,2019-01-12
F,"Giannis AntetokounmpoMilPF, SF",,,,,,,,,4.84,99.8,-0.1,1,89,2019-01-12
F,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,1,89,2019-01-12
F,"Wendell Carter Jr.OChiPF, C",@Utah,L 102-110,30,9,2,1,1,7,-5.20,48.4,+1.0,1,89,2019-01-12
UTIL,Nikola VucevicOrlC,Bos,W 105-103,30,13,5,0,0,16,4.36,97.8,-1.4,1,89,2019-01-12
UTIL,"Serge IbakaTorPF, C",,,,,,,,,3.34,85.3,-3.2,1,89,2019-01-12
UTIL,Empty,,,,,,,,,,,,1,89,2019-01-12
Bench,Eric BledsoeMilPG,,,,,,,,,3.63,96.5,0.0,1,89,2019-01-12
Bench,JaVale McGeeLALC,,,,,,,,,7.27,70.8,-6.5,1,89,2019-01-12
Bench,DeMarcus CousinsGSC,,,,,,,,,8.77,90.4,-3.7,1,89,2019-01-12
Bench,"Brandon IngramOLALSF, SG",,,,,,,,,,65.5,+0.7,1,89,2019-01-12
C,Andre DrummondDetC,@LAC,W 109-104,42,21,0,3,1,20,18.90,99.7,0.0,2,89,2019-01-12
G,Stephen CurryGSPG,,,,,,,,,8.07,99.8,-0.1,2,89,2019-01-12
G,Kemba WalkerChaPG,@Sac,L 97-104,34,1,4,1,0,31,7.08,99.9,0.0,2,89,2019-01-12
G,Klay ThompsonGSSG,,,,,,,,,1.34,97.9,-1.5,2,89,2019-01-12
F,"Kevin DurantGSSF, PF",,,,,,,,,7.33,99.9,0.0,2,89,2019-01-12
F,"Luka DoncicDalSG, PF",,,,,,,,,0.92,98.5,-0.2,2,89,2019-01-12
F,Lauri MarkkanenChiPF,@Utah,L 102-110,34,5,1,0,2,16,,69.4,-1.4,2,89,2019-01-12
UTIL,Deandre AytonOPhxC,Den,W 102-93,30,13,0,0,3,22,-2.35,84.9,-7.1,2,89,2019-01-12
UTIL,"Montrezl HarrellLACC, PF",Det,L 104-109,34,9,6,1,4,21,3.59,89.7,-1.4,2,89,2019-01-12
UTIL,Empty,,,,,,,,,,,,2,89,2019-01-12
Bench,Paul GeorgeDTDOKCSF,SA,W 122-112,34,11,4,2,0,18,8.72,99.8,-0.1,2,89,2019-01-12
Bench,"Devin BookerOPhxSG, PG",Den,W 102-93,,,,,,,1.12,84.7,-14.3,2,89,2019-01-12
Bench,Myles TurnerIndC,,,,,,,,,6.53,88.1,-3.3,2,89,2019-01-12
Bench,Robert CovingtonOMinSF,NO,W 110-106,,,,,,,,25.4,-1.4,2,89,2019-01-12
C,Rudy GobertDTDUtahC,Chi,W 110-102,40,16,8,1,2,15,11.36,97.7,-1.2,3,89,2019-01-12
G,Russell WestbrookOKCPG,SA,W 122-112,33,10,7,2,0,24,15.16,99.9,0.0,3,89,2019-01-12
G,Bradley BealWshSG,,,,,,,,,4.70,98.1,-1.7,3,89,2019-01-12
G,Mike ConleyOMemPG,@Mia,L 108-112,35,2,7,3,0,22,-2.26,87.3,-9.2,3,89,2019-01-12
F,"LaMarcus AldridgeSAPF, C",@OKC,L 112-122,33,9,3,1,0,17,6.85,99.7,-0.1,3,89,2019-01-12
F,Aaron GordonOrlPF,Bos,W 105-103,37,12,2,0,1,28,5.90,95.8,+0.1,3,89,2019-01-12
F,"Draymond GreenDTDGSPF, C",,,,,,,,,10.19,95.3,-1.2,3,89,2019-01-12
UTIL,Karl-Anthony TownsMinC,NO,W 110-106,37,27,3,2,4,27,5.61,99.8,-0.1,3,89,2019-01-12
UTIL,"Josh RichardsonOMiaSF, SG",Mem,W 112-108,36,6,9,2,0,14,-4.30,65.7,-4.6,3,89,2019-01-12
UTIL,Brook LopezMilC,,,,,,,,,4.02,64.2,-4.3,3,89,2019-01-12
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,89,2019-01-12
Bench,"Khris MiddletonMilSF, SG",,,,,,,,,1.81,98.9,+0.5,3,89,2019-01-12
Bench,Lonzo BallOLALPG,,,,,,,,,,63.0,+0.7,3,89,2019-01-12
C,Steven AdamsOKCC,SA,W 122-112,35,9,2,2,1,12,6.44,95.7,+0.3,4,89,2019-01-12
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,89,2019-01-12
G,Victor OladipoOIndSG,,,,,,,,,,53.3,+2.0,4,89,2019-01-12
G,Zach LaVineOChiSG,@Utah,L 102-110,29,3,1,3,1,21,,80.6,-4.6,4,89,2019-01-12
F,"DeMar DeRozanSASG, SF",@OKC,L 112-122,35,6,4,1,1,18,5.87,99.7,-0.1,4,89,2019-01-12
F,"Jayson TatumBosSF, PF",@Orl,L 103-105,28,6,1,1,1,16,1.38,93.8,-4.2,4,89,2019-01-12
