pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
UTIL,"Danilo GallinariLACSF, PF",@LAL,W 118-107,35,9,3,1,1,19,2.41,92.5,-3.1,5,74,2018-12-28
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,74,2018-12-28
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,74,2018-12-28
Bench,Marc GasolTorC,@Orl,L 87-116,,,,,,,3.00,94.0,-1.5,5,74,2018-12-28
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,74,2018-12-28
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,74,2018-12-28
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,74,2018-12-28
G,"Jamal MurrayDenPG, SG",SA,W 102-99,40,6,3,1,0,31,7.01,95.6,-0.1,6,74,2018-12-28
F,"LeBron JamesOCleSF, PF",@Mia,L 94-118,,,,,,,-3.82,85.5,-2.8,6,74,2018-12-28
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,74,2018-12-28
F,Blake GriffinDTDDetPF,@Ind,L 88-125,32,7,5,0,0,18,0.18,97.2,-1.3,6,74,2018-12-28
UTIL,DeAndre JordanNYC,,,35,15,1,0,4,9,-4.50,86.6,-3.8,6,74,2018-12-28
UTIL,"Andrew WigginsMinSF, SG",Atl,L 120-123,41,6,2,1,2,16,5.65,92.1,+1.6,6,74,2018-12-28
UTIL,"Nicolas BatumChaSG, SF",Bkn,W 100-87,29,9,5,1,0,5,-2.03,64.4,+0.4,6,74,2018-12-28
Bench,"Jrue HolidayONOPG, SG",Dal,W 114-112,35,7,8,2,1,18,,75.9,-1.0,6,74,2018-12-28
Bench,"Julius RandleNOPF, C",Dal,W 114-112,38,12,2,0,0,22,1.38,95.3,-3.6,6,74,2018-12-28
Bench,"Tobias HarrisPhiPF, SF",,,33,10,1,1,0,9,2.47,97.4,-2.0,6,74,2018-12-28
